name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
John McAtee,FWD,Luton,0,0.0,2024-03-16,0,Nottingham Forest,40952,0,0,True
John McAtee,FWD,Luton,0,0.0,2023-08-25,0,Chelsea,212756,0,0,False
John McAtee,FWD,Luton,0,0.0,2023-08-12,0,Brighton,264863,0,0,False
John McAtee,FWD,Luton,0,0.0,2023-11-05,0,Liverpool,66239,0,0,True
John McAtee,FWD,Luton,0,0.0,2023-12-23,0,Newcastle United,51076,0,0,True
John McAtee,FWD,Luton,0,0.0,2023-11-11,0,Manchester United,62587,0,0,False
John McAtee,FWD,Luton,0,0.0,2023-12-05,0,Arsenal,56204,0,0,True
John McAtee,FWD,Luton,0,0.0,2023-10-29,0,Aston Villa,70344,0,0,False
John McAtee,FWD,Luton,0,0.0,2023-11-25,0,Crystal Palace,59132,0,0,True
John McAtee,FWD,Luton,0,0.0,2023-12-30,0,Chelsea,48233,0,0,True
John McAtee,FWD,Luton,0,0.0,2024-01-30,0,Brighton,44643,0,0,True
John McAtee,FWD,Luton,0,0.0,2023-12-10,0,Manchester City,54868,0,0,True
John McAtee,FWD,Luton,0,0.0,2024-02-03,0,Newcastle United,44131,0,0,False
John McAtee,FWD,Luton,0,0.0,2024-01-12,0,Burnley,45583,0,0,False
John McAtee,FWD,Luton,0,0.0,2023-12-26,0,Sheffield,49972,0,0,False
John McAtee,FWD,Luton,0,0.0,2023-12-02,0,Brentford,57495,0,0,False
John McAtee,FWD,Luton,0,0.0,2024-03-30,0,Tottenham,41063,0,0,False
John McAtee,FWD,Luton,0,0.0,2024-02-10,0,Sheffield,43402,0,0,True
John McAtee,FWD,Luton,0,0.0,2024-03-02,0,Aston Villa,41931,0,0,True
John McAtee,FWD,Luton,0,0.0,2024-03-09,0,Crystal Palace,41433,0,0,False
John McAtee,FWD,Luton,0,0.0,2024-03-13,0,Bournemouth,41433,0,0,False
John McAtee,FWD,Luton,0,0.0,2024-02-18,0,Manchester United,42629,0,0,True
John McAtee,FWD,Luton,0,0.0,2024-02-21,0,Liverpool,42629,0,0,False
John McAtee,FWD,Luton,0,0.0,2024-04-03,0,Arsenal,40968,0,0,False
John McAtee,FWD,Luton,0,0.0,2024-04-06,0,Bournemouth,40802,0,0,True
John McAtee,FWD,Luton,0,0.0,2023-09-01,0,West Ham,173647,0,0,True
John McAtee,FWD,Luton,0,0.0,2024-04-13,0,Manchester City,40634,0,0,False
John McAtee,FWD,Luton,0,0.0,2023-09-23,0,Wolverhampton,115779,0,0,True
John McAtee,FWD,Luton,0,0.0,2023-09-16,0,Fulham,138023,0,0,False
John McAtee,FWD,Luton,0,0.0,2024-05-03,0,Everton,40075,0,0,True
John McAtee,FWD,Luton,0,0.0,2023-10-07,0,Tottenham,83294,0,0,True
John McAtee,FWD,Luton,0,0.0,2023-10-21,0,Nottingham Forest,76421,0,0,False
John McAtee,FWD,Luton,0,0.0,2024-04-27,0,Wolverhampton,40213,0,0,False
John McAtee,FWD,Luton,0,0.0,2024-05-19,0,Fulham,39534,0,0,True
John McAtee,FWD,Luton,0,0.0,2023-09-30,0,Everton,97614,0,0,False
John McAtee,FWD,Luton,0,0.0,2023-10-03,0,Burnley,97614,0,0,True
John McAtee,FWD,Luton,0,0.0,2024-04-20,0,Brentford,40363,0,0,True
John McAtee,FWD,Luton,0,0.0,2024-05-11,0,West Ham,39792,0,0,False
