name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Norberto Bercique Gomes Betuncal,FWD,Everton,0,2.2,2024-02-24,22,Brighton,14051,0,0,False
Norberto Bercique Gomes Betuncal,FWD,Everton,0,3.8,2023-12-16,8,Burnley,15229,0,1,False
Norberto Bercique Gomes Betuncal,FWD,Everton,0,0.0,2023-11-04,1,Brighton,15404,0,1,True
Norberto Bercique Gomes Betuncal,FWD,Everton,0,0.0,2023-12-23,11,Tottenham,15475,0,1,False
Norberto Bercique Gomes Betuncal,FWD,Everton,0,0.5,2023-11-11,13,Crystal Palace,14697,0,1,False
Norberto Bercique Gomes Betuncal,FWD,Everton,0,5.0,2023-12-07,5,Newcastle United,13465,0,4,True
Norberto Bercique Gomes Betuncal,FWD,Everton,0,0.0,2023-10-29,0,West Ham,17832,0,0,False
Norberto Bercique Gomes Betuncal,FWD,Everton,0,0.0,2023-11-26,0,Manchester United,13969,0,0,True
Norberto Bercique Gomes Betuncal,FWD,Everton,0,0.1,2023-12-30,16,Wolverhampton,15007,0,1,False
Norberto Bercique Gomes Betuncal,FWD,Everton,0,5.3,2024-01-30,9,Fulham,14474,0,1,False
Norberto Bercique Gomes Betuncal,FWD,Everton,0,0.0,2024-02-03,5,Tottenham,14281,0,1,True
Norberto Bercique Gomes Betuncal,FWD,Everton,0,2.1,2023-12-10,23,Chelsea,14310,0,1,True
Norberto Bercique Gomes Betuncal,FWD,Everton,0,0.0,2024-01-14,27,Aston Villa,14822,0,1,True
Norberto Bercique Gomes Betuncal,FWD,Everton,0,1.2,2023-12-27,64,Manchester City,15213,1,2,True
Norberto Bercique Gomes Betuncal,FWD,Everton,0,2.2,2023-12-02,81,Nottingham Forest,13611,1,2,False
Norberto Bercique Gomes Betuncal,FWD,Everton,3,9.0,2024-03-30,11,Bournemouth,15240,0,8,False
Norberto Bercique Gomes Betuncal,FWD,Everton,0,0.0,2024-02-10,12,Manchester City,13798,0,1,False
Norberto Bercique Gomes Betuncal,FWD,Everton,0,12.3,2024-03-02,73,West Ham,14024,1,4,True
Norberto Bercique Gomes Betuncal,FWD,Everton,0,3.4,2024-03-09,60,Manchester United,14950,1,2,False
Norberto Bercique Gomes Betuncal,FWD,Everton,0,0.2,2024-02-19,18,Crystal Palace,13886,0,1,True
Norberto Bercique Gomes Betuncal,FWD,Everton,0,0.5,2024-04-02,60,Newcastle United,16305,1,2,False
Norberto Bercique Gomes Betuncal,FWD,Everton,0,0.6,2024-04-06,7,Burnley,17821,0,1,True
Norberto Bercique Gomes Betuncal,FWD,Everton,0,5.8,2023-09-02,90,Sheffield,15749,1,2,False
Norberto Bercique Gomes Betuncal,FWD,Everton,0,5.6,2024-04-15,90,Chelsea,16803,1,2,False
Norberto Bercique Gomes Betuncal,FWD,Everton,0,4.4,2023-09-23,62,Brentford,21110,1,2,False
Norberto Bercique Gomes Betuncal,FWD,Everton,0,1.3,2023-09-17,65,Arsenal,20473,1,2,True
Norberto Bercique Gomes Betuncal,FWD,Everton,0,0.4,2024-05-03,10,Luton,17496,0,1,False
Norberto Bercique Gomes Betuncal,FWD,Everton,0,0.7,2023-10-07,7,Bournemouth,27382,0,1,True
Norberto Bercique Gomes Betuncal,FWD,Everton,0,1.7,2023-10-21,29,Liverpool,21098,0,1,False
Norberto Bercique Gomes Betuncal,FWD,Everton,0,0.0,2024-04-27,0,Brentford,18002,0,0,True
Norberto Bercique Gomes Betuncal,FWD,Everton,0,0.0,2024-05-19,1,Arsenal,15970,0,1,False
Norberto Bercique Gomes Betuncal,FWD,Everton,0,2.7,2023-09-30,30,Luton,36663,0,1,True
Norberto Bercique Gomes Betuncal,FWD,Everton,0,0.3,2024-04-21,33,Nottingham Forest,33247,0,1,True
Norberto Bercique Gomes Betuncal,FWD,Everton,0,0.0,2024-04-24,0,Liverpool,33247,0,0,True
Norberto Bercique Gomes Betuncal,FWD,Everton,0,0.0,2024-05-11,0,Sheffield,16335,0,0,True
