name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Aribim Pepple,FWD,Luton,0,0.0,2024-03-16,0,Nottingham Forest,5388,0,0,True
Aribim Pepple,FWD,Luton,0,0.0,2023-08-12,0,Brighton,20251,0,0,False
Aribim Pepple,FWD,Luton,0,0.0,2023-08-25,0,Chelsea,16889,0,0,False
Aribim Pepple,FWD,Luton,0,0.0,2023-10-29,0,Aston Villa,7647,0,0,False
Aribim Pepple,FWD,Luton,0,0.0,2023-11-25,0,Crystal Palace,6876,0,0,True
Aribim Pepple,FWD,Luton,0,0.0,2023-12-23,0,Newcastle United,6236,0,0,True
Aribim Pepple,FWD,Luton,0,0.0,2023-11-11,0,Manchester United,7141,0,0,False
Aribim Pepple,FWD,Luton,0,0.0,2023-12-30,0,Chelsea,6026,0,0,True
Aribim Pepple,FWD,Luton,0,0.0,2023-11-05,0,Liverpool,7377,0,0,True
Aribim Pepple,FWD,Luton,0,0.0,2023-12-10,0,Manchester City,6546,0,0,True
Aribim Pepple,FWD,Luton,0,0.0,2023-12-05,0,Arsenal,6660,0,0,True
Aribim Pepple,FWD,Luton,0,0.0,2023-12-26,0,Sheffield,6166,0,0,False
Aribim Pepple,FWD,Luton,0,0.0,2023-12-02,0,Brentford,6751,0,0,False
Aribim Pepple,FWD,Luton,0,0.0,2024-01-30,0,Brighton,5726,0,0,True
Aribim Pepple,FWD,Luton,0,0.0,2024-02-10,0,Sheffield,5605,0,0,True
Aribim Pepple,FWD,Luton,0,0.0,2024-01-12,0,Burnley,5806,0,0,False
Aribim Pepple,FWD,Luton,0,0.0,2024-02-03,0,Newcastle United,5665,0,0,False
Aribim Pepple,FWD,Luton,0,0.0,2024-03-30,0,Tottenham,5398,0,0,False
Aribim Pepple,FWD,Luton,0,0.0,2024-03-02,0,Aston Villa,5467,0,0,True
Aribim Pepple,FWD,Luton,0,0.0,2024-03-09,0,Crystal Palace,5431,0,0,False
Aribim Pepple,FWD,Luton,0,0.0,2024-03-13,0,Bournemouth,5431,0,0,False
Aribim Pepple,FWD,Luton,0,0.0,2024-02-18,0,Manchester United,5535,0,0,True
Aribim Pepple,FWD,Luton,0,0.0,2024-02-21,0,Liverpool,5535,0,0,False
Aribim Pepple,FWD,Luton,0,0.0,2024-04-03,0,Arsenal,5382,0,0,False
Aribim Pepple,FWD,Luton,0,0.0,2024-04-06,0,Bournemouth,5368,0,0,True
Aribim Pepple,FWD,Luton,0,0.0,2023-09-01,0,West Ham,14462,0,0,True
Aribim Pepple,FWD,Luton,0,0.0,2023-09-16,0,Fulham,12598,0,0,False
Aribim Pepple,FWD,Luton,0,0.0,2024-04-13,0,Manchester City,5345,0,0,False
Aribim Pepple,FWD,Luton,0,0.0,2023-10-07,0,Tottenham,8747,0,0,True
Aribim Pepple,FWD,Luton,0,0.0,2023-10-21,0,Nottingham Forest,8243,0,0,False
Aribim Pepple,FWD,Luton,0,0.0,2023-09-23,0,Wolverhampton,11289,0,0,True
Aribim Pepple,FWD,Luton,0,0.0,2023-09-30,0,Everton,10060,0,0,False
Aribim Pepple,FWD,Luton,0,0.0,2023-10-03,0,Burnley,10060,0,0,True
Aribim Pepple,FWD,Luton,0,0.0,2024-05-03,0,Everton,5300,0,0,True
Aribim Pepple,FWD,Luton,0,0.0,2024-04-27,0,Wolverhampton,5302,0,0,False
Aribim Pepple,FWD,Luton,0,0.0,2024-05-19,0,Fulham,5257,0,0,True
Aribim Pepple,FWD,Luton,0,0.0,2024-04-20,0,Brentford,5320,0,0,True
Aribim Pepple,FWD,Luton,0,0.0,2024-05-11,0,West Ham,5279,0,0,False
