name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.0,2023-08-19,0,Bournemouth,1197,0,0,True
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.0,2023-08-27,0,Newcastle United,1039,0,0,False
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.0,2023-08-13,0,Chelsea,1855,0,0,False
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.0,2023-12-17,0,Manchester United,783,0,0,True
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.0,2023-12-23,0,Arsenal,777,0,0,True
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.0,2023-11-05,0,Luton,800,0,0,False
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.0,2023-10-29,0,Nottingham Forest,804,0,0,True
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.0,2023-11-12,0,Brentford,796,0,0,True
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.0,2023-12-06,0,Sheffield,788,0,0,False
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.0,2023-12-09,0,Crystal Palace,784,0,0,False
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.0,2024-01-01,0,Newcastle United,774,0,0,True
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.0,2023-11-25,0,Manchester City,792,0,0,False
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.0,2023-12-03,0,Fulham,788,0,0,True
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.0,2024-01-31,0,Chelsea,768,0,0,True
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.0,2023-12-26,0,Burnley,778,0,0,False
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.0,2024-01-21,0,Bournemouth,772,0,0,False
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.0,2024-02-04,0,Arsenal,766,0,0,False
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.0,2024-03-02,0,Nottingham Forest,760,0,0,False
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.0,2024-02-10,0,Burnley,765,0,0,True
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.0,2024-03-31,0,Brighton,755,0,0,True
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.0,2024-03-10,0,Manchester City,757,0,0,True
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.0,2024-02-17,0,Brentford,764,0,0,False
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.0,2024-02-21,0,Luton,764,0,0,True
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.0,2024-04-04,0,Sheffield,755,0,0,True
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.0,2024-04-07,0,Manchester United,755,0,0,False
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.0,2023-09-03,0,Aston Villa,945,0,0,True
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.0,2023-09-24,0,West Ham,858,0,0,True
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.0,2023-10-08,0,Brighton,825,0,0,False
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.0,2023-09-16,0,Wolverhampton,883,0,0,False
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.0,2024-04-14,0,Crystal Palace,753,0,0,True
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.0,2023-10-21,0,Everton,811,0,0,True
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.0,2024-05-05,0,Tottenham,750,0,0,True
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.0,2023-09-30,0,Tottenham,833,0,0,False
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.0,2024-05-19,0,Wolverhampton,748,0,0,True
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.0,2024-04-27,0,West Ham,752,0,0,False
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.0,2024-04-21,0,Fulham,751,0,0,False
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.0,2024-04-24,0,Everton,751,0,0,False
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0.0,2024-05-13,0,Aston Villa,748,0,0,False
