name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,starts,total_points,was_home
Rico Henry,DEF,Brentford,0,0,0.0,0,0.0,2024-03-16,0,Burnley,0,87123,0,0,False
Rico Henry,DEF,Brentford,0,1,0.46,0,1.1,2023-08-19,90,Fulham,0,383149,1,5,False
Rico Henry,DEF,Brentford,0,0,0.0,0,0.0,2024-02-26,0,West Ham,0,88862,0,0,False
Rico Henry,DEF,Brentford,0,0,1.26,2,7.6,2023-08-13,90,Tottenham,0,172752,1,4,True
Rico Henry,DEF,Brentford,0,0,0.0,0,0.0,2023-12-30,0,Crystal Palace,0,98066,0,0,False
Rico Henry,DEF,Brentford,0,0,0.0,0,0.0,2023-10-28,0,Chelsea,0,141482,0,0,False
Rico Henry,DEF,Brentford,0,0,0.0,0,0.0,2023-11-12,0,Liverpool,0,120860,0,0,False
Rico Henry,DEF,Brentford,0,0,0.0,0,0.0,2023-11-25,0,Arsenal,0,114728,0,0,True
Rico Henry,DEF,Brentford,0,0,0.0,0,0.0,2023-12-09,0,Sheffield,0,106002,0,0,False
Rico Henry,DEF,Brentford,0,0,0.8,1,4.7,2023-08-26,90,Crystal Palace,0,609606,1,2,True
Rico Henry,DEF,Brentford,0,0,0.0,0,0.0,2023-12-17,0,Aston Villa,0,102780,0,0,True
Rico Henry,DEF,Brentford,0,0,0.0,0,0.0,2023-11-04,0,West Ham,0,128597,0,0,True
Rico Henry,DEF,Brentford,0,0,0.0,0,0.0,2023-12-06,0,Brighton,0,108594,0,0,False
Rico Henry,DEF,Brentford,0,0,0.0,0,0.0,2024-02-10,0,Wolverhampton,0,90968,0,0,False
Rico Henry,DEF,Brentford,0,0,0.0,0,0.0,2023-12-02,0,Luton,0,111184,0,0,True
Rico Henry,DEF,Brentford,0,0,0.0,0,0.0,2023-12-27,0,Wolverhampton,0,99717,0,0,True
Rico Henry,DEF,Brentford,0,0,0.0,0,0.0,2024-01-20,0,Nottingham Forest,0,94168,0,0,True
Rico Henry,DEF,Brentford,0,0,0.0,0,0.0,2024-01-31,0,Tottenham,0,92662,0,0,False
Rico Henry,DEF,Brentford,0,0,0.0,0,0.0,2024-03-30,0,Manchester United,0,87056,0,0,True
Rico Henry,DEF,Brentford,0,0,0.0,0,0.0,2024-03-09,0,Arsenal,0,87831,0,0,False
Rico Henry,DEF,Brentford,0,0,0.0,0,0.0,2024-03-02,0,Chelsea,0,88415,0,0,True
Rico Henry,DEF,Brentford,0,0,0.0,0,0.0,2024-02-05,0,Manchester City,0,92014,0,0,True
Rico Henry,DEF,Brentford,0,0,0.0,0,0.0,2024-02-17,0,Liverpool,0,89706,0,0,True
Rico Henry,DEF,Brentford,0,0,0.0,0,0.0,2024-02-20,0,Manchester City,0,89706,0,0,False
Rico Henry,DEF,Brentford,0,0,0.0,0,0.0,2024-04-03,0,Brighton,0,86815,0,0,True
Rico Henry,DEF,Brentford,0,0,0.0,0,0.0,2024-04-06,0,Aston Villa,0,86538,0,0,False
Rico Henry,DEF,Brentford,0,0,0.0,0,0.0,2024-04-13,0,Sheffield,0,86219,0,0,True
Rico Henry,DEF,Brentford,0,0,2.02,2,1.9,2023-09-02,90,Bournemouth,0,694767,1,1,True
Rico Henry,DEF,Brentford,0,0,0.0,0,0.0,2024-04-27,0,Everton,0,85594,0,0,False
Rico Henry,DEF,Brentford,0,0,0.58,0,0.4,2023-09-16,41,Newcastle United,0,656216,1,1,False
Rico Henry,DEF,Brentford,0,0,0.0,0,0.0,2023-09-23,0,Everton,0,381592,0,0,True
Rico Henry,DEF,Brentford,0,0,0.0,0,0.0,2023-10-07,0,Manchester United,0,184673,0,0,False
Rico Henry,DEF,Brentford,0,0,0.0,0,0.0,2023-10-01,0,Nottingham Forest,0,242102,0,0,False
Rico Henry,DEF,Brentford,0,0,0.0,0,0.0,2024-05-19,0,Newcastle United,0,84673,0,0,True
Rico Henry,DEF,Brentford,0,0,0.0,0,0.0,2024-05-04,0,Fulham,0,85398,0,0,True
Rico Henry,DEF,Brentford,0,0,0.0,0,0.0,2023-10-21,0,Burnley,0,158636,0,0,True
Rico Henry,DEF,Brentford,0,0,0.0,0,0.0,2024-04-20,0,Luton,0,85871,0,0,False
Rico Henry,DEF,Brentford,0,0,0.0,0,0.0,2024-05-11,0,Bournemouth,0,85018,0,0,False
