name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Thomas Cannon,FWD,Everton,0,0.0,2023-08-20,0,Aston Villa,2832,0,0,False
Thomas Cannon,FWD,Everton,0,0.0,2024-02-24,0,Brighton,2211,0,0,False
Thomas Cannon,FWD,Everton,0,0.0,2023-08-26,1,Wolverhampton,3791,0,1,True
Thomas Cannon,FWD,Everton,0,0.0,2023-08-12,0,Fulham,0,0,0,True
Thomas Cannon,FWD,Everton,0,0.0,2023-12-16,0,Burnley,2373,0,0,False
Thomas Cannon,FWD,Everton,0,0.0,2023-11-04,0,Brighton,2577,0,0,True
Thomas Cannon,FWD,Everton,0,0.0,2023-12-23,0,Tottenham,2347,0,0,False
Thomas Cannon,FWD,Everton,0,0.0,2023-10-29,0,West Ham,2631,0,0,False
Thomas Cannon,FWD,Everton,0,0.0,2023-11-11,0,Crystal Palace,2537,0,0,False
Thomas Cannon,FWD,Everton,0,0.0,2023-11-26,0,Manchester United,2478,0,0,True
Thomas Cannon,FWD,Everton,0,0.0,2023-12-07,0,Newcastle United,2422,0,0,True
Thomas Cannon,FWD,Everton,0,0.0,2023-12-30,0,Wolverhampton,2304,0,0,False
Thomas Cannon,FWD,Everton,0,0.0,2023-12-10,0,Chelsea,2404,0,0,True
Thomas Cannon,FWD,Everton,0,0.0,2024-01-30,0,Fulham,2250,0,0,False
Thomas Cannon,FWD,Everton,0,0.0,2024-01-14,0,Aston Villa,2269,0,0,True
Thomas Cannon,FWD,Everton,0,0.0,2023-12-02,0,Nottingham Forest,2445,0,0,False
Thomas Cannon,FWD,Everton,0,0.0,2023-12-27,0,Manchester City,2328,0,0,True
Thomas Cannon,FWD,Everton,0,0.0,2024-02-03,0,Tottenham,2242,0,0,True
Thomas Cannon,FWD,Everton,0,0.0,2024-03-30,0,Bournemouth,2196,0,0,False
Thomas Cannon,FWD,Everton,0,0.0,2024-03-02,0,West Ham,2208,0,0,True
Thomas Cannon,FWD,Everton,0,0.0,2024-02-10,0,Manchester City,2228,0,0,False
Thomas Cannon,FWD,Everton,0,0.0,2024-03-09,0,Manchester United,2203,0,0,False
Thomas Cannon,FWD,Everton,0,0.0,2024-02-19,0,Crystal Palace,2222,0,0,True
Thomas Cannon,FWD,Everton,0,0.0,2024-04-02,0,Newcastle United,2196,0,0,False
Thomas Cannon,FWD,Everton,0,0.0,2024-04-06,0,Burnley,2190,0,0,True
Thomas Cannon,FWD,Everton,0,0.0,2023-09-02,0,Sheffield,4562,0,0,False
Thomas Cannon,FWD,Everton,0,0.0,2024-04-15,0,Chelsea,2183,0,0,False
Thomas Cannon,FWD,Everton,0,0.0,2023-09-23,0,Brentford,3193,0,0,False
Thomas Cannon,FWD,Everton,0,0.0,2023-09-17,0,Arsenal,3460,0,0,True
Thomas Cannon,FWD,Everton,0,0.0,2023-10-07,0,Bournemouth,2799,0,0,True
Thomas Cannon,FWD,Everton,0,0.0,2024-05-03,0,Luton,2172,0,0,False
Thomas Cannon,FWD,Everton,0,0.0,2023-10-21,0,Liverpool,2696,0,0,False
Thomas Cannon,FWD,Everton,0,0.0,2023-09-30,0,Luton,2937,0,0,True
Thomas Cannon,FWD,Everton,0,0.0,2024-05-19,0,Arsenal,2163,0,0,False
Thomas Cannon,FWD,Everton,0,0.0,2024-04-27,0,Brentford,2172,0,0,True
Thomas Cannon,FWD,Everton,0,0.0,2024-04-21,0,Nottingham Forest,2178,0,0,True
Thomas Cannon,FWD,Everton,0,0.0,2024-04-24,0,Liverpool,2178,0,0,True
Thomas Cannon,FWD,Everton,0,0.0,2024-05-11,0,Sheffield,2168,0,0,True
