name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,starts,total_points,was_home
James Trafford,GK,Burnley,0,0,0.0,0,2024-03-16,0,Brentford,0,0,0,166886,0,0,True
James Trafford,GK,Burnley,0,0,2.39,3,2024-02-24,90,Crystal Palace,0,0,3,111457,1,2,False
James Trafford,GK,Burnley,0,0,2.21,3,2023-08-11,90,Manchester City,0,0,5,77149,1,2,True
James Trafford,GK,Burnley,2,1,1.38,0,2023-12-23,90,Fulham,0,0,5,97793,1,9,False
James Trafford,GK,Burnley,0,0,2.51,3,2023-08-27,90,Aston Villa,0,0,3,97030,1,2,True
James Trafford,GK,Burnley,0,0,1.08,2,2023-10-28,90,Bournemouth,0,0,4,93915,1,2,False
James Trafford,GK,Burnley,0,0,3.15,3,2023-12-30,90,Aston Villa,0,0,4,107512,1,2,False
James Trafford,GK,Burnley,0,0,1.03,2,2023-11-25,90,West Ham,0,0,2,91055,1,1,True
James Trafford,GK,Burnley,0,0,1.32,2,2023-11-04,90,Crystal Palace,0,0,1,92954,1,1,True
James Trafford,GK,Burnley,2,0,2.72,1,2023-12-09,90,Brighton,0,0,10,96376,1,7,False
James Trafford,GK,Burnley,0,0,2.03,3,2023-11-11,90,Arsenal,0,0,3,90546,1,2,False
James Trafford,GK,Burnley,0,0,1.34,2,2023-12-16,90,Everton,0,0,4,95589,1,2,True
James Trafford,GK,Burnley,0,0,0.83,1,2023-12-05,90,Wolverhampton,0,0,3,97287,1,3,False
James Trafford,GK,Burnley,0,0,1.69,2,2023-12-26,90,Liverpool,0,0,8,102209,1,3,True
James Trafford,GK,Burnley,0,1,0.39,0,2023-12-02,90,Sheffield,0,0,3,95590,1,7,True
James Trafford,GK,Burnley,1,0,2.86,3,2024-02-10,90,Liverpool,0,0,7,111348,1,4,False
James Trafford,GK,Burnley,0,0,0.85,1,2024-01-12,90,Luton,0,0,4,121470,1,2,True
James Trafford,GK,Burnley,0,0,1.75,3,2024-01-31,90,Manchester City,0,0,1,113019,1,1,False
James Trafford,GK,Burnley,0,0,1.28,2,2024-02-03,90,Fulham,0,0,5,115630,1,2,True
James Trafford,GK,Burnley,0,0,0.0,0,2024-03-30,0,Chelsea,0,0,0,108934,0,0,False
James Trafford,GK,Burnley,0,0,1.1,2,2024-03-03,90,Bournemouth,0,0,1,107546,1,1,True
James Trafford,GK,Burnley,0,0,1.82,2,2024-03-10,90,West Ham,0,0,2,104795,1,1,False
James Trafford,GK,Burnley,0,0,2.42,5,2024-02-17,90,Arsenal,0,0,2,109638,1,0,True
James Trafford,GK,Burnley,0,0,0.0,0,2024-04-02,0,Wolverhampton,0,0,0,107461,0,0,True
James Trafford,GK,Burnley,0,0,0.0,0,2024-04-06,0,Everton,0,0,0,106039,0,0,False
James Trafford,GK,Burnley,0,0,0.0,0,2024-04-13,0,Brighton,0,0,0,104532,0,0,True
James Trafford,GK,Burnley,0,0,2.27,5,2023-09-02,90,Tottenham,0,0,5,95514,1,1,True
James Trafford,GK,Burnley,0,0,0.72,1,2023-09-18,90,Nottingham Forest,0,0,3,93597,1,2,False
James Trafford,GK,Burnley,0,0,0.91,1,2023-09-23,90,Manchester United,0,0,3,92792,1,3,True
James Trafford,GK,Burnley,0,0,1.58,4,2023-10-07,90,Chelsea,0,0,2,95890,1,0,True
James Trafford,GK,Burnley,0,0,0.0,0,2024-04-27,0,Manchester United,0,0,0,99919,0,0,False
James Trafford,GK,Burnley,0,0,3.19,2,2023-09-30,90,Newcastle United,0,0,6,99886,1,3,False
James Trafford,GK,Burnley,0,0,1.31,1,2023-10-03,90,Luton,0,0,1,99886,1,2,False
James Trafford,GK,Burnley,0,0,3.24,3,2023-10-21,90,Brentford,0,0,6,94479,1,3,False
James Trafford,GK,Burnley,0,0,0.0,0,2024-05-04,0,Newcastle United,0,0,0,98300,0,0,True
James Trafford,GK,Burnley,0,0,0.0,0,2024-05-19,0,Nottingham Forest,0,0,0,94426,0,0,True
James Trafford,GK,Burnley,0,0,0.0,0,2024-04-20,0,Sheffield,0,0,0,101328,0,0,False
James Trafford,GK,Burnley,0,0,0.0,0,2024-05-11,0,Tottenham,0,0,0,94835,0,0,False
