name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,starts,total_points,was_home
Ashley Young,DEF,Everton,0,0,3.11,4,3.4,2023-08-20,90,Aston Villa,0,1,0,False
Ashley Young,DEF,Everton,0,0,1.5,1,2.0,2023-08-12,90,Fulham,0,1,2,True
Ashley Young,DEF,Everton,0,0,1.16,1,6.8,2023-08-26,90,Wolverhampton,0,1,2,True
Ashley Young,DEF,Everton,0,0,0.2,1,0.1,2024-02-24,1,Brighton,0,0,1,False
Ashley Young,DEF,Everton,0,0,0.0,0,0.0,2023-12-16,0,Burnley,0,0,0,False
Ashley Young,DEF,Everton,0,0,1.22,2,3.2,2023-11-26,72,Manchester United,0,1,0,True
Ashley Young,DEF,Everton,0,0,0.0,0,0.0,2023-10-29,0,West Ham,0,0,0,False
Ashley Young,DEF,Everton,0,0,0.0,0,0.0,2023-12-23,0,Tottenham,0,0,0,False
Ashley Young,DEF,Everton,0,0,0.53,1,0.8,2023-11-04,89,Brighton,1,1,0,True
Ashley Young,DEF,Everton,2,1,1.58,0,6.8,2023-12-07,90,Newcastle United,0,1,8,True
Ashley Young,DEF,Everton,0,1,0.71,0,2.0,2023-12-02,90,Nottingham Forest,0,1,6,False
Ashley Young,DEF,Everton,0,0,0.18,0,0.2,2023-12-10,40,Chelsea,0,1,1,True
Ashley Young,DEF,Everton,0,0,0.0,0,0.0,2024-01-14,0,Aston Villa,0,0,0,True
Ashley Young,DEF,Everton,0,0,0.0,0,0.0,2023-12-30,0,Wolverhampton,0,0,0,False
Ashley Young,DEF,Everton,0,0,0.0,0,0.0,2023-12-27,0,Manchester City,0,0,0,True
Ashley Young,DEF,Everton,0,0,2.04,2,3.1,2023-11-11,89,Crystal Palace,0,1,1,False
Ashley Young,DEF,Everton,0,1,1.48,0,4.6,2024-01-30,80,Fulham,0,1,6,False
Ashley Young,DEF,Everton,0,0,0.84,1,0.7,2024-02-10,77,Manchester City,0,1,2,False
Ashley Young,DEF,Everton,0,0,0.98,2,4.5,2024-02-03,79,Tottenham,0,1,1,True
Ashley Young,DEF,Everton,0,0,0.0,1,0.7,2024-03-30,18,Bournemouth,0,0,1,False
Ashley Young,DEF,Everton,0,0,0.0,0,0.0,2024-03-02,0,West Ham,0,0,0,True
Ashley Young,DEF,Everton,0,0,0.08,0,0.4,2024-03-09,15,Manchester United,0,0,1,False
Ashley Young,DEF,Everton,0,1,0.53,0,1.5,2024-02-19,65,Crystal Palace,0,1,6,True
Ashley Young,DEF,Everton,0,0,2.54,1,4.2,2024-04-02,90,Newcastle United,0,1,5,False
Ashley Young,DEF,Everton,0,0,1.24,2,6.8,2023-09-02,90,Sheffield,0,1,1,False
Ashley Young,DEF,Everton,0,1,0.46,0,6.0,2024-04-06,82,Burnley,0,1,6,True
Ashley Young,DEF,Everton,0,0,1.02,1,0.4,2023-09-17,86,Arsenal,0,1,1,True
Ashley Young,DEF,Everton,0,0,1.04,1,1.4,2023-09-23,90,Brentford,0,1,1,False
Ashley Young,DEF,Everton,0,0,2.96,6,1.4,2024-04-15,90,Chelsea,0,1,-2,False
Ashley Young,DEF,Everton,0,1,0.72,0,1.5,2023-10-07,90,Bournemouth,0,1,5,True
Ashley Young,DEF,Everton,0,0,4.15,2,0.7,2023-10-21,36,Liverpool,0,1,-3,False
Ashley Young,DEF,Everton,0,0,0.58,1,1.5,2024-05-03,66,Luton,0,1,2,False
Ashley Young,DEF,Everton,1,1,0.84,0,1.7,2024-04-27,90,Brentford,0,1,7,True
Ashley Young,DEF,Everton,0,0,0.89,2,2.5,2023-09-30,77,Luton,0,1,1,True
Ashley Young,DEF,Everton,0,0,2.89,2,1.6,2024-05-19,90,Arsenal,0,1,1,False
Ashley Young,DEF,Everton,0,1,0.85,0,1.5,2024-04-21,90,Nottingham Forest,0,1,6,True
Ashley Young,DEF,Everton,0,0,0.77,0,0.8,2024-04-24,45,Liverpool,0,0,1,True
Ashley Young,DEF,Everton,0,1,0.64,0,1.2,2024-05-11,90,Sheffield,0,1,6,True
