name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,starts,total_points,was_home
Reece Burke,DEF,Luton,2,0,1.71,1,5.8,2024-03-16,90,Nottingham Forest,0,28942,1,7,True
Reece Burke,DEF,Luton,0,0,2.02,3,2.9,2023-08-25,76,Chelsea,0,2999,1,1,False
Reece Burke,DEF,Luton,0,0,0.0,0,0.0,2023-08-12,0,Brighton,0,3683,0,0,False
Reece Burke,DEF,Luton,0,0,0.0,0,0.0,2023-11-05,0,Liverpool,0,17095,0,0,True
Reece Burke,DEF,Luton,0,0,0.0,0,0.0,2023-12-23,0,Newcastle United,0,10656,0,0,True
Reece Burke,DEF,Luton,0,0,0.0,0,0.0,2023-10-29,0,Aston Villa,0,20529,0,0,False
Reece Burke,DEF,Luton,0,0,0.0,0,0.0,2023-11-11,0,Manchester United,0,15260,0,0,False
Reece Burke,DEF,Luton,0,0,0.0,0,0.0,2023-12-05,0,Arsenal,0,12806,0,0,True
Reece Burke,DEF,Luton,0,0,0.0,0,0.0,2023-11-25,0,Crystal Palace,0,14119,0,0,True
Reece Burke,DEF,Luton,0,0,0.0,0,0.0,2023-12-10,0,Manchester City,0,12099,0,0,True
Reece Burke,DEF,Luton,0,0,0.0,0,0.0,2023-12-30,0,Chelsea,0,10083,0,0,True
Reece Burke,DEF,Luton,0,1,0.88,0,1.7,2024-01-30,90,Brighton,0,8934,1,6,True
Reece Burke,DEF,Luton,0,0,0.0,0,0.0,2024-01-12,0,Burnley,0,8874,0,0,False
Reece Burke,DEF,Luton,0,0,0.0,0,0.0,2023-12-26,0,Sheffield,0,10488,0,0,False
Reece Burke,DEF,Luton,0,0,0.0,0,0.0,2023-12-02,0,Brentford,0,13507,0,0,False
Reece Burke,DEF,Luton,0,0,0.19,0,0.5,2024-02-03,11,Newcastle United,0,9642,0,1,False
Reece Burke,DEF,Luton,0,0,1.26,0,1.9,2024-03-30,45,Tottenham,0,21570,1,0,False
Reece Burke,DEF,Luton,0,0,1.83,3,8.7,2024-03-02,90,Aston Villa,0,13885,1,3,True
Reece Burke,DEF,Luton,0,0,1.7,2,2.8,2024-02-10,67,Sheffield,0,10997,1,1,True
Reece Burke,DEF,Luton,0,0,2.59,1,3.0,2024-03-09,90,Crystal Palace,0,17883,1,1,False
Reece Burke,DEF,Luton,0,0,2.66,4,3.5,2024-03-13,90,Bournemouth,0,17883,1,0,False
Reece Burke,DEF,Luton,0,0,0.0,0,0.0,2024-02-18,0,Manchester United,0,16478,0,0,True
Reece Burke,DEF,Luton,0,0,0.0,0,0.0,2024-02-21,0,Liverpool,0,16478,0,0,False
Reece Burke,DEF,Luton,0,0,0.0,0,0.0,2024-04-03,0,Arsenal,0,19870,0,0,False
Reece Burke,DEF,Luton,0,0,0.34,1,1.9,2024-04-06,90,Bournemouth,0,18351,1,2,True
Reece Burke,DEF,Luton,0,0,1.06,2,3.9,2023-09-01,90,West Ham,0,3762,1,1,True
Reece Burke,DEF,Luton,0,0,0.59,1,1.7,2023-09-23,90,Wolverhampton,0,9411,1,2,True
Reece Burke,DEF,Luton,0,0,4.26,5,2.0,2024-04-13,90,Manchester City,0,19171,1,0,False
Reece Burke,DEF,Luton,0,0,0.93,1,2.7,2023-09-16,81,Fulham,0,6457,1,2,False
Reece Burke,DEF,Luton,0,0,1.99,1,5.1,2023-10-07,90,Tottenham,0,15381,1,2,True
Reece Burke,DEF,Luton,0,0,1.43,1,4.8,2024-05-03,90,Everton,0,20883,1,2,True
Reece Burke,DEF,Luton,0,0,2.48,1,2.5,2023-10-21,54,Nottingham Forest,0,22440,1,1,False
Reece Burke,DEF,Luton,0,0,0.0,0,0.0,2024-05-19,0,Fulham,0,20110,0,0,True
Reece Burke,DEF,Luton,0,0,2.25,1,1.1,2023-09-30,45,Everton,0,12994,1,1,False
Reece Burke,DEF,Luton,0,0,1.01,2,5.7,2023-10-03,69,Burnley,0,12994,0,3,True
Reece Burke,DEF,Luton,0,0,1.21,2,7.0,2024-04-27,90,Wolverhampton,0,19158,1,4,False
Reece Burke,DEF,Luton,0,0,1.51,2,0.3,2024-04-20,45,Brentford,0,20332,1,0,True
Reece Burke,DEF,Luton,0,0,2.63,3,1.4,2024-05-11,86,West Ham,0,22490,1,0,False
