name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Bukayo Saka,MID,Arsenal,0,1,0,7.1,2023-08-21,88,Crystal Palace,5980568,1,3,False
Bukayo Saka,MID,Arsenal,3,0,1,13.9,2023-08-12,90,Nottingham Forest,4878155,1,10,True
Bukayo Saka,MID,Arsenal,2,1,0,12.2,2024-02-24,75,Newcastle United,6938934,1,10,True
Bukayo Saka,MID,Arsenal,1,0,2,17.9,2023-08-26,90,Fulham,6259148,1,8,True
Bukayo Saka,MID,Arsenal,0,0,1,6.8,2023-12-23,90,Liverpool,6086940,1,1,False
Bukayo Saka,MID,Arsenal,0,1,0,10.3,2023-12-17,88,Brighton,6156547,1,3,True
Bukayo Saka,MID,Arsenal,0,1,0,3.6,2023-10-28,72,Sheffield,5178459,1,6,True
Bukayo Saka,MID,Arsenal,0,0,1,4.8,2023-11-04,90,Newcastle United,5127799,1,2,False
Bukayo Saka,MID,Arsenal,0,0,1,9.4,2023-11-11,80,Burnley,5090849,1,5,True
Bukayo Saka,MID,Arsenal,2,1,0,10.4,2023-11-25,90,Brentford,5442573,1,8,False
Bukayo Saka,MID,Arsenal,0,0,2,10.6,2023-12-31,90,Fulham,6043981,1,7,False
Bukayo Saka,MID,Arsenal,0,0,1,6.2,2023-12-09,90,Aston Villa,6080469,1,2,False
Bukayo Saka,MID,Arsenal,0,0,3,9.8,2023-12-05,90,Luton,5991437,1,5,False
Bukayo Saka,MID,Arsenal,0,0,2,17.6,2023-12-28,90,West Ham,6110363,1,2,True
Bukayo Saka,MID,Arsenal,1,0,1,16.2,2023-12-02,90,Wolverhampton,5784976,1,8,True
Bukayo Saka,MID,Arsenal,3,0,1,14.5,2024-01-30,90,Nottingham Forest,6495716,1,10,False
Bukayo Saka,MID,Arsenal,2,1,0,20.3,2024-02-11,66,West Ham,6323499,1,15,False
Bukayo Saka,MID,Arsenal,0,1,0,8.4,2024-01-20,90,Crystal Palace,6642816,1,3,True
Bukayo Saka,MID,Arsenal,2,0,1,7.9,2024-02-04,78,Liverpool,6387538,1,9,True
Bukayo Saka,MID,Arsenal,0,1,0,1.0,2024-03-31,77,Manchester City,6372619,1,3,False
Bukayo Saka,MID,Arsenal,0,0,0,7.8,2024-03-04,45,Sheffield,7138419,1,7,False
Bukayo Saka,MID,Arsenal,0,0,1,7.7,2024-03-09,90,Brentford,7028824,1,2,True
Bukayo Saka,MID,Arsenal,3,1,0,11.7,2024-02-17,68,Burnley,6237221,1,15,False
Bukayo Saka,MID,Arsenal,0,0,0,0.0,2024-04-03,0,Luton,6447780,0,0,True
Bukayo Saka,MID,Arsenal,2,1,0,12.5,2024-04-06,63,Brighton,5926384,1,10,False
Bukayo Saka,MID,Arsenal,0,0,1,13.5,2023-09-03,90,Manchester United,6352382,1,4,True
Bukayo Saka,MID,Arsenal,0,1,0,5.4,2023-09-17,90,Everton,6390390,1,6,False
Bukayo Saka,MID,Arsenal,0,0,2,8.8,2024-04-14,90,Aston Villa,6112362,1,2,True
Bukayo Saka,MID,Arsenal,0,0,0,0.0,2023-10-08,0,Manchester City,5100324,0,0,True
Bukayo Saka,MID,Arsenal,0,0,2,8.2,2023-10-21,90,Chelsea,4680006,1,5,False
Bukayo Saka,MID,Arsenal,3,0,2,15.3,2023-09-24,90,Tottenham,6446869,1,13,True
Bukayo Saka,MID,Arsenal,1,1,0,12.2,2023-09-30,75,Bournemouth,5808416,1,9,False
Bukayo Saka,MID,Arsenal,2,1,0,19.9,2024-05-04,85,Bournemouth,6068655,1,10,True
Bukayo Saka,MID,Arsenal,0,0,0,0.0,2024-05-19,0,Everton,5341184,0,0,True
Bukayo Saka,MID,Arsenal,2,0,2,10.9,2024-04-28,90,Tottenham,5992789,1,12,False
Bukayo Saka,MID,Arsenal,0,1,0,10.3,2024-04-20,90,Wolverhampton,6576783,1,3,False
Bukayo Saka,MID,Arsenal,0,1,0,12.4,2024-04-23,81,Chelsea,6576783,1,6,True
Bukayo Saka,MID,Arsenal,0,1,0,10.2,2024-05-12,81,Manchester United,5520258,1,2,False
