name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,starts,total_points,was_home
Aymeric Laporte,DEF,Man City,0,0,0.0,0,0.0,2023-08-19,0,Newcastle United,0,35576,0,0,True
Aymeric Laporte,DEF,Man City,0,0,0.0,0,0.0,2024-02-24,0,Bournemouth,0,10828,0,0,False
Aymeric Laporte,DEF,Man City,0,0,0.0,0,0.0,2023-08-27,0,Sheffield,0,28517,0,0,False
Aymeric Laporte,DEF,Man City,0,0,0.07,0,2.9,2023-08-11,11,Burnley,0,33723,0,1,False
Aymeric Laporte,DEF,Man City,0,0,0.0,0,0.0,2023-12-16,0,Crystal Palace,0,11151,0,0,True
Aymeric Laporte,DEF,Man City,0,0,0.0,0,0.0,2023-11-04,0,Bournemouth,0,11628,0,0,True
Aymeric Laporte,DEF,Man City,0,0,0.0,0,0.0,2023-11-12,0,Chelsea,0,11492,0,0,False
Aymeric Laporte,DEF,Man City,0,0,0.0,0,0.0,2023-12-06,0,Aston Villa,0,11239,0,0,False
Aymeric Laporte,DEF,Man City,0,0,0.0,0,0.0,2023-10-29,0,Manchester United,0,11805,0,0,False
Aymeric Laporte,DEF,Man City,0,0,0.0,0,0.0,2023-11-25,0,Liverpool,0,11355,0,0,True
Aymeric Laporte,DEF,Man City,0,0,0.0,0,0.0,2023-12-30,0,Sheffield,0,11037,0,0,True
Aymeric Laporte,DEF,Man City,0,0,0.0,0,0.0,2024-02-05,0,Brentford,0,10918,0,0,False
Aymeric Laporte,DEF,Man City,0,0,0.0,0,0.0,2024-01-31,0,Burnley,0,10930,0,0,True
Aymeric Laporte,DEF,Man City,0,0,0.0,0,0.0,2023-12-10,0,Luton,0,11206,0,0,False
Aymeric Laporte,DEF,Man City,0,0,0.0,0,0.0,2024-01-13,0,Newcastle United,0,10968,0,0,False
Aymeric Laporte,DEF,Man City,0,0,0.0,0,0.0,2023-12-27,0,Everton,0,11076,0,0,False
Aymeric Laporte,DEF,Man City,0,0,0.0,0,0.0,2023-12-03,0,Tottenham,0,11281,0,0,True
Aymeric Laporte,DEF,Man City,0,0,0.0,0,0.0,2024-03-31,0,Arsenal,0,10758,0,0,True
Aymeric Laporte,DEF,Man City,0,0,0.0,0,0.0,2024-02-10,0,Everton,0,10895,0,0,True
Aymeric Laporte,DEF,Man City,0,0,0.0,0,0.0,2024-03-03,0,Manchester United,0,10805,0,0,True
Aymeric Laporte,DEF,Man City,0,0,0.0,0,0.0,2024-03-10,0,Liverpool,0,10788,0,0,False
Aymeric Laporte,DEF,Man City,0,0,0.0,0,0.0,2024-02-17,0,Chelsea,0,10859,0,0,True
Aymeric Laporte,DEF,Man City,0,0,0.0,0,0.0,2024-02-20,0,Brentford,0,10859,0,0,True
Aymeric Laporte,DEF,Man City,0,0,0.0,0,0.0,2024-04-03,0,Aston Villa,0,10755,0,0,True
Aymeric Laporte,DEF,Man City,0,0,0.0,0,0.0,2024-04-06,0,Crystal Palace,0,10739,0,0,False
Aymeric Laporte,DEF,Man City,0,0,0.0,0,0.0,2023-09-02,0,Fulham,0,17861,0,0,True
Aymeric Laporte,DEF,Man City,0,0,0.0,0,0.0,2024-04-13,0,Luton,0,10732,0,0,True
Aymeric Laporte,DEF,Man City,0,0,0.0,0,0.0,2023-09-23,0,Nottingham Forest,0,13403,0,0,True
Aymeric Laporte,DEF,Man City,0,0,0.0,0,0.0,2023-09-16,0,West Ham,0,14296,0,0,False
Aymeric Laporte,DEF,Man City,0,0,0.0,0,0.0,2024-05-04,0,Wolverhampton,0,10691,0,0,True
Aymeric Laporte,DEF,Man City,0,0,0.0,0,0.0,2023-10-08,0,Arsenal,0,12307,0,0,False
Aymeric Laporte,DEF,Man City,0,0,0.0,0,0.0,2023-10-21,0,Brighton,0,11994,0,0,True
Aymeric Laporte,DEF,Man City,0,0,0.0,0,0.0,2024-04-28,0,Nottingham Forest,0,10705,0,0,False
Aymeric Laporte,DEF,Man City,0,0,0.0,0,0.0,2024-05-19,0,West Ham,0,10669,0,0,True
Aymeric Laporte,DEF,Man City,0,0,0.0,0,0.0,2023-09-30,0,Wolverhampton,0,12717,0,0,False
Aymeric Laporte,DEF,Man City,0,0,0.0,0,0.0,2024-04-25,0,Brighton,0,10716,0,0,False
Aymeric Laporte,DEF,Man City,0,0,0.0,0,0.0,2024-05-11,0,Fulham,0,10681,0,0,False
Aymeric Laporte,DEF,Man City,0,0,0.0,0,0.0,2024-05-14,0,Tottenham,0,10681,0,0,False
