name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,starts,total_points,was_home
Viljami Sinisalo,GK,Aston Villa,0,0,0.0,0,2024-03-17,0,West Ham,0,0,0,334,0,0,False
Viljami Sinisalo,GK,Aston Villa,0,0,0.0,0,2023-08-20,0,Everton,0,0,0,624,0,0,True
Viljami Sinisalo,GK,Aston Villa,0,0,0.0,0,2023-08-12,0,Newcastle United,0,0,0,723,0,0,False
Viljami Sinisalo,GK,Aston Villa,0,0,0.0,0,2024-02-24,0,Nottingham Forest,0,0,0,340,0,0,True
Viljami Sinisalo,GK,Aston Villa,0,0,0.0,0,2023-08-27,0,Burnley,0,0,0,582,0,0,False
Viljami Sinisalo,GK,Aston Villa,0,0,0.0,0,2023-12-30,0,Burnley,0,0,0,362,0,0,True
Viljami Sinisalo,GK,Aston Villa,0,0,0.0,0,2023-10-29,0,Luton,0,0,0,418,0,0,True
Viljami Sinisalo,GK,Aston Villa,0,0,0.0,0,2023-11-26,0,Tottenham,0,0,0,398,0,0,False
Viljami Sinisalo,GK,Aston Villa,0,0,0.0,0,2023-12-09,0,Arsenal,0,0,0,382,0,0,True
Viljami Sinisalo,GK,Aston Villa,0,0,0.0,0,2023-12-22,0,Sheffield,0,0,0,368,0,0,True
Viljami Sinisalo,GK,Aston Villa,0,0,0.0,0,2023-12-06,0,Manchester City,0,0,0,387,0,0,True
Viljami Sinisalo,GK,Aston Villa,0,0,0.0,0,2023-11-12,0,Fulham,0,0,0,404,0,0,True
Viljami Sinisalo,GK,Aston Villa,0,0,0.0,0,2023-11-05,0,Nottingham Forest,0,0,0,409,0,0,False
Viljami Sinisalo,GK,Aston Villa,0,0,0.0,0,2023-12-26,0,Manchester United,0,0,0,365,0,0,False
Viljami Sinisalo,GK,Aston Villa,0,0,0.0,0,2023-12-03,0,Bournemouth,0,0,0,390,0,0,False
Viljami Sinisalo,GK,Aston Villa,0,0,0.0,0,2023-12-17,0,Brentford,0,0,0,376,0,0,False
Viljami Sinisalo,GK,Aston Villa,0,0,0.0,0,2024-01-30,0,Newcastle United,0,0,0,353,0,0,True
Viljami Sinisalo,GK,Aston Villa,0,0,0.0,0,2024-03-10,0,Tottenham,0,0,0,337,0,0,True
Viljami Sinisalo,GK,Aston Villa,0,0,0.0,0,2024-02-11,0,Manchester United,0,0,0,346,0,0,True
Viljami Sinisalo,GK,Aston Villa,0,0,0.0,0,2024-03-30,0,Wolverhampton,0,0,0,335,0,0,True
Viljami Sinisalo,GK,Aston Villa,0,0,0.0,0,2024-01-14,0,Everton,0,0,0,355,0,0,False
Viljami Sinisalo,GK,Aston Villa,0,0,0.0,0,2024-02-03,0,Sheffield,0,0,0,351,0,0,False
Viljami Sinisalo,GK,Aston Villa,0,0,0.0,0,2024-03-02,0,Luton,0,0,0,337,0,0,False
Viljami Sinisalo,GK,Aston Villa,0,0,0.0,0,2024-02-17,0,Fulham,0,0,0,343,0,0,False
Viljami Sinisalo,GK,Aston Villa,0,0,0.0,0,2024-04-03,0,Manchester City,0,0,0,333,0,0,False
Viljami Sinisalo,GK,Aston Villa,0,0,0.0,0,2024-04-06,0,Brentford,0,0,0,332,0,0,True
Viljami Sinisalo,GK,Aston Villa,0,0,0.0,0,2024-04-14,0,Arsenal,0,0,0,332,0,0,False
Viljami Sinisalo,GK,Aston Villa,0,0,0.0,0,2024-04-27,0,Chelsea,0,0,0,327,0,0,True
Viljami Sinisalo,GK,Aston Villa,0,0,0.0,0,2023-09-03,0,Liverpool,0,0,0,543,0,0,False
Viljami Sinisalo,GK,Aston Villa,0,0,0.0,0,2024-04-21,0,Bournemouth,0,0,0,328,0,0,True
Viljami Sinisalo,GK,Aston Villa,0,0,0.0,0,2023-09-16,0,Crystal Palace,0,0,0,505,0,0,True
Viljami Sinisalo,GK,Aston Villa,0,0,0.0,0,2024-05-05,0,Brighton,0,0,0,325,0,0,False
Viljami Sinisalo,GK,Aston Villa,0,0,0.0,0,2023-09-30,0,Brighton,0,0,0,464,0,0,True
Viljami Sinisalo,GK,Aston Villa,0,0,0.0,0,2024-05-19,0,Crystal Palace,0,0,0,319,0,0,False
Viljami Sinisalo,GK,Aston Villa,0,0,0.0,0,2023-09-24,0,Chelsea,0,0,0,488,0,0,False
Viljami Sinisalo,GK,Aston Villa,0,0,0.0,0,2023-10-08,0,Wolverhampton,0,0,0,453,0,0,False
Viljami Sinisalo,GK,Aston Villa,0,0,0.0,0,2023-10-22,0,West Ham,0,0,0,440,0,0,True
Viljami Sinisalo,GK,Aston Villa,0,0,0.0,0,2024-05-13,0,Liverpool,0,0,0,324,0,0,True
