name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Armando Broja,FWD,Fulham,0,0.0,2024-03-16,0,Tottenham,0,0,True
Armando Broja,FWD,Chelsea,0,0.0,2023-08-20,0,West Ham,0,0,False
Armando Broja,FWD,Chelsea,0,0.0,2023-08-13,0,Liverpool,0,0,True
Armando Broja,FWD,Chelsea,0,0.0,2023-08-25,0,Luton,0,0,True
Armando Broja,FWD,Fulham,0,0.0,2024-02-24,0,Manchester United,0,0,False
Armando Broja,FWD,Chelsea,0,1.9,2023-12-16,15,Sheffield,0,1,True
Armando Broja,FWD,Chelsea,0,1.3,2023-12-24,58,Wolverhampton,1,1,False
Armando Broja,FWD,Chelsea,0,0.5,2023-11-25,21,Newcastle United,0,1,False
Armando Broja,FWD,Chelsea,0,0.0,2023-10-28,0,Brentford,0,0,True
Armando Broja,FWD,Chelsea,0,0.0,2023-11-06,0,Tottenham,0,0,False
Armando Broja,FWD,Chelsea,0,1.8,2023-12-10,66,Everton,1,2,False
Armando Broja,FWD,Chelsea,0,0.5,2023-12-27,19,Crystal Palace,0,1,True
Armando Broja,FWD,Chelsea,0,0.2,2023-11-12,1,Manchester City,0,4,True
Armando Broja,FWD,Chelsea,0,1.1,2023-12-06,13,Manchester United,0,1,False
Armando Broja,FWD,Chelsea,0,4.5,2024-01-13,65,Fulham,1,2,True
Armando Broja,FWD,Chelsea,0,0.0,2023-12-03,9,Brighton,0,1,True
Armando Broja,FWD,Chelsea,0,4.4,2023-12-30,61,Luton,1,2,False
Armando Broja,FWD,Chelsea,0,0.0,2024-01-31,0,Liverpool,0,0,False
Armando Broja,FWD,Fulham,0,0.0,2024-02-03,16,Burnley,0,1,False
Armando Broja,FWD,Fulham,0,0.2,2024-02-10,15,Bournemouth,0,1,True
Armando Broja,FWD,Fulham,0,0.0,2024-03-30,0,Sheffield,0,0,False
Armando Broja,FWD,Fulham,0,0.1,2024-03-02,6,Brighton,0,1,True
Armando Broja,FWD,Fulham,0,3.2,2024-03-09,10,Wolverhampton,0,4,False
Armando Broja,FWD,Fulham,0,0.0,2024-02-17,0,Aston Villa,0,0,True
Armando Broja,FWD,Fulham,0,0.0,2024-04-02,0,Nottingham Forest,0,0,False
Armando Broja,FWD,Chelsea,0,0.0,2023-09-02,0,Nottingham Forest,0,0,True
Armando Broja,FWD,Chelsea,0,0.0,2023-09-17,0,Bournemouth,0,0,False
Armando Broja,FWD,Fulham,0,0.3,2024-04-06,5,Newcastle United,0,1,True
Armando Broja,FWD,Chelsea,0,0.6,2023-09-24,11,Aston Villa,0,1,True
Armando Broja,FWD,Chelsea,0,2.0,2023-10-07,45,Burnley,1,1,False
Armando Broja,FWD,Chelsea,0,0.0,2023-10-21,0,Arsenal,0,0,True
Armando Broja,FWD,Fulham,0,0.0,2024-04-14,1,West Ham,0,1,False
Armando Broja,FWD,Fulham,0,0.0,2024-05-04,0,Brentford,0,0,False
Armando Broja,FWD,Chelsea,0,6.4,2023-10-02,64,Fulham,1,6,False
Armando Broja,FWD,Fulham,0,0.0,2024-05-19,0,Luton,0,0,False
Armando Broja,FWD,Fulham,0,0.0,2024-04-27,5,Crystal Palace,0,1,True
Armando Broja,FWD,Fulham,0,0.0,2024-04-21,0,Liverpool,0,0,True
Armando Broja,FWD,Fulham,0,0.0,2024-05-11,23,Manchester City,0,1,True
