name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,starts,total_points,was_home
Altay Bayindir,GK,Man Utd,0,0,0.0,0,2024-02-24,0,Fulham,0,0,0,8141,0,0,True
Altay Bayindir,GK,Man Utd,0,0,0.0,0,2023-12-17,0,Liverpool,0,0,0,4456,0,0,False
Altay Bayindir,GK,Man Utd,0,0,0.0,0,2023-12-23,0,West Ham,0,0,0,4580,0,0,False
Altay Bayindir,GK,Man Utd,0,0,0.0,0,2023-11-04,0,Fulham,0,0,0,3369,0,0,False
Altay Bayindir,GK,Man Utd,0,0,0.0,0,2023-10-29,0,Manchester City,0,0,0,3138,0,0,True
Altay Bayindir,GK,Man Utd,0,0,0.0,0,2023-12-09,0,Bournemouth,0,0,0,4310,0,0,True
Altay Bayindir,GK,Man Utd,0,0,0.0,0,2023-11-11,0,Luton,0,0,0,3424,0,0,True
Altay Bayindir,GK,Man Utd,0,0,0.0,0,2023-12-06,0,Chelsea,0,0,0,4393,0,0,True
Altay Bayindir,GK,Man Utd,0,0,0.0,0,2023-12-02,0,Newcastle United,0,0,0,4375,0,0,False
Altay Bayindir,GK,Man Utd,0,0,0.0,0,2023-11-26,0,Everton,0,0,0,4543,0,0,False
Altay Bayindir,GK,Man Utd,0,0,0.0,0,2023-12-30,0,Nottingham Forest,0,0,0,5810,0,0,False
Altay Bayindir,GK,Man Utd,0,0,0.0,0,2024-02-01,0,Wolverhampton,0,0,0,11876,0,0,False
Altay Bayindir,GK,Man Utd,0,0,0.0,0,2024-01-14,0,Tottenham,0,0,0,11042,0,0,True
Altay Bayindir,GK,Man Utd,0,0,0.0,0,2023-12-26,0,Aston Villa,0,0,0,4671,0,0,True
Altay Bayindir,GK,Man Utd,0,0,0.0,0,2024-02-04,0,West Ham,0,0,0,10544,0,0,True
Altay Bayindir,GK,Man Utd,0,0,0.0,0,2024-03-03,0,Manchester City,0,0,0,8042,0,0,False
Altay Bayindir,GK,Man Utd,0,0,0.0,0,2024-02-11,0,Aston Villa,0,0,0,9369,0,0,False
Altay Bayindir,GK,Man Utd,0,0,0.0,0,2024-03-30,0,Brentford,0,0,0,7415,0,0,False
Altay Bayindir,GK,Man Utd,0,0,0.0,0,2024-03-09,0,Everton,0,0,0,7707,0,0,True
Altay Bayindir,GK,Man Utd,0,0,0.0,0,2024-02-18,0,Luton,0,0,0,8618,0,0,False
Altay Bayindir,GK,Man Utd,0,0,0.0,0,2024-04-04,0,Chelsea,0,0,0,7067,0,0,False
Altay Bayindir,GK,Man Utd,0,0,0.0,0,2024-04-07,0,Liverpool,0,0,0,6830,0,0,True
Altay Bayindir,GK,Man Utd,0,0,0.0,0,2023-09-03,0,Arsenal,0,0,0,141,0,0,False
Altay Bayindir,GK,Man Utd,0,0,0.0,0,2023-09-23,0,Burnley,0,0,0,1644,0,0,False
Altay Bayindir,GK,Man Utd,0,0,0.0,0,2023-09-16,0,Brighton,0,0,0,1395,0,0,True
Altay Bayindir,GK,Man Utd,0,0,0.0,0,2023-10-07,0,Brentford,0,0,0,2545,0,0,True
Altay Bayindir,GK,Man Utd,0,0,0.0,0,2023-10-21,0,Sheffield,0,0,0,2865,0,0,False
Altay Bayindir,GK,Man Utd,0,0,0.0,0,2024-04-13,0,Bournemouth,0,0,0,6688,0,0,False
Altay Bayindir,GK,Man Utd,0,0,0.0,0,2024-05-06,0,Crystal Palace,0,0,0,6382,0,0,False
Altay Bayindir,GK,Man Utd,0,0,0.0,0,2023-09-30,0,Crystal Palace,0,0,0,1963,0,0,True
Altay Bayindir,GK,Man Utd,0,0,0.0,0,2024-05-19,0,Brighton,0,0,0,6199,0,0,False
Altay Bayindir,GK,Man Utd,0,0,0.0,0,2024-04-27,0,Burnley,0,0,0,6447,0,0,True
Altay Bayindir,GK,Man Utd,0,0,0.0,0,2024-04-24,0,Sheffield,0,0,0,6583,0,0,True
Altay Bayindir,GK,Man Utd,0,0,0.0,0,2024-05-12,0,Arsenal,0,0,0,6298,0,0,True
Altay Bayindir,GK,Man Utd,0,0,0.0,0,2024-05-15,0,Newcastle United,0,0,0,6298,0,0,True
