name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Michael Obafemi,FWD,Burnley,0,0.0,2024-03-16,0,Brentford,2766,0,0,True
Michael Obafemi,FWD,Burnley,0,0.0,2023-08-11,0,Manchester City,4956,0,0,True
Michael Obafemi,FWD,Burnley,0,0.0,2023-12-23,0,Fulham,3197,0,0,False
Michael Obafemi,FWD,Burnley,0,0.0,2023-08-27,0,Aston Villa,3161,0,0,True
Michael Obafemi,FWD,Burnley,0,0.0,2023-12-30,0,Aston Villa,3202,0,0,False
Michael Obafemi,FWD,Burnley,0,0.0,2024-02-24,0,Crystal Palace,2840,0,0,False
Michael Obafemi,FWD,Burnley,0,0.0,2023-11-04,0,Crystal Palace,2475,0,0,True
Michael Obafemi,FWD,Burnley,0,0.0,2023-12-05,0,Wolverhampton,3111,0,0,False
Michael Obafemi,FWD,Burnley,0,0.0,2023-12-16,0,Everton,3064,0,0,True
Michael Obafemi,FWD,Burnley,0,0.0,2023-10-28,0,Bournemouth,2546,0,0,False
Michael Obafemi,FWD,Burnley,0,0.0,2023-11-11,5,Arsenal,2460,0,1,False
Michael Obafemi,FWD,Burnley,0,0.0,2023-12-09,0,Brighton,3155,0,0,False
Michael Obafemi,FWD,Burnley,0,0.0,2024-02-03,0,Fulham,3076,0,0,True
Michael Obafemi,FWD,Burnley,0,0.0,2024-01-31,0,Manchester City,3196,0,0,False
Michael Obafemi,FWD,Burnley,0,1.7,2023-12-02,14,Sheffield,3006,0,1,True
Michael Obafemi,FWD,Burnley,0,0.0,2023-11-25,0,West Ham,2954,0,0,True
Michael Obafemi,FWD,Burnley,0,0.0,2024-01-12,0,Luton,3279,0,0,True
Michael Obafemi,FWD,Burnley,0,0.0,2023-12-26,0,Liverpool,3266,0,0,True
Michael Obafemi,FWD,Burnley,0,0.0,2024-03-30,0,Chelsea,2754,0,0,False
Michael Obafemi,FWD,Burnley,0,0.0,2024-03-03,0,Bournemouth,2816,0,0,True
Michael Obafemi,FWD,Burnley,0,0.0,2024-02-10,0,Liverpool,2970,0,0,False
Michael Obafemi,FWD,Burnley,0,0.0,2024-03-10,0,West Ham,2782,0,0,False
Michael Obafemi,FWD,Burnley,0,0.0,2024-02-17,0,Arsenal,2910,0,0,True
Michael Obafemi,FWD,Burnley,0,0.0,2024-04-02,0,Wolverhampton,2747,0,0,True
Michael Obafemi,FWD,Burnley,0,0.0,2024-04-06,0,Everton,2730,0,0,False
Michael Obafemi,FWD,Burnley,0,0.0,2024-04-13,0,Brighton,2710,0,0,True
Michael Obafemi,FWD,Burnley,0,0.0,2024-05-04,0,Newcastle United,2678,0,0,True
Michael Obafemi,FWD,Burnley,0,0.0,2024-04-27,0,Manchester United,2680,0,0,False
Michael Obafemi,FWD,Burnley,0,0.0,2023-09-02,0,Tottenham,2997,0,0,True
Michael Obafemi,FWD,Burnley,0,0.0,2024-04-20,0,Sheffield,2693,0,0,False
Michael Obafemi,FWD,Burnley,0,0.0,2023-09-23,0,Manchester United,2672,0,0,True
Michael Obafemi,FWD,Burnley,0,0.0,2023-09-18,0,Nottingham Forest,2793,0,0,False
Michael Obafemi,FWD,Burnley,0,0.0,2023-10-07,0,Chelsea,2689,0,0,True
Michael Obafemi,FWD,Burnley,0,0.0,2024-05-19,0,Nottingham Forest,2660,0,0,True
Michael Obafemi,FWD,Burnley,0,0.0,2023-10-21,0,Brentford,2647,0,0,False
Michael Obafemi,FWD,Burnley,0,0.0,2024-05-11,0,Tottenham,2671,0,0,False
Michael Obafemi,FWD,Burnley,0,0.0,2023-09-30,0,Newcastle United,2555,0,0,False
Michael Obafemi,FWD,Burnley,0,0.0,2023-10-03,0,Luton,2555,0,0,False
