name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,starts,total_points,was_home
Alfie Whiteman,GK,Spurs,0,0,0.0,0,2024-03-16,0,Fulham,0,0,0,19895,0,0,False
Alfie Whiteman,GK,Spurs,0,0,0.0,0,2023-08-19,0,Manchester United,0,0,0,22114,0,0,True
Alfie Whiteman,GK,Spurs,0,0,0.0,0,2023-08-13,0,Brentford,0,0,0,25074,0,0,False
Alfie Whiteman,GK,Spurs,0,0,0.0,0,2023-12-31,0,Bournemouth,0,0,0,22955,0,0,True
Alfie Whiteman,GK,Spurs,0,0,0.0,0,2023-08-26,0,Bournemouth,0,0,0,20873,0,0,False
Alfie Whiteman,GK,Spurs,0,0,0.0,0,2023-10-27,0,Crystal Palace,0,0,0,20126,0,0,False
Alfie Whiteman,GK,Spurs,0,0,0.0,0,2023-12-10,0,Newcastle United,0,0,0,24886,0,0,True
Alfie Whiteman,GK,Spurs,0,0,0.0,0,2023-11-26,0,Aston Villa,0,0,0,23619,0,0,True
Alfie Whiteman,GK,Spurs,0,0,0.0,0,2023-12-07,0,West Ham,0,0,0,24231,0,0,True
Alfie Whiteman,GK,Spurs,0,0,0.0,0,2023-12-23,0,Everton,0,0,0,23965,0,0,True
Alfie Whiteman,GK,Spurs,0,0,0.0,0,2023-11-11,0,Wolverhampton,0,0,0,22401,0,0,False
Alfie Whiteman,GK,Spurs,0,0,0.0,0,2023-11-06,0,Chelsea,0,0,0,21633,0,0,True
Alfie Whiteman,GK,Spurs,0,0,0.0,0,2023-12-03,0,Manchester City,0,0,0,23822,0,0,False
Alfie Whiteman,GK,Spurs,0,0,0.0,0,2023-12-28,0,Brighton,0,0,0,23418,0,0,False
Alfie Whiteman,GK,Spurs,0,0,0.0,0,2023-12-15,0,Nottingham Forest,0,0,0,24761,0,0,False
Alfie Whiteman,GK,Spurs,0,0,0.0,0,2024-02-10,0,Brighton,0,0,0,20963,0,0,True
Alfie Whiteman,GK,Spurs,0,0,0.0,0,2024-03-30,0,Luton,0,0,0,20417,0,0,True
Alfie Whiteman,GK,Spurs,0,0,0.0,0,2024-01-31,0,Brentford,0,0,0,21428,0,0,True
Alfie Whiteman,GK,Spurs,0,0,0.0,0,2024-03-10,0,Aston Villa,0,0,0,20788,0,0,False
Alfie Whiteman,GK,Spurs,0,0,0.0,0,2024-01-14,0,Manchester United,0,0,0,21860,0,0,False
Alfie Whiteman,GK,Spurs,0,0,0.0,0,2024-02-03,0,Everton,0,0,0,21281,0,0,False
Alfie Whiteman,GK,Spurs,0,0,0.0,0,2024-03-02,0,Crystal Palace,0,0,0,20875,0,0,True
Alfie Whiteman,GK,Spurs,0,0,0.0,0,2024-02-17,0,Wolverhampton,0,0,0,20940,0,0,True
Alfie Whiteman,GK,Spurs,0,0,0.0,0,2024-04-02,0,West Ham,0,0,0,20350,0,0,False
Alfie Whiteman,GK,Spurs,0,0,0.0,0,2024-04-07,0,Nottingham Forest,0,0,0,20319,0,0,True
Alfie Whiteman,GK,Spurs,0,0,0.0,0,2024-04-13,0,Newcastle United,0,0,0,20374,0,0,False
Alfie Whiteman,GK,Spurs,0,0,0.0,0,2024-04-28,0,Arsenal,0,0,0,20185,0,0,True
Alfie Whiteman,GK,Spurs,0,0,0.0,0,2024-05-02,0,Chelsea,0,0,0,20185,0,0,False
Alfie Whiteman,GK,Spurs,0,0,0.0,0,2023-09-02,0,Burnley,0,0,0,19474,0,0,False
Alfie Whiteman,GK,Spurs,0,0,0.0,0,2023-09-16,0,Sheffield,0,0,0,18452,0,0,True
Alfie Whiteman,GK,Spurs,0,0,0.0,0,2024-05-05,0,Liverpool,0,0,0,20147,0,0,False
Alfie Whiteman,GK,Spurs,0,0,0.0,0,2023-09-30,0,Liverpool,0,0,0,17157,0,0,True
Alfie Whiteman,GK,Spurs,0,0,0.0,0,2023-09-24,0,Arsenal,0,0,0,17869,0,0,False
Alfie Whiteman,GK,Spurs,0,0,0.0,0,2024-05-19,0,Sheffield,0,0,0,19991,0,0,False
Alfie Whiteman,GK,Spurs,0,0,0.0,0,2023-10-07,0,Luton,0,0,0,17510,0,0,False
Alfie Whiteman,GK,Spurs,0,0,0.0,0,2023-10-23,0,Fulham,0,0,0,18871,0,0,True
Alfie Whiteman,GK,Spurs,0,0,0.0,0,2024-05-11,0,Burnley,0,0,0,20107,0,0,True
Alfie Whiteman,GK,Spurs,0,0,0.0,0,2024-05-14,0,Manchester City,0,0,0,20107,0,0,True
