name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,starts,total_points,was_home
Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,0,0,0.6,1,2.5,2024-03-16,90,Luton,0,236548,1,2,False
Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,0,0,1.57,3,2.4,2023-12-23,90,Bournemouth,0,6246,1,1,True
Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,0,0,1.92,3,0.6,2024-02-24,45,Aston Villa,0,12924,1,-1,False
Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,0,0,0.77,1,2.2,2023-12-30,90,Manchester United,0,7480,1,2,True
Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,0,0,2.52,5,2.6,2023-12-06,90,Fulham,0,6579,1,0,False
Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,0,1,1.26,0,1.8,2023-11-05,90,Aston Villa,0,5461,1,6,True
Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,0,0,1.53,2,2.5,2023-12-15,90,Tottenham,0,5882,1,0,True
Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,0,0,2.95,3,2.7,2023-10-29,90,Liverpool,0,5657,1,1,False
Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,0,0,1.14,1,3.0,2023-12-09,77,Wolverhampton,0,6398,1,2,False
Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,0,0,1.23,2,5.4,2024-01-30,90,Arsenal,0,9105,1,1,True
Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,0,0,1.14,2,1.2,2023-11-12,75,West Ham,0,6466,1,1,False
Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,0,0,1.29,3,2.1,2024-01-20,90,Brentford,0,8555,1,1,False
Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,0,0,0.96,1,4.1,2024-02-04,90,Bournemouth,0,8626,1,2,False
Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,0,0,1.46,3,3.7,2023-11-25,90,Brighton,0,5749,1,1,True
Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,0,0,2.07,1,2.4,2024-03-02,90,Liverpool,0,11223,1,2,True
Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,0,0,0.7,1,4.2,2023-12-02,90,Everton,0,7064,1,2,True
Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,0,0,1.19,1,2.4,2024-03-30,90,Crystal Palace,0,34874,1,2,True
Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,0,0,2.43,1,5.2,2023-12-26,90,Newcastle United,0,6524,1,5,False
Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,0,0,0.48,3,1.9,2024-02-10,90,Newcastle United,0,8928,1,1,True
Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,0,0,0.46,1,3.1,2024-03-10,90,Brighton,0,12709,1,2,False
Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,0,1,0.56,0,2.4,2024-02-17,90,West Ham,0,9010,1,6,True
Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,0,0,1.48,1,4.9,2024-04-02,90,Fulham,0,33042,1,5,True
Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,0,0,1.48,3,1.6,2024-04-07,90,Tottenham,1,30385,1,-1,False
Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,0,0,1.07,2,1.9,2024-04-13,90,Wolverhampton,0,29920,1,0,True
Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,0,0,2.27,1,3.8,2024-05-04,90,Sheffield,0,29088,1,2,False
Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,0,0,0.77,2,1.9,2024-04-28,73,Manchester City,0,26922,1,1,True
Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,0,0,0.0,0,0.0,2023-09-02,0,Chelsea,0,56,0,0,False
Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,0,0,0.45,2,1.6,2024-04-21,90,Everton,0,29794,1,0,False
Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,0,0,0.0,0,0.0,2023-09-23,0,Manchester City,0,778,0,0,False
Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,0,0,0.0,0,0.0,2023-09-18,0,Burnley,0,612,0,0,True
Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,0,0,1.21,1,3.5,2024-05-19,90,Burnley,0,27872,1,2,False
Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,1,1,0.81,0,8.9,2023-10-07,90,Crystal Palace,0,1308,1,7,False
Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,0,0,1.81,3,3.9,2024-05-11,90,Chelsea,0,25310,1,1,True
Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,0,0,1.71,2,2.3,2023-10-21,90,Luton,0,7141,1,0,True
Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,0,0,1.7,1,3.1,2023-10-01,90,Brentford,0,896,1,2,True
