name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,starts,total_points,was_home
Thilo Kehrer,DEF,West Ham,0,0,0.0,0,0.0,2024-03-17,0,Aston Villa,0,8633,0,0,True
Thilo Kehrer,DEF,West Ham,0,0,0.0,0,0.0,2023-08-20,0,Chelsea,0,14165,0,0,True
Thilo Kehrer,DEF,West Ham,0,0,0.02,0,0.0,2023-08-12,4,Bournemouth,0,13890,0,1,False
Thilo Kehrer,DEF,West Ham,0,0,0.0,0,0.0,2024-02-26,0,Brentford,0,8913,0,0,True
Thilo Kehrer,DEF,West Ham,0,0,0.43,1,0.8,2023-08-26,11,Brighton,0,13412,0,0,False
Thilo Kehrer,DEF,West Ham,0,0,0.02,0,0.0,2023-12-17,1,Wolverhampton,0,10976,0,0,True
Thilo Kehrer,DEF,West Ham,0,0,0.0,0,0.0,2023-12-23,0,Manchester United,0,10917,0,0,True
Thilo Kehrer,DEF,West Ham,0,0,0.0,0,0.0,2023-10-29,0,Everton,0,11800,0,0,True
Thilo Kehrer,DEF,West Ham,0,0,0.0,0,0.0,2023-11-12,0,Nottingham Forest,0,11472,0,0,True
Thilo Kehrer,DEF,West Ham,0,0,0.0,0,0.0,2023-11-04,0,Brentford,0,11652,0,0,False
Thilo Kehrer,DEF,West Ham,0,0,0.0,0,0.0,2023-11-25,0,Burnley,0,11425,0,0,False
Thilo Kehrer,DEF,West Ham,0,0,0.0,0,0.0,2024-01-02,0,Brighton,0,10766,0,0,True
Thilo Kehrer,DEF,West Ham,0,0,0.0,0,0.0,2023-12-10,0,Fulham,0,11092,0,0,False
Thilo Kehrer,DEF,West Ham,0,0,0.0,0,0.0,2023-12-07,0,Tottenham,0,11169,0,0,False
Thilo Kehrer,DEF,West Ham,0,0,0.0,0,0.0,2023-12-28,0,Arsenal,0,10850,0,0,False
Thilo Kehrer,DEF,West Ham,0,0,0.0,0,0.0,2023-12-03,0,Crystal Palace,0,11294,0,0,True
Thilo Kehrer,DEF,West Ham,0,0,0.0,0,0.0,2024-01-21,0,Sheffield,0,10224,0,0,False
Thilo Kehrer,DEF,West Ham,0,0,0.0,0,0.0,2024-02-01,0,Bournemouth,0,9725,0,0,True
Thilo Kehrer,DEF,West Ham,0,0,0.0,0,0.0,2024-02-04,0,Manchester United,0,9557,0,0,False
Thilo Kehrer,DEF,West Ham,0,0,0.0,0,0.0,2024-02-11,0,Arsenal,0,9334,0,0,True
Thilo Kehrer,DEF,West Ham,0,0,0.0,0,0.0,2024-03-02,0,Everton,0,8821,0,0,False
Thilo Kehrer,DEF,West Ham,0,0,0.0,0,0.0,2024-03-30,0,Newcastle United,0,8608,0,0,False
Thilo Kehrer,DEF,West Ham,0,0,0.0,0,0.0,2024-03-10,0,Burnley,0,8720,0,0,True
Thilo Kehrer,DEF,West Ham,0,0,0.0,0,0.0,2024-02-17,0,Nottingham Forest,0,9084,0,0,False
Thilo Kehrer,DEF,West Ham,0,0,0.0,0,0.0,2024-04-02,0,Tottenham,0,8580,0,0,True
Thilo Kehrer,DEF,West Ham,0,0,0.0,0,0.0,2024-04-06,0,Wolverhampton,0,8539,0,0,False
Thilo Kehrer,DEF,West Ham,0,0,0.0,0,0.0,2023-09-01,0,Luton,0,13022,0,0,False
Thilo Kehrer,DEF,West Ham,0,0,0.0,0,0.1,2023-09-16,3,Manchester City,0,12366,0,1,True
Thilo Kehrer,DEF,West Ham,0,0,0.0,0,0.0,2023-10-08,0,Newcastle United,0,11770,0,0,True
Thilo Kehrer,DEF,West Ham,0,0,0.0,0,0.0,2023-09-24,0,Liverpool,0,12123,0,0,False
Thilo Kehrer,DEF,West Ham,0,0,0.0,0,0.0,2024-04-14,0,Fulham,0,8472,0,0,True
Thilo Kehrer,DEF,West Ham,0,0,0.0,0,0.0,2023-10-22,0,Aston Villa,0,11801,0,0,False
Thilo Kehrer,DEF,West Ham,0,0,0.0,0,0.0,2023-09-30,0,Sheffield,0,11909,0,0,True
Thilo Kehrer,DEF,West Ham,0,0,0.0,0,0.0,2024-05-05,0,Chelsea,0,8349,0,0,False
Thilo Kehrer,DEF,West Ham,0,0,0.0,0,0.0,2024-05-19,0,Manchester City,0,8233,0,0,False
Thilo Kehrer,DEF,West Ham,0,0,0.0,0,0.0,2024-04-27,0,Liverpool,0,8377,0,0,True
Thilo Kehrer,DEF,West Ham,0,0,0.0,0,0.0,2024-04-21,0,Crystal Palace,0,8423,0,0,False
Thilo Kehrer,DEF,West Ham,0,0,0.0,0,0.0,2024-05-11,0,Luton,0,8286,0,0,True
