name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Emmanuel Dennis,FWD,Nott'm Forest,0,0.0,2024-03-16,0,Luton,13357,0,0,False
Emmanuel Dennis,FWD,Nott'm Forest,0,0.0,2023-08-18,0,Sheffield,49007,0,0,True
Emmanuel Dennis,FWD,Nott'm Forest,0,0.0,2023-08-12,0,Arsenal,52483,0,0,False
Emmanuel Dennis,FWD,Nott'm Forest,0,0.0,2024-02-24,0,Aston Villa,13546,0,0,False
Emmanuel Dennis,FWD,Nott'm Forest,0,0.0,2023-08-26,0,Manchester United,41234,0,0,False
Emmanuel Dennis,FWD,Nott'm Forest,0,0.0,2023-10-29,0,Liverpool,18321,0,0,False
Emmanuel Dennis,FWD,Nott'm Forest,0,0.0,2023-12-23,0,Bournemouth,14851,0,0,True
Emmanuel Dennis,FWD,Nott'm Forest,0,0.0,2023-12-09,0,Wolverhampton,15444,0,0,False
Emmanuel Dennis,FWD,Nott'm Forest,0,0.0,2023-11-12,0,West Ham,16809,0,0,False
Emmanuel Dennis,FWD,Nott'm Forest,0,0.0,2023-11-25,0,Brighton,16164,0,0,True
Emmanuel Dennis,FWD,Nott'm Forest,0,0.0,2023-12-30,0,Manchester United,14489,0,0,True
Emmanuel Dennis,FWD,Nott'm Forest,0,0.0,2023-12-15,0,Tottenham,15062,0,0,True
Emmanuel Dennis,FWD,Nott'm Forest,0,0.0,2023-11-05,0,Aston Villa,17430,0,0,True
Emmanuel Dennis,FWD,Nott'm Forest,0,0.0,2023-12-06,0,Fulham,15651,0,0,False
Emmanuel Dennis,FWD,Nott'm Forest,0,0.0,2023-12-26,0,Newcastle United,14708,0,0,False
Emmanuel Dennis,FWD,Nott'm Forest,0,0.0,2023-12-02,0,Everton,15863,0,0,True
Emmanuel Dennis,FWD,Nott'm Forest,0,0.0,2024-01-20,0,Brentford,14133,0,0,False
Emmanuel Dennis,FWD,Nott'm Forest,0,0.0,2024-01-30,0,Arsenal,13981,0,0,True
Emmanuel Dennis,FWD,Nott'm Forest,0,0.0,2024-02-10,0,Newcastle United,13756,0,0,True
Emmanuel Dennis,FWD,Nott'm Forest,0,0.0,2024-02-04,0,Bournemouth,13903,0,0,False
Emmanuel Dennis,FWD,Nott'm Forest,0,0.0,2024-03-30,0,Crystal Palace,13351,0,0,True
Emmanuel Dennis,FWD,Nott'm Forest,0,0.0,2024-03-02,0,Liverpool,13487,0,0,True
Emmanuel Dennis,FWD,Nott'm Forest,0,0.0,2024-03-10,0,Brighton,13410,0,0,False
Emmanuel Dennis,FWD,Nott'm Forest,0,0.0,2024-02-17,0,West Ham,13650,0,0,True
Emmanuel Dennis,FWD,Nott'm Forest,0,0.0,2024-04-02,0,Fulham,13327,0,0,True
Emmanuel Dennis,FWD,Nott'm Forest,0,0.0,2024-04-07,0,Tottenham,13297,0,0,False
Emmanuel Dennis,FWD,Nott'm Forest,0,0.0,2023-09-02,0,Chelsea,36436,0,0,False
Emmanuel Dennis,FWD,Nott'm Forest,0,0.0,2024-04-13,0,Wolverhampton,13254,0,0,True
Emmanuel Dennis,FWD,Nott'm Forest,0,0.0,2023-09-18,0,Burnley,33572,0,0,True
Emmanuel Dennis,FWD,Nott'm Forest,0,0.0,2023-10-07,0,Crystal Palace,20896,0,0,False
Emmanuel Dennis,FWD,Nott'm Forest,0,0.0,2023-09-23,0,Manchester City,27729,0,0,False
Emmanuel Dennis,FWD,Nott'm Forest,0,0.0,2023-10-21,0,Luton,19372,0,0,True
Emmanuel Dennis,FWD,Nott'm Forest,0,0.0,2023-10-01,0,Brentford,23290,0,0,True
Emmanuel Dennis,FWD,Nott'm Forest,0,0.0,2024-04-28,0,Manchester City,13163,0,0,True
Emmanuel Dennis,FWD,Nott'm Forest,0,0.0,2024-05-19,0,Burnley,13060,0,0,False
Emmanuel Dennis,FWD,Nott'm Forest,0,0.0,2024-05-04,0,Sheffield,13131,0,0,False
Emmanuel Dennis,FWD,Nott'm Forest,0,0.0,2024-04-21,0,Everton,13207,0,0,False
Emmanuel Dennis,FWD,Nott'm Forest,0,0.0,2024-05-11,0,Chelsea,13088,0,0,True
