name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Deivid Washington de Souza Eugênio,FWD,Chelsea,0,0.0,2023-08-25,0,Luton,147,0,0,True
Deivid Washington de Souza Eugênio,FWD,Chelsea,0,0.0,2023-12-16,0,Sheffield,7303,0,0,True
Deivid Washington de Souza Eugênio,FWD,Chelsea,0,0.0,2023-12-24,0,Wolverhampton,7262,0,0,False
Deivid Washington de Souza Eugênio,FWD,Chelsea,0,0.0,2023-11-06,0,Tottenham,6581,0,0,False
Deivid Washington de Souza Eugênio,FWD,Chelsea,0,0.4,2023-10-28,9,Brentford,6201,0,1,True
Deivid Washington de Souza Eugênio,FWD,Chelsea,0,0.0,2023-11-12,0,Manchester City,6732,0,0,True
Deivid Washington de Souza Eugênio,FWD,Chelsea,0,0.0,2023-12-06,0,Manchester United,7188,0,0,False
Deivid Washington de Souza Eugênio,FWD,Chelsea,0,0.0,2023-12-10,0,Everton,7315,0,0,False
Deivid Washington de Souza Eugênio,FWD,Chelsea,0,0.0,2023-12-30,0,Luton,7218,0,0,False
Deivid Washington de Souza Eugênio,FWD,Chelsea,0,0.0,2023-11-25,0,Newcastle United,6960,0,0,False
Deivid Washington de Souza Eugênio,FWD,Chelsea,0,0.0,2023-12-03,0,Brighton,7033,0,0,True
Deivid Washington de Souza Eugênio,FWD,Chelsea,0,0.0,2024-01-13,0,Fulham,6900,0,0,True
Deivid Washington de Souza Eugênio,FWD,Chelsea,0,0.0,2023-12-27,0,Crystal Palace,7328,0,0,True
Deivid Washington de Souza Eugênio,FWD,Chelsea,0,0.0,2024-01-31,0,Liverpool,6883,0,0,False
Deivid Washington de Souza Eugênio,FWD,Chelsea,0,0.0,2024-02-04,0,Wolverhampton,6885,0,0,True
Deivid Washington de Souza Eugênio,FWD,Chelsea,0,0.0,2024-03-02,0,Brentford,7480,0,0,False
Deivid Washington de Souza Eugênio,FWD,Chelsea,0,0.0,2024-02-12,0,Crystal Palace,6988,0,0,False
Deivid Washington de Souza Eugênio,FWD,Chelsea,0,0.0,2024-03-30,0,Burnley,7526,0,0,True
Deivid Washington de Souza Eugênio,FWD,Chelsea,0,0.0,2024-03-11,0,Newcastle United,7429,0,0,True
Deivid Washington de Souza Eugênio,FWD,Chelsea,0,0.0,2024-02-17,0,Manchester City,7314,0,0,False
Deivid Washington de Souza Eugênio,FWD,Chelsea,0,0.0,2024-04-04,0,Manchester United,7539,0,0,True
Deivid Washington de Souza Eugênio,FWD,Chelsea,0,0.0,2024-04-07,0,Sheffield,7533,0,0,False
Deivid Washington de Souza Eugênio,FWD,Chelsea,0,0.0,2023-09-02,0,Nottingham Forest,1122,0,0,True
Deivid Washington de Souza Eugênio,FWD,Chelsea,0,0.0,2023-09-24,0,Aston Villa,4697,0,0,True
Deivid Washington de Souza Eugênio,FWD,Chelsea,0,0.0,2023-10-07,0,Burnley,5663,0,0,False
Deivid Washington de Souza Eugênio,FWD,Chelsea,0,0.0,2023-09-17,0,Bournemouth,4085,0,0,False
Deivid Washington de Souza Eugênio,FWD,Chelsea,0,0.0,2024-04-15,2,Everton,7613,0,1,True
Deivid Washington de Souza Eugênio,FWD,Chelsea,0,0.0,2023-10-21,0,Arsenal,5875,0,0,True
Deivid Washington de Souza Eugênio,FWD,Chelsea,0,0.0,2024-05-05,0,West Ham,7749,0,0,True
Deivid Washington de Souza Eugênio,FWD,Chelsea,0,0.0,2023-10-02,0,Fulham,5557,0,0,False
Deivid Washington de Souza Eugênio,FWD,Chelsea,0,0.0,2024-05-19,0,Bournemouth,7824,0,0,True
Deivid Washington de Souza Eugênio,FWD,Chelsea,0,0.0,2024-04-27,0,Aston Villa,7708,0,0,False
Deivid Washington de Souza Eugênio,FWD,Chelsea,0,0.0,2024-05-02,0,Tottenham,7708,0,0,True
Deivid Washington de Souza Eugênio,FWD,Chelsea,0,0.0,2024-04-23,0,Arsenal,7654,0,0,False
Deivid Washington de Souza Eugênio,FWD,Chelsea,0,0.0,2024-05-11,0,Nottingham Forest,7819,0,0,False
Deivid Washington de Souza Eugênio,FWD,Chelsea,0,0.0,2024-05-15,0,Brighton,7819,0,0,False
