name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,starts,total_points,was_home
Rob Holding,DEF,Arsenal,0,0,0.0,0,0.0,2023-08-21,0,Crystal Palace,0,16470,0,0,False
Rob Holding,DEF,Crystal Palace,0,0,0.0,0,0.0,2024-02-24,0,Burnley,0,11359,0,0,True
Rob Holding,DEF,Arsenal,0,0,0.0,0,0.0,2023-08-12,0,Nottingham Forest,0,14196,0,0,True
Rob Holding,DEF,Arsenal,0,0,0.0,0,0.0,2023-08-26,0,Fulham,0,16044,0,0,True
Rob Holding,DEF,Crystal Palace,0,0,0.0,0,0.0,2023-12-16,0,Manchester City,0,12658,0,0,False
Rob Holding,DEF,Crystal Palace,0,0,0.0,0,0.0,2023-12-21,0,Brighton,0,12401,0,0,True
Rob Holding,DEF,Crystal Palace,0,0,0.0,0,0.0,2023-10-27,0,Tottenham,0,14640,0,0,True
Rob Holding,DEF,Crystal Palace,0,0,0.0,0,0.0,2023-11-11,0,Everton,0,14381,0,0,True
Rob Holding,DEF,Crystal Palace,0,0,0.0,0,0.0,2023-11-04,0,Burnley,0,14508,0,0,False
Rob Holding,DEF,Crystal Palace,0,0,0.0,0,0.0,2023-12-30,0,Brentford,0,12091,0,0,True
Rob Holding,DEF,Crystal Palace,0,0,0.0,0,0.0,2023-11-25,0,Luton,0,14328,0,0,False
Rob Holding,DEF,Crystal Palace,0,0,0.0,0,0.0,2023-12-06,0,Bournemouth,0,13424,0,0,True
Rob Holding,DEF,Crystal Palace,0,0,0.0,0,0.0,2023-12-09,0,Liverpool,0,13055,0,0,True
Rob Holding,DEF,Crystal Palace,0,0,0.0,0,0.0,2023-12-27,0,Chelsea,0,12275,0,0,False
Rob Holding,DEF,Crystal Palace,0,0,0.0,0,0.0,2023-12-03,0,West Ham,0,13964,0,0,False
Rob Holding,DEF,Crystal Palace,0,0,0.0,0,0.0,2024-01-30,0,Sheffield,0,11691,0,0,True
Rob Holding,DEF,Crystal Palace,0,0,0.0,0,0.0,2024-01-20,0,Arsenal,0,11828,0,0,False
Rob Holding,DEF,Crystal Palace,0,0,0.0,0,0.0,2024-02-03,0,Brighton,0,11648,0,0,False
Rob Holding,DEF,Crystal Palace,0,0,0.0,0,0.0,2024-02-12,0,Chelsea,0,11527,0,0,True
Rob Holding,DEF,Crystal Palace,0,0,0.0,0,0.0,2024-03-02,0,Tottenham,0,11264,0,0,False
Rob Holding,DEF,Crystal Palace,0,0,0.0,0,0.0,2024-03-30,0,Nottingham Forest,0,11127,0,0,False
Rob Holding,DEF,Crystal Palace,0,0,0.0,0,0.0,2024-03-09,0,Luton,0,11198,0,0,True
Rob Holding,DEF,Crystal Palace,0,0,0.0,0,0.0,2024-02-19,0,Everton,0,11418,0,0,False
Rob Holding,DEF,Crystal Palace,0,0,0.0,0,0.0,2024-04-02,0,Bournemouth,0,11115,0,0,False
Rob Holding,DEF,Arsenal,0,0,0.0,0,0.0,2023-09-03,0,Manchester United,0,15197,0,0,True
Rob Holding,DEF,Crystal Palace,0,0,0.0,0,0.0,2023-09-16,0,Aston Villa,0,15757,0,0,False
Rob Holding,DEF,Crystal Palace,0,0,0.0,0,0.0,2024-04-06,0,Manchester City,0,11101,0,0,True
Rob Holding,DEF,Crystal Palace,0,0,0.0,0,0.0,2023-09-23,0,Fulham,0,15518,0,0,True
Rob Holding,DEF,Crystal Palace,0,0,0.0,0,0.0,2023-10-07,0,Nottingham Forest,0,15044,0,0,True
Rob Holding,DEF,Crystal Palace,0,0,0.0,0,0.0,2023-10-21,0,Newcastle United,0,14821,0,0,False
Rob Holding,DEF,Crystal Palace,0,0,0.0,0,0.0,2024-04-14,0,Liverpool,0,11036,0,0,False
Rob Holding,DEF,Crystal Palace,0,0,0.0,0,0.0,2023-09-30,0,Manchester United,0,15142,0,0,False
Rob Holding,DEF,Crystal Palace,0,0,0.0,0,0.0,2024-05-06,0,Manchester United,0,10976,0,0,True
Rob Holding,DEF,Crystal Palace,0,0,0.0,0,0.0,2024-05-19,0,Aston Villa,0,10949,0,0,True
Rob Holding,DEF,Crystal Palace,0,0,0.0,0,0.0,2024-04-27,0,Fulham,0,11018,0,0,False
Rob Holding,DEF,Crystal Palace,0,0,0.0,0,0.0,2024-04-21,0,West Ham,0,11042,0,0,True
Rob Holding,DEF,Crystal Palace,0,0,0.0,0,0.0,2024-04-24,0,Newcastle United,0,11042,0,0,True
Rob Holding,DEF,Crystal Palace,0,0,0.0,0,0.0,2024-05-11,0,Wolverhampton,0,10945,0,0,False
