name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,starts,total_points,was_home
Amari'i Bell,DEF,Luton,0,0,0.0,0,0.0,2024-03-16,0,Nottingham Forest,0,0,0,True
Amari'i Bell,DEF,Luton,0,0,2.09,3,3.1,2023-08-25,90,Chelsea,0,1,1,False
Amari'i Bell,DEF,Luton,0,0,4.1,4,0.0,2023-08-12,90,Brighton,0,1,0,False
Amari'i Bell,DEF,Luton,1,1,1.24,0,2.6,2023-12-23,75,Newcastle United,0,1,7,True
Amari'i Bell,DEF,Luton,0,0,1.68,1,6.7,2023-11-25,90,Crystal Palace,0,1,2,True
Amari'i Bell,DEF,Luton,0,0,0.0,0,0.0,2023-10-29,0,Aston Villa,0,0,0,False
Amari'i Bell,DEF,Luton,0,0,0.0,0,0.0,2023-11-05,0,Liverpool,0,0,0,True
Amari'i Bell,DEF,Luton,0,0,1.5,3,2.6,2023-12-30,90,Chelsea,0,1,1,True
Amari'i Bell,DEF,Luton,0,0,2.44,4,3.4,2023-12-05,90,Arsenal,0,1,0,True
Amari'i Bell,DEF,Luton,0,0,1.6,2,1.9,2023-12-10,90,Manchester City,0,1,1,True
Amari'i Bell,DEF,Luton,0,0,0.99,1,1.9,2024-01-12,90,Burnley,0,1,2,False
Amari'i Bell,DEF,Luton,0,0,3.47,3,2.4,2023-12-02,90,Brentford,0,1,1,False
Amari'i Bell,DEF,Luton,0,0,2.59,2,2.2,2023-12-26,90,Sheffield,0,1,1,False
Amari'i Bell,DEF,Luton,0,0,0.0,0,0.0,2023-11-11,0,Manchester United,0,0,0,False
Amari'i Bell,DEF,Luton,0,1,0.88,0,2.1,2024-01-30,90,Brighton,0,1,6,True
Amari'i Bell,DEF,Luton,2,0,1.81,3,3.8,2024-02-10,90,Sheffield,0,1,3,True
Amari'i Bell,DEF,Luton,0,0,2.28,4,1.6,2024-02-03,90,Newcastle United,0,1,0,False
Amari'i Bell,DEF,Luton,0,0,0.33,0,0.0,2024-03-02,5,Aston Villa,0,1,1,True
Amari'i Bell,DEF,Luton,0,0,0.0,0,0.0,2024-03-30,0,Tottenham,0,0,0,False
Amari'i Bell,DEF,Luton,0,0,0.0,0,0.0,2024-03-09,0,Crystal Palace,0,0,0,False
Amari'i Bell,DEF,Luton,0,0,0.0,0,0.0,2024-03-13,0,Bournemouth,0,0,0,False
Amari'i Bell,DEF,Luton,0,0,2.81,2,3.2,2024-02-18,90,Manchester United,0,1,1,True
Amari'i Bell,DEF,Luton,0,0,3.31,4,3.0,2024-02-21,90,Liverpool,0,1,0,False
Amari'i Bell,DEF,Luton,0,0,0.0,0,0.0,2024-04-03,0,Arsenal,0,0,0,False
Amari'i Bell,DEF,Luton,0,0,1.06,2,1.5,2023-09-01,90,West Ham,0,1,1,True
Amari'i Bell,DEF,Luton,0,0,0.0,0,0.0,2024-04-06,0,Bournemouth,0,0,0,True
Amari'i Bell,DEF,Luton,0,0,0.98,1,4.5,2023-09-16,90,Fulham,0,1,2,False
Amari'i Bell,DEF,Luton,0,0,0.59,1,3.2,2023-09-23,90,Wolverhampton,0,1,2,True
Amari'i Bell,DEF,Luton,0,0,0.0,0,0.0,2023-10-07,0,Tottenham,0,0,0,True
Amari'i Bell,DEF,Luton,0,0,0.0,0,0.0,2024-04-13,0,Manchester City,0,0,0,False
Amari'i Bell,DEF,Luton,0,0,0.0,0,0.0,2023-10-21,0,Nottingham Forest,0,0,0,False
Amari'i Bell,DEF,Luton,0,0,2.9,1,0.8,2023-09-30,90,Everton,0,1,2,False
Amari'i Bell,DEF,Luton,0,0,0.03,0,0.0,2023-10-03,20,Burnley,0,1,1,True
Amari'i Bell,DEF,Luton,0,0,0.0,0,0.0,2024-05-03,0,Everton,0,0,0,True
Amari'i Bell,DEF,Luton,0,0,0.0,0,0.0,2024-05-19,0,Fulham,0,0,0,True
Amari'i Bell,DEF,Luton,0,0,0.0,0,0.0,2024-04-27,0,Wolverhampton,0,0,0,False
Amari'i Bell,DEF,Luton,0,0,0.0,0,0.0,2024-04-20,0,Brentford,0,0,0,True
Amari'i Bell,DEF,Luton,0,0,0.0,0,0.0,2024-05-11,0,West Ham,0,0,0,False
