name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Ben Parkinson,FWD,Newcastle,0,0.0,2024-02-24,0,Arsenal,3049,0,0,False
Ben Parkinson,FWD,Newcastle,0,0.0,2024-01-01,0,Liverpool,2324,0,0,False
Ben Parkinson,FWD,Newcastle,0,0.0,2023-12-23,0,Luton,2334,0,0,False
Ben Parkinson,FWD,Newcastle,0,0.2,2023-11-11,24,Bournemouth,0,0,1,False
Ben Parkinson,FWD,Newcastle,0,0.0,2023-11-25,0,Chelsea,1522,0,0,True
Ben Parkinson,FWD,Newcastle,0,0.0,2023-12-10,0,Tottenham,2085,0,0,False
Ben Parkinson,FWD,Newcastle,0,0.0,2023-12-16,0,Fulham,2249,0,0,True
Ben Parkinson,FWD,Newcastle,0,0.0,2023-12-07,0,Everton,1915,0,0,False
Ben Parkinson,FWD,Newcastle,0,0.0,2023-12-26,0,Nottingham Forest,2340,0,0,True
Ben Parkinson,FWD,Newcastle,0,0.0,2024-02-10,0,Nottingham Forest,2582,0,0,False
Ben Parkinson,FWD,Newcastle,0,0.0,2023-12-02,0,Manchester United,1580,0,0,True
Ben Parkinson,FWD,Newcastle,0,0.0,2024-01-30,0,Aston Villa,2347,0,0,False
Ben Parkinson,FWD,Newcastle,0,0.0,2024-01-13,0,Manchester City,2321,0,0,True
Ben Parkinson,FWD,Newcastle,0,0.0,2024-03-30,0,West Ham,3237,0,0,True
Ben Parkinson,FWD,Newcastle,0,0.0,2024-03-02,0,Wolverhampton,3148,0,0,True
Ben Parkinson,FWD,Newcastle,0,0.0,2024-02-03,0,Luton,2471,0,0,True
Ben Parkinson,FWD,Newcastle,0,0.0,2024-03-11,0,Chelsea,3115,0,0,False
Ben Parkinson,FWD,Newcastle,0,0.0,2024-02-17,0,Bournemouth,2971,0,0,True
Ben Parkinson,FWD,Newcastle,0,0.0,2024-04-02,0,Everton,3300,0,0,True
Ben Parkinson,FWD,Newcastle,0,0.0,2024-04-06,0,Fulham,3312,0,0,False
Ben Parkinson,FWD,Newcastle,0,0.0,2024-04-13,0,Tottenham,3410,0,0,True
Ben Parkinson,FWD,Newcastle,0,0.0,2024-04-27,0,Sheffield,3422,0,0,True
Ben Parkinson,FWD,Newcastle,0,0.0,2024-05-04,0,Burnley,3468,0,0,False
Ben Parkinson,FWD,Newcastle,0,0.0,2024-05-19,0,Brentford,3662,0,0,False
Ben Parkinson,FWD,Newcastle,0,0.0,2024-04-24,0,Crystal Palace,3413,0,0,False
Ben Parkinson,FWD,Newcastle,0,0.0,2024-05-11,0,Brighton,3565,0,0,True
Ben Parkinson,FWD,Newcastle,0,0.0,2024-05-15,0,Manchester United,3565,0,0,False
