name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,starts,total_points,was_home
Mark Flekken,GK,Brentford,0,0,2.66,2,2024-03-16,90,Burnley,0,0,4,1,2,False
Mark Flekken,GK,Brentford,0,1,0.46,0,2023-08-19,90,Fulham,0,0,2,1,6,False
Mark Flekken,GK,Brentford,0,0,1.52,1,2023-11-25,90,Arsenal,0,0,3,1,3,True
Mark Flekken,GK,Brentford,0,0,1.42,2,2023-12-17,90,Aston Villa,0,0,3,1,2,True
Mark Flekken,GK,Brentford,1,0,0.8,1,2023-08-26,90,Crystal Palace,0,0,4,1,4,True
Mark Flekken,GK,Brentford,0,0,1.26,2,2023-08-13,90,Tottenham,0,0,4,1,2,True
Mark Flekken,GK,Brentford,0,0,1.51,4,2024-02-26,90,West Ham,0,0,2,1,0,False
Mark Flekken,GK,Brentford,0,1,2.03,0,2023-10-28,90,Chelsea,0,0,2,1,6,False
Mark Flekken,GK,Brentford,0,0,1.84,2,2023-11-04,45,West Ham,0,0,0,1,0,True
Mark Flekken,GK,Brentford,0,0,1.08,3,2023-12-30,90,Crystal Palace,0,0,3,1,2,False
Mark Flekken,GK,Brentford,0,0,1.52,2,2023-12-06,90,Brighton,0,0,5,1,2,False
Mark Flekken,GK,Brentford,0,0,0.89,1,2023-12-09,90,Sheffield,0,0,3,1,3,False
Mark Flekken,GK,Brentford,0,0,1.09,2,2024-01-20,90,Nottingham Forest,0,0,1,1,1,True
Mark Flekken,GK,Brentford,0,0,0.23,1,2023-12-02,90,Luton,0,0,0,1,2,True
Mark Flekken,GK,Brentford,0,0,2.1,4,2023-12-27,90,Wolverhampton,0,0,1,1,0,True
Mark Flekken,GK,Brentford,0,0,2.86,3,2024-01-31,90,Tottenham,0,0,2,1,1,False
Mark Flekken,GK,Brentford,2,0,2.15,3,2024-02-05,90,Manchester City,0,0,12,1,10,True
Mark Flekken,GK,Brentford,1,1,1.13,0,2024-02-10,90,Wolverhampton,0,0,5,1,7,False
Mark Flekken,GK,Brentford,0,0,0.5,1,2024-03-30,90,Manchester United,0,0,4,1,3,True
Mark Flekken,GK,Brentford,0,0,1.53,3,2023-11-12,90,Liverpool,0,0,8,1,3,False
Mark Flekken,GK,Brentford,0,0,1.32,2,2024-03-09,90,Arsenal,0,0,4,1,2,False
Mark Flekken,GK,Brentford,0,0,1.81,2,2024-03-02,90,Chelsea,0,0,3,1,2,True
Mark Flekken,GK,Brentford,0,0,2.82,4,2024-02-17,90,Liverpool,0,0,4,1,1,True
Mark Flekken,GK,Brentford,1,0,2.46,1,2024-02-20,90,Manchester City,0,0,9,1,5,False
Mark Flekken,GK,Brentford,3,1,1.11,0,2024-04-03,90,Brighton,0,0,6,1,11,True
Mark Flekken,GK,Brentford,0,0,1.52,3,2024-04-06,90,Aston Villa,0,0,0,1,1,False
Mark Flekken,GK,Brentford,1,1,0.84,0,2024-04-13,90,Sheffield,0,0,2,1,7,True
Mark Flekken,GK,Brentford,0,0,2.02,2,2023-09-02,90,Bournemouth,0,0,3,1,2,True
Mark Flekken,GK,Brentford,0,0,1.43,1,2023-09-16,90,Newcastle United,0,0,1,1,1,False
Mark Flekken,GK,Brentford,0,0,0.77,1,2024-04-27,90,Everton,0,0,0,1,2,False
Mark Flekken,GK,Brentford,3,1,1.19,0,2024-05-04,90,Fulham,0,0,3,1,10,True
Mark Flekken,GK,Brentford,0,0,3.41,4,2024-05-19,90,Newcastle United,0,0,3,1,1,True
Mark Flekken,GK,Brentford,0,0,1.84,3,2023-09-23,90,Everton,0,0,3,1,2,True
Mark Flekken,GK,Brentford,0,0,0.0,0,2023-10-07,0,Manchester United,0,0,0,0,0,False
Mark Flekken,GK,Brentford,0,0,0.59,1,2024-04-20,90,Luton,0,0,2,1,2,False
Mark Flekken,GK,Brentford,0,0,0.47,1,2023-10-01,90,Nottingham Forest,0,0,0,1,2,False
Mark Flekken,GK,Brentford,0,1,1.14,0,2023-10-21,90,Burnley,0,0,1,1,6,True
Mark Flekken,GK,Brentford,0,0,0.69,1,2024-05-11,90,Bournemouth,0,0,3,1,3,False
