name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,starts,total_points,was_home
Axel Disasi,DEF,Chelsea,0,0,1.8,3,1.7,2023-08-20,90,West Ham,0,430533,1,0,False
Axel Disasi,DEF,Chelsea,3,0,1.28,1,0.0,2023-08-13,90,Liverpool,0,19786,1,11,True
Axel Disasi,DEF,Chelsea,0,1,0.43,0,3.9,2023-08-25,90,Luton,0,554386,1,6,True
Axel Disasi,DEF,Chelsea,0,1,0.37,0,2.6,2023-12-16,90,Sheffield,0,419316,1,6,True
Axel Disasi,DEF,Chelsea,1,0,1.31,2,2.6,2023-12-24,90,Wolverhampton,0,422071,1,2,False
Axel Disasi,DEF,Chelsea,0,0,0.94,1,1.4,2023-11-06,90,Tottenham,0,483740,1,2,False
Axel Disasi,DEF,Chelsea,0,0,0.53,1,1.8,2023-10-28,66,Brentford,0,534342,1,2,True
Axel Disasi,DEF,Chelsea,0,0,1.08,2,2.7,2023-12-10,90,Everton,0,408187,1,1,False
Axel Disasi,DEF,Chelsea,0,0,2.9,4,2.4,2023-11-12,90,Manchester City,0,462990,1,0,True
Axel Disasi,DEF,Chelsea,0,0,4.07,2,1.5,2023-12-06,90,Manchester United,0,414950,1,1,False
Axel Disasi,DEF,Chelsea,0,0,1.02,2,2.2,2023-12-03,90,Brighton,0,430917,1,1,True
Axel Disasi,DEF,Chelsea,0,0,0.0,0,0.0,2023-11-25,0,Newcastle United,0,453156,0,0,False
Axel Disasi,DEF,Chelsea,0,0,2.53,2,1.9,2023-12-30,90,Luton,0,421318,1,0,False
Axel Disasi,DEF,Chelsea,0,0,2.93,4,2.0,2024-01-31,90,Liverpool,0,398082,1,-1,False
Axel Disasi,DEF,Chelsea,0,1,0.86,0,1.9,2024-01-13,90,Fulham,0,404870,1,5,True
Axel Disasi,DEF,Chelsea,0,0,1.08,1,2.2,2023-12-27,90,Crystal Palace,0,420499,1,2,True
Axel Disasi,DEF,Chelsea,0,0,1.93,4,2.6,2024-02-04,90,Wolverhampton,1,392202,1,-2,True
Axel Disasi,DEF,Chelsea,2,0,1.83,2,8.6,2024-03-02,90,Brentford,0,357642,1,9,False
Axel Disasi,DEF,Chelsea,0,0,0.55,1,3.6,2024-02-12,90,Crystal Palace,0,373363,1,1,False
Axel Disasi,DEF,Chelsea,0,0,1.58,2,3.0,2024-03-30,90,Burnley,0,414316,1,1,True
Axel Disasi,DEF,Chelsea,0,0,0.8,2,1.8,2024-03-11,90,Newcastle United,0,369155,1,1,True
Axel Disasi,DEF,Chelsea,0,0,2.91,1,4.6,2024-02-17,90,Manchester City,0,353660,1,2,False
Axel Disasi,DEF,Chelsea,0,0,1.57,3,3.6,2024-04-04,74,Manchester United,0,410260,1,1,True
Axel Disasi,DEF,Chelsea,0,0,1.36,2,1.0,2024-04-07,90,Sheffield,0,431163,1,1,False
Axel Disasi,DEF,Chelsea,0,0,0.71,1,3.5,2023-09-02,90,Nottingham Forest,0,716414,1,2,True
Axel Disasi,DEF,Chelsea,0,0,1.04,1,3.4,2023-09-24,90,Aston Villa,0,708800,1,2,True
Axel Disasi,DEF,Chelsea,0,1,1.19,0,2.8,2023-09-17,90,Bournemouth,0,706232,1,5,False
Axel Disasi,DEF,Chelsea,0,0,0.75,1,2.5,2023-10-07,90,Burnley,0,725530,1,2,False
Axel Disasi,DEF,Chelsea,0,0,0.0,0,0.0,2023-10-21,0,Arsenal,0,583195,0,0,True
Axel Disasi,DEF,Chelsea,0,0,0.0,0,0.0,2024-04-15,0,Everton,0,412176,0,0,True
Axel Disasi,DEF,Chelsea,0,0,0.06,0,0.2,2024-05-05,8,West Ham,0,382837,0,1,True
Axel Disasi,DEF,Chelsea,0,1,1.08,0,1.7,2023-10-02,90,Fulham,0,674154,1,6,False
Axel Disasi,DEF,Chelsea,0,0,0.0,0,0.0,2024-05-19,0,Bournemouth,0,369074,0,0,True
Axel Disasi,DEF,Chelsea,0,0,0.1,0,0.0,2024-04-27,1,Aston Villa,0,406570,0,1,False
Axel Disasi,DEF,Chelsea,0,0,0.0,0,0.0,2024-05-02,0,Tottenham,0,406570,0,0,True
Axel Disasi,DEF,Chelsea,0,0,3.37,5,2.8,2024-04-23,90,Arsenal,0,378092,1,0,False
Axel Disasi,DEF,Chelsea,0,0,0.0,0,0.0,2024-05-11,0,Nottingham Forest,0,381611,0,0,False
Axel Disasi,DEF,Chelsea,0,0,0.0,0,0.0,2024-05-15,0,Brighton,0,381611,0,0,False
