name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Bénie Traoré,FWD,Sheffield Utd,0,2.4,2023-08-18,81,Nottingham Forest,7805,1,2,False
Bénie Traoré,FWD,Sheffield Utd,0,0.0,2024-02-25,0,Wolverhampton,2962,0,0,False
Bénie Traoré,FWD,Sheffield Utd,0,0.0,2023-08-12,86,Crystal Palace,5860,1,2,True
Bénie Traoré,FWD,Sheffield Utd,0,0.5,2023-08-27,90,Manchester City,6012,1,2,True
Bénie Traoré,FWD,Sheffield Utd,0,0.0,2023-12-16,0,Chelsea,3654,0,0,False
Bénie Traoré,FWD,Sheffield Utd,0,0.0,2023-12-22,0,Aston Villa,3735,0,0,False
Bénie Traoré,FWD,Sheffield Utd,0,0.0,2023-11-12,0,Brighton,3834,0,0,False
Bénie Traoré,FWD,Sheffield Utd,0,0.0,2023-10-28,0,Arsenal,4025,0,0,False
Bénie Traoré,FWD,Sheffield Utd,0,0.0,2023-11-04,0,Wolverhampton,3912,0,0,True
Bénie Traoré,FWD,Sheffield Utd,0,0.0,2023-12-30,0,Manchester City,3611,0,0,False
Bénie Traoré,FWD,Sheffield Utd,0,0.0,2023-11-25,0,Bournemouth,3752,0,0,True
Bénie Traoré,FWD,Sheffield Utd,0,0.0,2023-12-09,0,Brentford,3712,0,0,True
Bénie Traoré,FWD,Sheffield Utd,0,0.2,2023-12-06,15,Liverpool,3694,0,1,True
Bénie Traoré,FWD,Sheffield Utd,0,0.0,2023-12-26,0,Luton,3696,0,0,True
Bénie Traoré,FWD,Sheffield Utd,0,2.0,2023-12-02,45,Burnley,3742,0,1,False
Bénie Traoré,FWD,Sheffield Utd,0,0.0,2024-01-21,0,West Ham,3373,0,0,True
Bénie Traoré,FWD,Sheffield Utd,0,0.0,2024-01-30,0,Crystal Palace,3198,0,0,False
Bénie Traoré,FWD,Sheffield Utd,0,0.0,2024-02-03,0,Aston Villa,3130,0,0,True
Bénie Traoré,FWD,Sheffield Utd,0,0.0,2024-02-10,0,Luton,3058,0,0,False
Bénie Traoré,FWD,Sheffield Utd,0,0.0,2024-03-04,0,Arsenal,2929,0,0,True
Bénie Traoré,FWD,Sheffield Utd,0,0.0,2024-03-30,0,Fulham,2875,0,0,True
Bénie Traoré,FWD,Sheffield Utd,0,0.0,2024-03-09,0,Bournemouth,2907,0,0,False
Bénie Traoré,FWD,Sheffield Utd,0,0.0,2024-02-18,0,Brighton,3001,0,0,True
Bénie Traoré,FWD,Sheffield Utd,0,0.0,2024-04-04,0,Liverpool,2864,0,0,False
Bénie Traoré,FWD,Sheffield Utd,0,0.4,2023-09-02,15,Everton,8208,0,1,True
Bénie Traoré,FWD,Sheffield Utd,0,0.0,2023-09-16,0,Tottenham,5364,0,0,False
Bénie Traoré,FWD,Sheffield Utd,0,0.0,2024-04-07,0,Chelsea,2850,0,0,True
Bénie Traoré,FWD,Sheffield Utd,0,2.7,2023-09-24,45,Newcastle United,4596,0,1,True
Bénie Traoré,FWD,Sheffield Utd,0,0.0,2023-10-07,0,Fulham,4172,0,0,False
Bénie Traoré,FWD,Sheffield Utd,0,0.0,2023-10-21,6,Manchester United,3910,0,1,True
Bénie Traoré,FWD,Sheffield Utd,0,0.0,2024-04-13,0,Brentford,2835,0,0,False
Bénie Traoré,FWD,Sheffield Utd,0,0.0,2023-09-30,0,West Ham,4402,0,0,False
Bénie Traoré,FWD,Sheffield Utd,0,0.0,2024-05-04,0,Nottingham Forest,2802,0,0,True
Bénie Traoré,FWD,Sheffield Utd,0,0.0,2024-05-19,0,Tottenham,2790,0,0,True
Bénie Traoré,FWD,Sheffield Utd,0,0.0,2024-04-27,0,Newcastle United,2812,0,0,False
Bénie Traoré,FWD,Sheffield Utd,0,0.0,2024-04-20,0,Burnley,2819,0,0,True
Bénie Traoré,FWD,Sheffield Utd,0,0.0,2024-04-24,0,Manchester United,2819,0,0,False
Bénie Traoré,FWD,Sheffield Utd,0,0.0,2024-05-11,0,Everton,2796,0,0,False
