name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Mackenzie Hunt,MID,Everton,0,0,0,0.0,2024-02-24,0,Brighton,756,0,0,False
Mackenzie Hunt,MID,Everton,0,0,0,0.0,2023-12-16,0,Burnley,651,0,0,False
Mackenzie Hunt,MID,Everton,0,0,0,0.0,2023-12-23,0,Tottenham,652,0,0,False
Mackenzie Hunt,MID,Everton,0,0,0,0.0,2023-10-29,0,West Ham,414,0,0,False
Mackenzie Hunt,MID,Everton,0,0,0,0.0,2023-11-11,0,Crystal Palace,527,0,0,False
Mackenzie Hunt,MID,Everton,0,0,0,0.0,2023-11-04,0,Brighton,494,0,0,True
Mackenzie Hunt,MID,Everton,0,0,0,0.0,2023-11-26,0,Manchester United,559,0,0,True
Mackenzie Hunt,MID,Everton,0,0,0,0.0,2023-12-30,0,Wolverhampton,674,0,0,False
Mackenzie Hunt,MID,Everton,0,0,0,0.0,2023-12-10,0,Chelsea,638,0,0,True
Mackenzie Hunt,MID,Everton,0,0,0,0.0,2023-12-07,0,Newcastle United,613,0,0,True
Mackenzie Hunt,MID,Everton,0,0,0,0.0,2023-12-27,0,Manchester City,671,0,0,True
Mackenzie Hunt,MID,Everton,0,0,0,0.0,2023-12-02,0,Nottingham Forest,590,0,0,False
Mackenzie Hunt,MID,Everton,0,0,0,0.0,2024-01-14,0,Aston Villa,672,0,0,True
Mackenzie Hunt,MID,Everton,0,0,0,0.0,2024-01-30,0,Fulham,688,0,0,False
Mackenzie Hunt,MID,Everton,0,0,0,0.0,2024-02-03,0,Tottenham,695,0,0,True
Mackenzie Hunt,MID,Everton,0,0,0,0.0,2024-02-10,0,Manchester City,722,0,0,False
Mackenzie Hunt,MID,Everton,0,0,0,0.0,2024-03-02,0,West Ham,779,0,0,True
Mackenzie Hunt,MID,Everton,0,0,0,0.0,2024-03-30,0,Bournemouth,792,0,0,False
Mackenzie Hunt,MID,Everton,0,0,0,0.0,2024-03-09,0,Manchester United,783,0,0,False
Mackenzie Hunt,MID,Everton,0,0,0,0.0,2024-02-19,0,Crystal Palace,737,0,0,True
Mackenzie Hunt,MID,Everton,0,0,0,0.0,2024-04-02,0,Newcastle United,794,0,0,False
Mackenzie Hunt,MID,Everton,0,0,0,0.0,2024-04-06,0,Burnley,788,0,0,True
Mackenzie Hunt,MID,Everton,0,0,0,0.0,2023-10-07,0,Bournemouth,257,0,0,True
Mackenzie Hunt,MID,Everton,0,0,0,0.0,2023-09-23,0,Brentford,0,0,0,False
Mackenzie Hunt,MID,Everton,0,0,0,0.0,2024-04-15,0,Chelsea,801,0,0,False
Mackenzie Hunt,MID,Everton,0,0,0,0.0,2023-10-21,0,Liverpool,397,0,0,False
Mackenzie Hunt,MID,Everton,0,0,0,0.0,2023-09-30,0,Luton,154,0,0,True
Mackenzie Hunt,MID,Everton,0,0,0,0.0,2024-05-03,0,Luton,805,0,0,False
Mackenzie Hunt,MID,Everton,0,0,0,0.0,2024-05-19,0,Arsenal,833,0,0,False
Mackenzie Hunt,MID,Everton,0,0,0,0.0,2024-04-27,0,Brentford,804,0,0,True
Mackenzie Hunt,MID,Everton,0,0,0,0.0,2024-04-21,0,Nottingham Forest,809,0,0,True
Mackenzie Hunt,MID,Everton,0,0,0,0.0,2024-04-24,0,Liverpool,809,0,0,True
Mackenzie Hunt,MID,Everton,0,0,0,0.0,2024-05-11,0,Sheffield,823,0,0,True
