name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Pierre-Emile Højbjerg,MID,Spurs,0,0,0,2.0,2024-03-16,24,Fulham,0,1,False
Pierre-Emile Højbjerg,MID,Spurs,0,0,0,2.4,2023-12-15,18,Nottingham Forest,0,1,False
Pierre-Emile Højbjerg,MID,Spurs,0,0,0,0.0,2023-08-13,0,Brentford,0,0,False
Pierre-Emile Højbjerg,MID,Spurs,0,0,0,1.4,2023-08-26,30,Bournemouth,0,1,False
Pierre-Emile Højbjerg,MID,Spurs,0,0,0,1.0,2023-08-19,14,Manchester United,0,1,True
Pierre-Emile Højbjerg,MID,Spurs,0,0,2,2.9,2023-11-26,58,Aston Villa,0,1,True
Pierre-Emile Højbjerg,MID,Spurs,0,0,1,0.5,2023-12-23,27,Everton,0,1,True
Pierre-Emile Højbjerg,MID,Spurs,0,0,1,1.1,2023-10-27,26,Crystal Palace,0,1,False
Pierre-Emile Højbjerg,MID,Spurs,0,0,1,2.6,2023-12-31,32,Bournemouth,0,1,True
Pierre-Emile Højbjerg,MID,Spurs,0,0,1,1.1,2023-12-03,45,Manchester City,0,1,False
Pierre-Emile Højbjerg,MID,Spurs,0,0,3,3.9,2023-11-06,45,Chelsea,0,1,True
Pierre-Emile Højbjerg,MID,Spurs,0,0,1,3.3,2023-12-07,66,West Ham,1,2,True
Pierre-Emile Højbjerg,MID,Spurs,0,0,4,3.1,2023-12-28,90,Brighton,1,2,False
Pierre-Emile Højbjerg,MID,Spurs,0,0,1,1.4,2024-01-31,45,Brentford,0,1,True
Pierre-Emile Højbjerg,MID,Spurs,0,0,1,0.4,2023-12-10,17,Newcastle United,0,1,True
Pierre-Emile Højbjerg,MID,Spurs,0,0,2,3.0,2023-11-11,90,Wolverhampton,1,2,False
Pierre-Emile Højbjerg,MID,Spurs,0,0,0,0.1,2024-02-10,10,Brighton,0,1,True
Pierre-Emile Højbjerg,MID,Spurs,0,0,2,3.0,2024-01-14,90,Manchester United,1,2,False
Pierre-Emile Højbjerg,MID,Spurs,0,0,0,1.3,2024-03-30,2,Luton,0,0,True
Pierre-Emile Højbjerg,MID,Spurs,0,0,1,2.4,2024-02-03,88,Everton,1,2,False
Pierre-Emile Højbjerg,MID,Spurs,0,0,0,0.7,2024-03-10,2,Aston Villa,0,1,False
Pierre-Emile Højbjerg,MID,Spurs,0,0,0,0.4,2024-02-17,5,Wolverhampton,0,1,True
Pierre-Emile Højbjerg,MID,Spurs,0,0,0,0.7,2024-03-02,8,Crystal Palace,0,1,True
Pierre-Emile Højbjerg,MID,Spurs,0,0,0,0.6,2024-04-02,8,West Ham,0,1,False
Pierre-Emile Højbjerg,MID,Spurs,0,0,0,3.1,2024-04-07,45,Nottingham Forest,0,1,True
Pierre-Emile Højbjerg,MID,Spurs,0,0,1,2.7,2024-04-13,33,Newcastle United,0,1,False
Pierre-Emile Højbjerg,MID,Spurs,0,0,3,1.6,2024-04-28,63,Arsenal,1,0,True
Pierre-Emile Højbjerg,MID,Spurs,0,0,1,3.9,2024-05-02,27,Chelsea,0,1,False
Pierre-Emile Højbjerg,MID,Spurs,0,0,0,0.0,2024-05-05,0,Liverpool,0,0,False
Pierre-Emile Højbjerg,MID,Spurs,0,0,1,0.2,2023-09-02,22,Burnley,0,0,False
Pierre-Emile Højbjerg,MID,Spurs,0,0,0,0.8,2024-05-19,24,Sheffield,0,1,False
Pierre-Emile Højbjerg,MID,Spurs,0,0,0,0.3,2023-09-16,1,Sheffield,0,1,True
Pierre-Emile Højbjerg,MID,Spurs,0,0,0,0.2,2023-09-24,12,Arsenal,0,1,False
Pierre-Emile Højbjerg,MID,Spurs,0,0,0,0.6,2023-09-30,1,Liverpool,0,1,True
Pierre-Emile Højbjerg,MID,Spurs,0,1,0,2.7,2023-10-23,90,Fulham,1,2,True
Pierre-Emile Højbjerg,MID,Spurs,0,0,0,0.1,2024-05-11,2,Burnley,0,1,True
Pierre-Emile Højbjerg,MID,Spurs,0,0,0,1.3,2023-10-07,45,Luton,0,0,False
Pierre-Emile Højbjerg,MID,Spurs,0,0,1,2.9,2024-05-14,84,Manchester City,1,2,True
