name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,starts,total_points,was_home
João Neves Virgínia,GK,Everton,0,0,0.0,0,2023-08-20,0,Aston Villa,0,0,0,49608,0,0,False
João Neves Virgínia,GK,Everton,0,0,0.0,0,2024-02-24,0,Brighton,0,0,0,49445,0,0,False
João Neves Virgínia,GK,Everton,0,0,0.0,0,2023-08-12,0,Fulham,0,0,0,50351,0,0,True
João Neves Virgínia,GK,Everton,0,0,0.0,0,2023-08-26,0,Wolverhampton,0,0,0,45397,0,0,True
João Neves Virgínia,GK,Everton,0,0,0.0,0,2023-12-16,0,Burnley,0,0,0,59756,0,0,False
João Neves Virgínia,GK,Everton,0,0,0.0,0,2023-12-23,0,Tottenham,0,0,0,58683,0,0,False
João Neves Virgínia,GK,Everton,0,0,0.0,0,2023-11-11,0,Crystal Palace,0,0,0,66936,0,0,False
João Neves Virgínia,GK,Everton,0,0,0.0,0,2023-10-29,0,West Ham,0,0,0,67824,0,0,False
João Neves Virgínia,GK,Everton,0,0,0.0,0,2023-11-04,0,Brighton,0,0,0,67732,0,0,True
João Neves Virgínia,GK,Everton,0,0,0.0,0,2023-12-30,0,Wolverhampton,0,0,0,56927,0,0,False
João Neves Virgínia,GK,Everton,0,0,0.0,0,2023-12-07,0,Newcastle United,0,0,0,62527,0,0,True
João Neves Virgínia,GK,Everton,0,0,0.0,0,2023-11-26,0,Manchester United,0,0,0,65769,0,0,True
João Neves Virgínia,GK,Everton,0,0,0.0,0,2023-12-10,0,Chelsea,0,0,0,61059,0,0,True
João Neves Virgínia,GK,Everton,0,0,0.0,0,2023-12-27,0,Manchester City,0,0,0,58179,0,0,True
João Neves Virgínia,GK,Everton,0,0,0.0,0,2023-12-02,0,Nottingham Forest,0,0,0,64568,0,0,False
João Neves Virgínia,GK,Everton,0,0,0.0,0,2024-01-30,0,Fulham,0,0,0,52667,0,0,False
João Neves Virgínia,GK,Everton,0,0,0.0,0,2024-01-14,0,Aston Villa,0,0,0,53636,0,0,True
João Neves Virgínia,GK,Everton,0,0,0.0,0,2024-02-03,0,Tottenham,0,0,0,52203,0,0,True
João Neves Virgínia,GK,Everton,0,0,0.0,0,2024-02-10,0,Manchester City,0,0,0,51497,0,0,False
João Neves Virgínia,GK,Everton,0,0,0.0,0,2024-03-02,0,West Ham,0,0,0,49044,0,0,True
João Neves Virgínia,GK,Everton,0,0,0.0,0,2024-03-30,0,Bournemouth,0,0,0,46858,0,0,False
João Neves Virgínia,GK,Everton,0,0,0.0,0,2024-03-09,0,Manchester United,0,0,0,48102,0,0,False
João Neves Virgínia,GK,Everton,0,0,0.0,0,2024-02-19,0,Crystal Palace,0,0,0,50241,0,0,True
João Neves Virgínia,GK,Everton,0,0,0.0,0,2024-04-02,0,Newcastle United,0,0,0,46324,0,0,False
João Neves Virgínia,GK,Everton,0,0,0.0,0,2023-09-02,0,Sheffield,0,0,0,42032,0,0,False
João Neves Virgínia,GK,Everton,0,0,0.0,0,2023-09-17,0,Arsenal,0,0,0,41084,0,0,True
João Neves Virgínia,GK,Everton,0,0,0.0,0,2024-04-06,0,Burnley,0,0,0,45907,0,0,True
João Neves Virgínia,GK,Everton,0,0,0.0,0,2023-09-23,0,Brentford,0,0,0,61885,0,0,False
João Neves Virgínia,GK,Everton,0,0,0.0,0,2023-10-07,0,Bournemouth,0,0,0,71093,0,0,True
João Neves Virgínia,GK,Everton,0,0,0.0,0,2023-10-21,0,Liverpool,0,0,0,69149,0,0,False
João Neves Virgínia,GK,Everton,0,0,0.0,0,2024-04-15,0,Chelsea,0,0,0,45432,0,0,False
João Neves Virgínia,GK,Everton,0,0,0.0,0,2023-09-30,0,Luton,0,0,0,73953,0,0,True
João Neves Virgínia,GK,Everton,0,0,0.0,0,2024-05-03,0,Luton,0,0,0,43256,0,0,False
João Neves Virgínia,GK,Everton,0,0,0.0,0,2024-05-19,0,Arsenal,0,0,0,41465,0,0,False
João Neves Virgínia,GK,Everton,0,0,0.0,0,2024-04-27,0,Brentford,0,0,0,43737,0,0,True
João Neves Virgínia,GK,Everton,0,0,0.0,0,2024-04-21,0,Nottingham Forest,0,0,0,45274,0,0,True
João Neves Virgínia,GK,Everton,0,0,0.0,0,2024-04-24,0,Liverpool,0,0,0,45274,0,0,True
João Neves Virgínia,GK,Everton,0,0,0.0,0,2024-05-11,0,Sheffield,0,0,0,42169,0,0,True
