name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,starts,total_points,was_home
Mark Travers,GK,Bournemouth,0,0,0.0,0,2023-08-19,0,Liverpool,0,0,0,15145,0,0,False
Mark Travers,GK,Bournemouth,0,0,0.0,0,2024-02-24,0,Manchester City,0,0,0,9499,0,0,True
Mark Travers,GK,Bournemouth,0,0,0.0,0,2023-08-12,0,West Ham,0,0,0,17482,0,0,True
Mark Travers,GK,Bournemouth,0,0,0.0,0,2023-08-26,0,Tottenham,0,0,0,14021,0,0,True
Mark Travers,GK,Bournemouth,0,0,0.0,0,2023-10-28,0,Burnley,0,0,0,9993,0,0,True
Mark Travers,GK,Bournemouth,0,0,0.0,0,2023-12-23,0,Nottingham Forest,0,0,0,8984,0,0,False
Mark Travers,GK,Bournemouth,0,0,0.0,0,2023-11-25,0,Sheffield,0,0,0,9330,0,0,False
Mark Travers,GK,Bournemouth,0,0,0.0,0,2023-12-31,0,Tottenham,0,0,0,9037,0,0,False
Mark Travers,GK,Bournemouth,0,0,0.0,0,2023-12-09,0,Manchester United,0,0,0,8959,0,0,False
Mark Travers,GK,Bournemouth,0,0,0.0,0,2023-11-11,0,Newcastle United,0,0,0,9585,0,0,True
Mark Travers,GK,Bournemouth,0,0,0.0,0,2023-11-04,0,Manchester City,0,0,0,9798,0,0,False
Mark Travers,GK,Bournemouth,0,0,0.0,0,2023-12-06,0,Crystal Palace,0,0,0,9075,0,0,False
Mark Travers,GK,Bournemouth,0,0,0.0,0,2023-12-26,0,Fulham,0,0,0,9044,0,0,True
Mark Travers,GK,Bournemouth,0,0,0.0,0,2023-12-03,0,Aston Villa,0,0,0,9223,0,0,True
Mark Travers,GK,Bournemouth,0,0,0.0,0,2024-02-01,0,West Ham,0,0,0,9122,0,0,False
Mark Travers,GK,Bournemouth,0,0,0.0,0,2024-01-21,0,Liverpool,0,0,0,9049,0,0,True
Mark Travers,GK,Bournemouth,0,0,0.0,0,2024-02-10,0,Fulham,0,0,0,9315,0,0,False
Mark Travers,GK,Bournemouth,0,0,0.0,0,2024-02-04,0,Nottingham Forest,0,0,0,9156,0,0,True
Mark Travers,GK,Bournemouth,0,0,0.0,0,2024-03-03,0,Burnley,0,0,0,9483,0,0,False
Mark Travers,GK,Bournemouth,0,0,0.0,0,2024-03-30,0,Everton,0,0,0,9522,0,0,True
Mark Travers,GK,Bournemouth,0,0,0.0,0,2024-03-09,0,Sheffield,0,0,0,9413,0,0,True
Mark Travers,GK,Bournemouth,0,0,0.0,0,2024-03-13,0,Luton,0,0,0,9413,0,0,True
Mark Travers,GK,Bournemouth,0,0,0.0,0,2024-02-17,0,Newcastle United,0,0,0,9512,0,0,False
Mark Travers,GK,Bournemouth,0,0,0.0,0,2024-04-02,0,Crystal Palace,0,0,0,9534,0,0,True
Mark Travers,GK,Bournemouth,0,0,0.0,0,2024-04-06,0,Luton,0,0,0,9522,0,0,False
Mark Travers,GK,Bournemouth,0,0,0.0,0,2023-09-02,0,Brentford,0,0,0,12971,0,0,False
Mark Travers,GK,Bournemouth,0,0,0.0,0,2023-09-17,0,Chelsea,0,0,0,12205,0,0,True
Mark Travers,GK,Bournemouth,0,0,0.0,0,2024-04-13,0,Manchester United,0,0,0,9659,0,0,True
Mark Travers,GK,Bournemouth,0,0,0.0,0,2023-10-07,0,Everton,0,0,0,10718,0,0,False
Mark Travers,GK,Bournemouth,0,0,0.0,0,2023-10-21,0,Wolverhampton,0,0,0,10317,0,0,True
Mark Travers,GK,Bournemouth,0,0,0.0,0,2023-09-24,0,Brighton,0,0,0,11706,0,0,False
Mark Travers,GK,Bournemouth,0,0,0.0,0,2023-09-30,0,Arsenal,0,0,0,11205,0,0,True
Mark Travers,GK,Bournemouth,0,1,1.0,0,2024-04-28,90,Brighton,0,0,1,12891,1,6,True
Mark Travers,GK,Bournemouth,0,0,0.0,0,2024-05-19,0,Chelsea,0,0,0,33477,0,0,False
Mark Travers,GK,Bournemouth,0,0,3.98,3,2024-05-04,90,Arsenal,0,0,6,16849,1,3,False
Mark Travers,GK,Bournemouth,0,0,0.0,0,2024-04-21,0,Aston Villa,0,0,0,9884,0,0,False
Mark Travers,GK,Bournemouth,2,1,0.54,0,2024-04-24,90,Wolverhampton,0,0,4,9884,1,9,False
Mark Travers,GK,Bournemouth,0,0,1.44,2,2024-05-11,90,Brentford,0,0,2,31322,1,1,True
