name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
João Pedro Junqueira de Jesus,FWD,Brighton,0,2.4,2023-08-19,33,Wolverhampton,2500646,0,0,False
João Pedro Junqueira de Jesus,FWD,Brighton,0,0.0,2024-02-24,0,Everton,711691,0,0,True
João Pedro Junqueira de Jesus,FWD,Brighton,1,0.0,2023-08-12,87,Luton,2090041,1,7,True
João Pedro Junqueira de Jesus,FWD,Brighton,0,5.1,2023-08-26,30,West Ham,2016178,0,1,True
João Pedro Junqueira de Jesus,FWD,Brighton,0,2.9,2023-12-21,90,Crystal Palace,1094403,1,2,False
João Pedro Junqueira de Jesus,FWD,Brighton,0,2.8,2023-11-04,45,Everton,911619,0,1,False
João Pedro Junqueira de Jesus,FWD,Brighton,0,7.5,2024-01-02,90,West Ham,1130195,1,2,False
João Pedro Junqueira de Jesus,FWD,Brighton,0,1.4,2023-12-17,30,Arsenal,1063271,0,1,False
João Pedro Junqueira de Jesus,FWD,Brighton,0,6.2,2023-12-06,68,Brentford,1059975,1,2,True
João Pedro Junqueira de Jesus,FWD,Brighton,2,9.3,2024-02-03,87,Crystal Palace,1276876,1,8,True
João Pedro Junqueira de Jesus,FWD,Brighton,0,0.9,2023-10-29,12,Fulham,961166,0,1,True
João Pedro Junqueira de Jesus,FWD,Brighton,0,1.6,2023-11-12,45,Sheffield,880943,0,1,True
João Pedro Junqueira de Jesus,FWD,Brighton,0,5.2,2024-01-30,70,Luton,1526602,1,2,False
João Pedro Junqueira de Jesus,FWD,Brighton,3,12.9,2023-11-25,69,Nottingham Forest,842730,0,13,False
João Pedro Junqueira de Jesus,FWD,Brighton,0,9.2,2023-12-09,90,Burnley,1128652,1,2,True
João Pedro Junqueira de Jesus,FWD,Brighton,0,0.0,2024-03-31,0,Liverpool,598007,0,0,False
João Pedro Junqueira de Jesus,FWD,Brighton,0,8.1,2024-01-22,90,Wolverhampton,1434951,1,2,True
João Pedro Junqueira de Jesus,FWD,Brighton,3,20.4,2023-12-28,90,Tottenham,1034878,1,16,True
João Pedro Junqueira de Jesus,FWD,Brighton,0,10.0,2023-12-03,33,Chelsea,967343,0,4,False
João Pedro Junqueira de Jesus,FWD,Brighton,0,0.0,2024-02-10,0,Tottenham,1091836,0,0,False
João Pedro Junqueira de Jesus,FWD,Brighton,0,0.0,2024-03-02,0,Fulham,673530,0,0,False
João Pedro Junqueira de Jesus,FWD,Brighton,0,0.0,2024-03-10,0,Nottingham Forest,622906,0,0,True
João Pedro Junqueira de Jesus,FWD,Brighton,0,0.0,2024-02-18,0,Sheffield,822684,0,0,False
João Pedro Junqueira de Jesus,FWD,Brighton,0,15.1,2024-04-03,90,Brentford,591791,1,2,False
João Pedro Junqueira de Jesus,FWD,Brighton,0,1.6,2024-04-06,27,Arsenal,594721,0,1,True
João Pedro Junqueira de Jesus,FWD,Brighton,0,5.7,2024-04-13,88,Burnley,614721,1,2,False
João Pedro Junqueira de Jesus,FWD,Brighton,1,16.9,2024-05-05,90,Aston Villa,622490,1,5,True
João Pedro Junqueira de Jesus,FWD,Brighton,0,4.5,2023-09-02,76,Newcastle United,1568884,1,2,True
João Pedro Junqueira de Jesus,FWD,Brighton,0,9.2,2024-04-28,87,Bournemouth,611489,1,2,False
João Pedro Junqueira de Jesus,FWD,Brighton,0,3.2,2023-09-24,27,Bournemouth,1190420,0,1,True
João Pedro Junqueira de Jesus,FWD,Brighton,2,10.1,2023-09-16,26,Manchester United,1237020,0,7,False
João Pedro Junqueira de Jesus,FWD,Brighton,0,4.5,2023-10-08,88,Liverpool,974635,1,2,True
João Pedro Junqueira de Jesus,FWD,Brighton,0,7.1,2024-05-19,90,Manchester United,659652,1,2,True
João Pedro Junqueira de Jesus,FWD,Brighton,0,0.7,2023-10-21,64,Manchester City,950607,1,2,False
João Pedro Junqueira de Jesus,FWD,Brighton,0,4.3,2024-04-25,90,Manchester City,596360,1,2,True
João Pedro Junqueira de Jesus,FWD,Brighton,0,5.7,2023-09-30,45,Aston Villa,1071472,0,4,False
João Pedro Junqueira de Jesus,FWD,Brighton,0,0.0,2024-05-11,0,Newcastle United,669621,0,0,False
João Pedro Junqueira de Jesus,FWD,Brighton,0,7.5,2024-05-15,90,Chelsea,669621,1,5,True
