name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Tyrese Francois,MID,Fulham,0,0,0,0.0,2024-03-16,0,Tottenham,2290,0,0,True
Tyrese Francois,MID,Fulham,0,0,0,0.0,2023-08-19,0,Brentford,2930,0,0,True
Tyrese Francois,MID,Fulham,0,0,0,0.0,2024-02-24,0,Manchester United,2362,0,0,False
Tyrese Francois,MID,Fulham,0,0,0,0.0,2023-08-26,0,Arsenal,2711,0,0,False
Tyrese Francois,MID,Fulham,0,0,0,0.0,2023-08-12,0,Everton,2671,0,0,False
Tyrese Francois,MID,Fulham,0,0,0,0.0,2023-12-16,0,Newcastle United,2635,0,0,False
Tyrese Francois,MID,Fulham,0,0,0,0.0,2023-11-04,0,Manchester United,3142,0,0,True
Tyrese Francois,MID,Fulham,0,0,0,0.0,2023-12-23,0,Burnley,2607,0,0,True
Tyrese Francois,MID,Fulham,0,0,0,0.0,2023-10-29,0,Brighton,3077,0,0,False
Tyrese Francois,MID,Fulham,0,0,0,0.0,2023-11-12,0,Aston Villa,3067,0,0,False
Tyrese Francois,MID,Fulham,0,0,0,0.0,2023-11-27,0,Wolverhampton,3047,0,0,True
Tyrese Francois,MID,Fulham,0,0,0,0.0,2023-12-06,0,Nottingham Forest,2793,0,0,True
Tyrese Francois,MID,Fulham,0,0,0,0.0,2023-12-31,0,Arsenal,2596,0,0,True
Tyrese Francois,MID,Fulham,0,0,0,0.0,2023-12-10,0,West Ham,2705,0,0,True
Tyrese Francois,MID,Fulham,0,0,0,0.0,2024-01-30,0,Everton,2559,0,0,True
Tyrese Francois,MID,Fulham,0,0,0,0.0,2024-01-13,0,Chelsea,2568,0,0,False
Tyrese Francois,MID,Fulham,0,0,0,0.0,2023-12-26,0,Bournemouth,2634,0,0,False
Tyrese Francois,MID,Fulham,0,0,0,0.0,2023-12-03,0,Liverpool,2881,0,0,False
Tyrese Francois,MID,Fulham,0,0,0,0.0,2024-02-03,0,Burnley,2565,0,0,False
Tyrese Francois,MID,Fulham,0,0,0,0.0,2024-03-30,0,Sheffield,2285,0,0,False
Tyrese Francois,MID,Fulham,0,0,0,0.0,2024-03-02,0,Brighton,2337,0,0,True
Tyrese Francois,MID,Fulham,0,0,0,0.0,2024-02-10,0,Bournemouth,2496,0,0,True
Tyrese Francois,MID,Fulham,0,0,0,0.0,2024-03-09,0,Wolverhampton,2317,0,0,False
Tyrese Francois,MID,Fulham,0,0,0,0.0,2024-02-17,0,Aston Villa,2430,0,0,True
Tyrese Francois,MID,Fulham,0,0,0,0.0,2024-04-02,0,Nottingham Forest,2273,0,0,False
Tyrese Francois,MID,Fulham,0,0,0,0.0,2024-04-06,0,Newcastle United,2262,0,0,True
Tyrese Francois,MID,Fulham,0,0,0,0.0,2023-09-02,0,Manchester City,2630,0,0,False
Tyrese Francois,MID,Fulham,0,0,0,0.0,2023-09-23,0,Crystal Palace,3022,0,0,False
Tyrese Francois,MID,Fulham,0,0,0,0.0,2024-04-14,0,West Ham,2250,0,0,False
Tyrese Francois,MID,Fulham,0,0,0,0.0,2023-09-16,0,Luton,2957,0,0,True
Tyrese Francois,MID,Fulham,0,0,0,0.0,2023-10-07,0,Sheffield,3075,0,0,True
Tyrese Francois,MID,Fulham,0,0,0,0.0,2024-05-04,0,Brentford,2215,0,0,False
Tyrese Francois,MID,Fulham,0,0,0,0.0,2023-10-23,0,Tottenham,3060,0,0,False
Tyrese Francois,MID,Fulham,0,0,0,0.0,2023-10-02,0,Chelsea,3055,0,0,True
Tyrese Francois,MID,Fulham,0,0,0,0.0,2024-05-19,0,Luton,2191,0,0,False
Tyrese Francois,MID,Fulham,0,0,0,0.0,2024-04-27,0,Crystal Palace,2227,0,0,True
Tyrese Francois,MID,Fulham,0,0,0,0.0,2024-04-21,0,Liverpool,2241,0,0,True
Tyrese Francois,MID,Fulham,0,0,0,0.0,2024-05-11,0,Manchester City,2202,0,0,True
