name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Ollie Watkins,Aston Villa,Bournemouth,2022-08-06,False,24,0.0,0.0,0.0,0.02,1,0.0,1.0,1.6,0,0,1.0,0.0,24.0,11.0,2.0,11.5,3.0,0.04,11.0,Aston Villa,True,Everton,-3.07,0.34
Ollie Watkins,Aston Villa,Everton,2022-08-13,True,90,0.0,0.51,2.0,1.14,11,2.0,2.0,11.1,3,0,6.0,1.25,57.0,11.0,2.0,11.5,3.0,0.04,6.0,Aston Villa,False,Crystal Palace,-2.13,0.13
Ollie Watkins,Aston Villa,Crystal Palace,2022-08-20,False,90,1.0,0.36,0.0,0.0,6,2.0,0.0,5.7,0,0,6.0,0.96,68.0,11.0,2.0,11.5,3.0,0.04,2.0,Aston Villa,True,West Ham,3.97,0.63
Ollie Watkins,Aston Villa,West Ham,2022-08-28,True,90,0.0,0.1,0.0,0.0,2,2.0,0.0,4.2,0,0,5.0,0.74,73.5,11.0,2.0,11.5,3.0,0.04,2.0,Aston Villa,False,Arsenal,3.37,-0.0
Ollie Watkins,Aston Villa,Arsenal,2022-08-31,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0,0,4.4,0.59,76.8,11.0,2.0,11.5,3.0,0.04,2.0,Aston Villa,True,Manchester City,0.42,-1.17
Ollie Watkins,Aston Villa,Manchester City,2022-09-03,True,90,0.0,0.14,0.0,0.0,2,1.0,0.0,2.8,0,0,4.6,0.62,79.0,11.0,2.0,11.5,3.0,0.04,2.0,Aston Villa,True,Southampton,-6.65,-0.38
Ollie Watkins,Aston Villa,Southampton,2022-09-16,True,90,0.0,0.08,0.0,0.09,2,1.0,1.0,5.1,0,0,2.8,0.14,80.57,11.0,2.0,11.5,3.0,0.04,2.0,Aston Villa,False,Leicester City,-4.61,-0.05
Ollie Watkins,Aston Villa,Leicester City,2022-10-02,False,90,0.0,0.67,0.0,0.0,2,6.0,0.0,11.5,0,0,2.0,0.2,81.75,11.0,2.0,11.5,3.0,0.04,2.0,Aston Villa,False,Nottingham Forest,,
Ollie Watkins,Aston Villa,Nottingham Forest,2022-10-10,False,90,0.0,0.2,0.0,0.04,2,1.0,1.0,6.4,0,0,2.0,0.22,82.67,11.0,2.0,11.5,3.0,0.04,2.0,Aston Villa,True,Chelsea,2.75,-0.25
Ollie Watkins,Aston Villa,Chelsea,2022-10-16,True,90,0.0,0.57,0.0,0.06,2,3.0,1.0,4.1,0,0,2.0,0.34,83.4,11.0,2.0,11.5,3.0,0.04,2.0,Aston Villa,False,Fulham,,1.37
Ollie Watkins,Aston Villa,Fulham,2022-10-20,False,90,0.0,0.24,0.0,0.07,2,4.0,1.0,8.6,0,0,2.0,0.35,84.0,11.0,2.0,11.5,3.0,0.04,6.0,Aston Villa,True,Brentford,-0.37,0.69
Ollie Watkins,Aston Villa,Brentford,2022-10-23,True,80,1.0,2.24,0.0,0.02,6,5.0,1.0,16.4,0,0,2.8,0.79,83.67,11.0,2.0,11.5,3.0,0.04,1.0,Aston Villa,False,Newcastle United,1.88,-0.34
Ollie Watkins,Aston Villa,Newcastle United,2022-10-29,False,90,0.0,0.0,0.0,0.08,1,0.0,1.0,2.2,0,0,2.6,0.65,84.15,11.0,2.0,11.5,3.0,0.04,5.0,Aston Villa,True,Manchester United,0.0,0.38
