name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,next_week_points
Deniz Undav,Brighton,Manchester United,2022-08-07,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0
Deniz Undav,Brighton,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0.5,0.0,0.5,0.0
Deniz Undav,Brighton,West Ham,,False,0,,,,,0,,,0.0,0,0,0.33,0.0,0.33,0.0
Deniz Undav,Brighton,Leicester City,,True,0,,,,,0,,,0.0,0,0,0.25,0.0,0.25,1.0
Deniz Undav,Brighton,Fulham,2022-08-30,False,11,0.0,0.33,0.0,0.0,1,1.0,0.0,0.4,0,0,0.4,0.07,2.4,1.0
Deniz Undav,Brighton,Leeds United,2022-09-04,True,6,0.0,0.0,0.0,0.12,1,0.0,1.0,1.7,0,0,0.4,0.07,3.0,0.0
Deniz Undav,Brighton,Liverpool,,False,0,,,,,0,,,0.0,0,0,0.4,0.07,2.57,0.0
Deniz Undav,Brighton,Tottenham,,True,0,,,,,0,,,0.0,0,0,0.4,0.07,2.25,1.0
Deniz Undav,Brighton,Brentford,2022-10-14,False,21,0.0,0.19,0.0,0.0,1,3.0,0.0,4.5,0,0,0.6,0.1,4.33,1.0
Deniz Undav,Brighton,Nottingham Forest,2022-10-18,True,5,0.0,0.0,0.0,0.07,1,0.0,1.0,1.9,0,0,0.6,0.04,4.4,1.0
Deniz Undav,Brighton,Manchester City,2022-10-22,False,11,0.0,0.0,0.0,0.02,1,0.0,1.0,1.4,0,0,0.6,0.04,5.0,0.0
Deniz Undav,Brighton,Chelsea,,True,0,,,,,0,,,0.0,0,0,0.6,0.04,4.58,1.0
Deniz Undav,Brighton,Wolverhampton,2022-11-05,False,8,0.0,0.13,0.0,0.0,1,1.0,0.0,2.3,0,0,0.8,0.07,4.85,1.0
Deniz Undav,Brighton,Aston Villa,2022-11-13,True,31,0.0,0.08,0.0,0.0,1,1.0,0.0,0.0,0,0,0.8,0.04,6.71,0.0
Deniz Undav,Brighton,Southampton,,False,0,,,,,0,,,0.0,0,0,0.6,0.04,6.27,0.0
Deniz Undav,Brighton,Arsenal,,True,0,,,,,0,,,0.0,0,0,0.4,0.04,5.88,0.0
Deniz Undav,Brighton,Everton,,False,0,,,,,0,,,0.0,0,0,0.4,0.04,5.53,0.0
Deniz Undav,Brighton,Liverpool,,True,0,,,,,0,,,0.0,0,0,0.2,0.02,5.22,0.0
Deniz Undav,Brighton,Leeds United,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,4.95,2.0
Deniz Undav,Brighton,Bournemouth,2023-02-04,True,74,0.0,1.41,0.0,0.68,2,3.0,2.0,7.0,0,1,0.4,0.28,8.4,1.0
Deniz Undav,Brighton,Crystal Palace,2023-02-11,False,56,0.0,0.14,0.0,0.0,1,2.0,0.0,3.1,0,1,0.6,0.31,10.67,1.0
Deniz Undav,Brighton,Fulham,2023-02-18,True,17,0.0,0.42,0.0,0.0,1,2.0,0.0,4.4,0,0,0.8,0.39,10.95,0.0
Deniz Undav,Brighton,West Ham,,True,0,,,,,0,,,0.0,0,0,0.8,0.39,10.48,0.0
Deniz Undav,Brighton,Leicester City,,False,0,,,,,0,,,0.0,0,0,0.8,0.39,10.04,0.0
Deniz Undav,Brighton,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0.4,0.11,9.64,4.0
Deniz Undav,Brighton,Brentford,2023-04-01,True,7,0.0,0.11,0.0,0.0,4,1.0,0.0,0.9,0,0,1.0,0.11,9.54,1.0
Deniz Undav,Brighton,Bournemouth,2023-04-04,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,1.0,0.02,9.22,0.0
Deniz Undav,Brighton,Tottenham,,False,0,,,,,0,,,0.0,0,0,1.0,0.02,8.89,0.0
Deniz Undav,Brighton,Chelsea,,False,0,,,,,0,,,0.0,0,0,1.0,0.02,8.59,1.0
Deniz Undav,Brighton,Nottingham Forest,2023-04-26,False,15,0.0,0.0,0.0,0.07,1,0.0,1.0,2.0,0,0,1.2,0.02,8.8,12.0
Deniz Undav,Brighton,Wolverhampton,2023-04-29,True,79,2.0,1.07,0.0,0.0,12,3.0,0.0,12.9,2,1,2.8,0.21,11.06,1.0
Deniz Undav,Brighton,Manchester United,2023-05-04,True,15,0.0,0.08,0.0,0.0,1,1.0,0.0,0.8,0,0,2.8,0.23,11.19,1.0
Deniz Undav,Brighton,Everton,2023-05-08,True,45,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0,1,3.0,0.23,12.21,10.0
Deniz Undav,Brighton,Arsenal,2023-05-14,False,8,1.0,0.44,0.0,0.12,10,3.0,1.0,8.2,2,0,5.0,0.32,12.09,3.0
Deniz Undav,Brighton,Newcastle United,2023-05-18,False,84,1.0,0.32,0.0,0.0,3,2.0,0.0,4.5,0,1,5.4,0.38,14.14,1.0
Deniz Undav,Brighton,Southampton,2023-05-21,True,16,0.0,0.03,0.0,0.0,1,1.0,0.0,0.2,0,0,3.2,0.17,14.19,1.0
Deniz Undav,Brighton,Manchester City,2023-05-24,True,15,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,3.2,0.16,14.22,5.0
Deniz Undav,Brighton,Aston Villa,2023-05-28,False,88,1.0,0.79,0.0,0.09,5,3.0,1.0,0.0,0,1,4.0,0.32,16.16,0.0
