name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points
Timo Werner,Chelsea,Everton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,4.0,1.0,6.17,0.32,0.05,0.0
Timo Werner,Chelsea,Tottenham,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,4.0,1.0,6.17,0.32,0.05,0.0
Timo Werner,Chelsea,Leicester City,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,4.0,1.0,6.17,0.32,0.05,0.0
Timo Werner,Chelsea,Leeds United,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,4.0,1.0,6.17,0.32,0.05,0.0
Timo Werner,Chelsea,Southampton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,4.0,1.0,6.17,0.32,0.05,0.0
Timo Werner,Chelsea,West Ham,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,4.0,1.0,6.17,0.32,0.05,0.0
Timo Werner,Chelsea,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,4.0,1.0,6.17,0.32,0.05,0.0
Timo Werner,Chelsea,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,4.0,1.0,6.17,0.32,0.05,0.0
Timo Werner,Chelsea,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,4.0,1.0,6.17,0.32,0.05,0.0
Timo Werner,Chelsea,Brentford,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,4.0,1.0,6.17,0.32,0.05,0.0
Timo Werner,Chelsea,Manchester United,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,4.0,1.0,6.17,0.32,0.05,0.0
Timo Werner,Chelsea,Brighton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,4.0,1.0,6.17,0.32,0.05,0.0
Timo Werner,Chelsea,Arsenal,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,4.0,1.0,6.17,0.32,0.05,0.0
Timo Werner,Chelsea,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,4.0,1.0,6.17,0.32,0.05,0.0
Timo Werner,Chelsea,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,4.0,1.0,6.17,0.32,0.05,0.0
Timo Werner,Chelsea,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,4.0,1.0,6.17,0.32,0.05,0.0
Timo Werner,Chelsea,Manchester City,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,4.0,1.0,6.17,0.32,0.05,0.0
Timo Werner,Chelsea,Fulham,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,4.0,1.0,6.17,0.32,0.05,0.0
