name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Marcus Forss,Brentford,Leeds United,2022-08-07,False,0,0.0,0.4,0.0,0.02,0,3.0,1.0,0.0,0,0,0.0,0.4,0.0,0.0,1.0,0.3,0.42,0.05,0.0,Brentford,True,Manchester United,2.88,0.38
Marcus Forss,Brentford,Manchester United,2022-08-13,True,0,0.0,0.09,0.0,0.13,0,2.0,2.0,0.0,0,0,0.0,0.24,0.0,0.0,1.0,0.3,0.42,0.05,0.0,Brentford,False,Fulham,,1.37
Marcus Forss,Brentford,Fulham,,False,0,,,,,0,,,0.0,0,0,0.0,0.16,0.0,0.0,1.0,0.3,0.42,0.05,0.0,Brentford,True,Everton,-2.92,0.34
Marcus Forss,Brentford,Everton,2022-08-27,True,0,0.0,0.07,0.0,0.0,0,1.0,0.0,0.0,0,0,0.0,0.14,0.0,0.0,1.0,0.3,0.42,0.05,0.0,Brentford,False,Crystal Palace,0.03,0.13
Marcus Forss,Brentford,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0.0,0.11,0.0,0.0,1.0,0.3,0.42,0.05,0.0,Brentford,True,Leicester City,2.13,0.83
Marcus Forss,Brentford,Leicester City,,True,0,,,,,0,,,0.0,0,0,0.0,0.03,0.0,0.0,1.0,0.3,0.42,0.05,0.0,Brentford,True,Arsenal,-4.63,0.36
Marcus Forss,Brentford,Arsenal,,True,0,,,,,0,,,0.0,0,0,0.0,0.01,0.0,0.0,1.0,0.3,0.42,0.05,0.0,Brentford,False,Bournemouth,,0.19
Marcus Forss,Brentford,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0.0,0.01,0.0,0.0,1.0,0.3,0.42,0.05,0.0,Brentford,False,Newcastle United,0.38,-0.34
Marcus Forss,Brentford,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.3,0.42,0.05,0.0,Brentford,True,Brighton,0.05,-0.71
Marcus Forss,Brentford,Brighton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.3,0.42,0.05,0.0,Brentford,True,Chelsea,1.02,-0.25
