name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,last_season_clean_sheet_probability,last_season_total_saves,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Robert Sánchez,Brighton,Manchester United,2022-08-07,False,90,1,0.0,5,0,4,1,0,0.0,0,892941,4.0,0,90.0,0.0,5.0,0.3,101,0,6.0,Brighton,True,Newcastle United,,0.73
Robert Sánchez,Brighton,Newcastle United,2022-08-13,True,90,0,0.0,1,0,6,0,1,0.0,0,1024877,5.0,0,90.0,0.5,3.0,0.3,101,0,8.0,Brighton,False,West Ham,,0.14
Robert Sánchez,Brighton,West Ham,2022-08-21,False,90,0,0.0,3,0,8,1,1,0.0,0,1129682,6.0,0,90.0,0.67,3.0,0.3,101,0,8.0,Brighton,True,Leicester City,,0.83
Robert Sánchez,Brighton,Leicester City,2022-08-27,True,90,0,0.0,2,0,8,2,1,0.0,0,1352332,6.5,0,90.0,0.75,2.75,0.3,101,0,1.0,Brighton,False,Fulham,,1.37
Robert Sánchez,Brighton,Fulham,2022-08-30,False,90,2,0.0,2,0,1,0,0,0.0,0,1697107,5.4,0,90.0,0.6,2.6,0.3,101,0,1.0,Brighton,True,Leeds United,,-0.79
Robert Sánchez,Brighton,Leeds United,2022-09-04,True,90,2,0.0,2,0,1,0,0,0.0,0,1853775,4.8,0,90.0,0.5,2.5,0.3,101,0,2.0,Brighton,False,Liverpool,,-1.33
Robert Sánchez,Brighton,Liverpool,2022-10-01,False,90,3,0.0,5,0,2,0,0,0.0,0,1614439,4.0,0,90.0,0.43,2.86,0.3,101,0,2.0,Brighton,True,Tottenham,,1.07
Robert Sánchez,Brighton,Tottenham,2022-10-08,True,90,1,0.0,2,0,2,0,0,0.0,0,1603142,2.8,0,90.0,0.38,2.75,0.3,101,0,1.0,Brighton,False,Brentford,,-0.55
Robert Sánchez,Brighton,Brentford,2022-10-14,False,90,2,0.0,0,0,1,0,0,0.0,0,1624656,1.4,0,90.0,0.33,2.44,0.3,101,0,6.0,Brighton,True,Nottingham Forest,,
Robert Sánchez,Brighton,Nottingham Forest,2022-10-18,True,90,0,0.0,0,0,6,0,1,0.0,0,1660562,2.4,0,90.0,0.4,2.2,0.3,101,0,1.0,Brighton,False,Manchester City,,-1.26
Robert Sánchez,Brighton,Manchester City,2022-10-22,False,90,3,0.0,1,0,1,0,0,0.0,0,1513448,2.4,0,90.0,0.36,2.09,0.3,101,0,5.0,Brighton,True,Chelsea,,-0.25
Robert Sánchez,Brighton,Chelsea,2022-10-29,True,90,1,0.0,7,0,5,1,0,0.0,0,1448039,3.0,0,90.0,0.33,2.5,0.3,101,0,2.0,Brighton,False,Wolverhampton,,-0.46
Robert Sánchez,Brighton,Wolverhampton,2022-11-05,False,90,2,0.0,3,0,2,0,0,0.0,0,1513274,3.0,0,90.0,0.31,2.54,0.3,101,0,1.0,Brighton,True,Aston Villa,,0.55
Robert Sánchez,Brighton,Aston Villa,2022-11-13,True,90,2,1.49,0,0,1,0,0,0.0,1,1491749,3.0,0,90.0,0.29,2.36,0.3,101,0,9.0,Brighton,False,Southampton,,-1.07
Robert Sánchez,Brighton,Southampton,2022-12-26,False,90,1,1.91,3,1,9,2,0,0.0,1,1286937,3.6,0,90.0,0.27,2.4,0.3,101,0,1.0,Brighton,True,Arsenal,,0.36
