name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Sam Johnstone,Crystal Palace,Arsenal,,True,0,0,0.0,0,0,0,0,0,,0,10954,0.0,0,0.0,0.0,0.0,0.0,Crystal Palace,False,Liverpool,,-1.33
Sam Johnstone,Crystal Palace,Liverpool,,False,0,0,0.0,0,0,0,0,0,,0,12584,0.0,0,0.0,0.0,0.0,0.0,Crystal Palace,True,Aston Villa,,0.55
Sam Johnstone,Crystal Palace,Aston Villa,,True,0,0,0.0,0,0,0,0,0,,0,13260,0.0,0,0.0,0.0,0.0,0.0,Crystal Palace,False,Manchester City,,-1.26
Sam Johnstone,Crystal Palace,Manchester City,,False,0,0,0.0,0,0,0,0,0,,0,13424,0.0,0,0.0,0.0,0.0,0.0,Crystal Palace,True,Brentford,,0.69
Sam Johnstone,Crystal Palace,Brentford,,True,0,0,0.0,0,0,0,0,0,,0,13615,0.0,0,0.0,0.0,0.0,0.0,Crystal Palace,False,Newcastle United,,-0.34
Sam Johnstone,Crystal Palace,Newcastle United,,False,0,0,0.0,0,0,0,0,0,,0,13906,0.0,0,0.0,0.0,0.0,0.0,Crystal Palace,True,Chelsea,,-0.25
Sam Johnstone,Crystal Palace,Chelsea,,True,0,0,0.0,0,0,0,0,0,,0,14003,0.0,0,0.0,0.0,0.0,0.0,Crystal Palace,True,Leicester City,,0.83
Sam Johnstone,Crystal Palace,Leicester City,,True,0,0,0.0,0,0,0,0,0,,0,14019,0.0,0,0.0,0.0,0.0,0.0,Crystal Palace,False,Leeds United,,-0.8
Sam Johnstone,Crystal Palace,Leeds United,,False,0,0,0.0,0,0,0,0,0,,0,13945,0.0,0,0.0,0.0,0.0,0.0,Crystal Palace,True,Wolverhampton,,-0.48
Sam Johnstone,Crystal Palace,Wolverhampton,,True,0,0,0.0,0,0,0,0,0,,0,13941,0.0,0,0.0,0.0,0.0,0.0,Crystal Palace,False,Everton,,-0.63
Sam Johnstone,Crystal Palace,Everton,,False,0,0,0.0,0,0,0,0,0,,0,13718,0.0,0,0.0,0.0,0.0,0.0,Crystal Palace,True,Southampton,,-0.38
Sam Johnstone,Crystal Palace,Southampton,,True,0,0,0.0,0,0,0,0,0,,0,13595,0.0,0,0.0,0.0,0.0,0.0,Crystal Palace,False,West Ham,,0.14
Sam Johnstone,Crystal Palace,West Ham,,False,0,0,0.0,0,0,0,0,0,,0,13586,0.0,0,0.0,0.0,0.0,0.0,Crystal Palace,False,Nottingham Forest,,
Sam Johnstone,Crystal Palace,Nottingham Forest,,False,0,0,0.0,0,0,0,0,0,,0,13635,0.0,0,0.0,0.0,0.0,0.0,Crystal Palace,True,Fulham,,-0.3
Sam Johnstone,Crystal Palace,Fulham,,True,0,0,0.0,0,0,0,0,0,,0,12665,0.0,0,0.0,0.0,0.0,0.0,Crystal Palace,False,Bournemouth,,0.19
Sam Johnstone,Crystal Palace,Bournemouth,,False,0,0,0.0,0,0,0,0,0,,0,12463,0.0,0,0.0,0.0,0.0,0.0,Crystal Palace,True,Tottenham,,1.07
Sam Johnstone,Crystal Palace,Tottenham,,True,0,0,0.0,0,0,0,0,0,,0,12303,0.0,0,0.0,0.0,0.0,0.0,Crystal Palace,False,Chelsea,,-0.72
