name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,last_season_clean_sheet_probability,last_season_total_saves,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Filip Marschall,Aston Villa,Liverpool,,True,0,0,0.0,0,0,0,0,0,,0,0,0.0,0,0.0,0,0,0,0,0,0.0,Aston Villa,False,Tottenham,,-0.03
Filip Marschall,Aston Villa,Tottenham,,False,0,0,0.0,0,0,0,0,0,,0,305,0.0,0,0.0,0,0,0,0,0,0.0,Aston Villa,True,Wolverhampton,,-0.48
Filip Marschall,Aston Villa,Wolverhampton,,True,0,0,0.0,0,0,0,0,0,,0,489,0.0,0,0.0,0,0,0,0,0,0.0,Aston Villa,True,Leicester City,,0.83
Filip Marschall,Aston Villa,Leicester City,,True,0,0,0.0,0,0,0,0,0,,0,837,0.0,0,0.0,0,0,0,0,0,0.0,Aston Villa,False,Southampton,,-1.07
Filip Marschall,Aston Villa,Southampton,2023-01-21,False,0,0,0.0,0,0,0,0,0,0.12,0,987,0.0,0,0.0,0,0,0,0,0,0.0,Aston Villa,True,Leeds United,,-0.79
Filip Marschall,Aston Villa,Leeds United,,True,0,0,0.0,0,0,0,0,0,,0,934,0.0,0,0.0,0,0,0,0,0,0.0,Aston Villa,False,Manchester City,,-1.26
Filip Marschall,Aston Villa,Manchester City,,False,0,0,0.0,0,0,0,0,0,,0,831,0.0,0,0.0,0,0,0,0,0,0.0,Aston Villa,True,Arsenal,,0.36
Filip Marschall,Aston Villa,Arsenal,2023-02-18,True,0,0,0.0,0,0,0,0,0,0.17,0,770,0.0,0,0.0,0,0,0,0,0,0.0,Aston Villa,False,Everton,,-0.63
Filip Marschall,Aston Villa,Everton,,False,0,0,0.0,0,0,0,0,0,,0,710,0.0,0,0.0,0,0,0,0,0,0.0,Aston Villa,True,Crystal Palace,,0.81
Filip Marschall,Aston Villa,Crystal Palace,2023-03-04,True,0,0,0.0,0,0,0,0,0,0.73,0,688,0.0,0,0.0,0,0,0,0,0,0.0,Aston Villa,False,West Ham,,0.14
Filip Marschall,Aston Villa,West Ham,,False,0,0,0.0,0,0,0,0,0,,0,664,0.0,0,0.0,0,0,0,0,0,0.0,Aston Villa,True,Bournemouth,,1.46
Filip Marschall,Aston Villa,Bournemouth,,True,0,0,0.0,0,0,0,0,0,,0,647,0.0,0,0.0,0,0,0,0,0,0.0,Aston Villa,False,Chelsea,,-0.72
Filip Marschall,Aston Villa,Chelsea,2023-04-01,False,0,0,0.0,0,0,0,0,0,0.27,0,622,0.0,0,0.0,0,0,0,0,0,0.0,Aston Villa,False,Leeds United,,-0.8
Filip Marschall,Aston Villa,Leeds United,2023-04-04,False,0,0,0.0,0,0,0,0,0,0.06,0,622,0.0,0,0.0,0,0,0,0,0,0.0,Aston Villa,True,Nottingham Forest,,
Filip Marschall,Aston Villa,Nottingham Forest,2023-04-08,True,0,0,0.0,0,0,0,0,0,0.12,0,615,0.0,0,0.0,0,0,0,0,0,0.0,Aston Villa,True,Newcastle United,,0.73
Filip Marschall,Aston Villa,Newcastle United,2023-04-15,True,0,0,0.0,0,0,0,0,0,0.13,0,606,0.0,0,0.0,0,0,0,0,0,0.0,Aston Villa,False,Brentford,,-0.55
Filip Marschall,Aston Villa,Brentford,,False,0,0,0.0,0,0,0,0,0,,0,594,0.0,0,0.0,0,0,0,0,0,0.0,Aston Villa,True,Fulham,,-0.3
Filip Marschall,Aston Villa,Fulham,,True,0,0,0.0,0,0,0,0,0,,0,590,0.0,0,0.0,0,0,0,0,0,0.0,Aston Villa,False,Manchester United,,-0.1
Filip Marschall,Aston Villa,Manchester United,,False,0,0,0.0,0,0,0,0,0,,0,584,0.0,0,0.0,0,0,0,0,0,0.0,Aston Villa,False,Wolverhampton,,-0.46
Filip Marschall,Aston Villa,Wolverhampton,,False,0,0,0.0,0,0,0,0,0,,0,572,0.0,0,0.0,0,0,0,0,0,0.0,Aston Villa,True,Tottenham,,1.07
Filip Marschall,Aston Villa,Tottenham,,True,0,0,0.0,0,0,0,0,0,,0,568,0.0,0,0.0,0,0,0,0,0,0.0,Aston Villa,False,Liverpool,,-1.33
Filip Marschall,Aston Villa,Liverpool,,False,0,0,0.0,0,0,0,0,0,,0,565,0.0,0,0.0,0,0,0,0,0,0.0,Aston Villa,True,Brighton,,-0.71
Filip Marschall,Aston Villa,Brighton,2023-05-28,True,0,0,0.0,0,0,0,0,0,0.25,0,560,0.0,0,0.0,0,0,0,0,0,0.0,Aston Villa,True,Everton,,0.34
