name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Owen Goodman,Crystal Palace,Wolverhampton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Crystal Palace,False,Everton,,-0.63
Owen Goodman,Crystal Palace,Everton,2022-10-22,False,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,Crystal Palace,True,Southampton,,-0.38
Owen Goodman,Crystal Palace,Southampton,2022-10-29,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,Crystal Palace,False,West Ham,,0.14
Owen Goodman,Crystal Palace,West Ham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Crystal Palace,False,Nottingham Forest,,
Owen Goodman,Crystal Palace,Nottingham Forest,2022-11-12,False,0,0,0.0,0,0,0,0,0,0.07,0,0.0,0,0.0,0,0,0.0,Crystal Palace,True,Fulham,,-0.3
Owen Goodman,Crystal Palace,Fulham,2022-12-26,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,Crystal Palace,False,Bournemouth,,0.19
Owen Goodman,Crystal Palace,Bournemouth,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Crystal Palace,True,Tottenham,,1.07
Owen Goodman,Crystal Palace,Tottenham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Crystal Palace,False,Chelsea,,-0.72
Owen Goodman,Crystal Palace,Chelsea,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Crystal Palace,True,Manchester United,,0.38
Owen Goodman,Crystal Palace,Manchester United,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Crystal Palace,True,Newcastle United,,0.73
Owen Goodman,Crystal Palace,Newcastle United,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Crystal Palace,False,Manchester United,,-0.1
Owen Goodman,Crystal Palace,Manchester United,2023-02-04,False,0,0,0.0,0,0,0,0,0,0.12,0,0.0,0,0.0,0,0,0.0,Crystal Palace,True,Brighton,,-0.71
Owen Goodman,Crystal Palace,Brighton,2023-02-11,True,0,0,0.0,0,0,0,0,0,0.03,0,0.0,0,0.0,0,0,0.0,Crystal Palace,False,Brentford,,-0.55
Owen Goodman,Crystal Palace,Brentford,2023-02-18,False,0,0,0.0,0,0,0,0,0,0.38,0,0.0,0,0.0,0,0,0.0,Crystal Palace,True,Liverpool,,-0.53
Owen Goodman,Crystal Palace,Liverpool,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Crystal Palace,False,Aston Villa,,0.59
Owen Goodman,Crystal Palace,Aston Villa,2023-03-04,False,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,Crystal Palace,True,Manchester City,,-1.17
Owen Goodman,Crystal Palace,Manchester City,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Crystal Palace,False,Brighton,,-0.39
Owen Goodman,Crystal Palace,Brighton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Crystal Palace,False,Arsenal,,-0.0
Owen Goodman,Crystal Palace,Arsenal,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Crystal Palace,True,Leeds United,,-0.79
Owen Goodman,Crystal Palace,Leeds United,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Crystal Palace,False,Leicester City,,-0.05
Owen Goodman,Crystal Palace,Leicester City,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Crystal Palace,False,Southampton,,-1.07
Owen Goodman,Crystal Palace,Southampton,2023-04-15,False,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,Crystal Palace,True,Everton,,0.34
Owen Goodman,Crystal Palace,Everton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Crystal Palace,False,Wolverhampton,,-0.46
Owen Goodman,Crystal Palace,Wolverhampton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Crystal Palace,True,West Ham,,0.63
Owen Goodman,Crystal Palace,West Ham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Crystal Palace,False,Tottenham,,-0.03
Owen Goodman,Crystal Palace,Tottenham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Crystal Palace,True,Bournemouth,,1.46
Owen Goodman,Crystal Palace,Bournemouth,2023-05-13,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,Crystal Palace,False,Fulham,,1.37
Owen Goodman,Crystal Palace,Fulham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Crystal Palace,True,Nottingham Forest,,
Owen Goodman,Crystal Palace,Nottingham Forest,2023-05-28,True,0,0,0.0,0,0,0,0,0,0.04,0,0.0,0,0.0,0,0,,Liverpool,False,Chelsea,,-0.72
