name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Will Dennis,Bournemouth,Aston Villa,,True,0,0,0.0,0,0,0,0,0,,0,53891,0.0,0,0.0,0,0,0.0,Bournemouth,False,Manchester City,,-1.26
Will Dennis,Bournemouth,Manchester City,,False,0,0,0.0,0,0,0,0,0,,0,60976,0.0,0,0.0,0,0,0.0,Bournemouth,True,Arsenal,,0.36
Will Dennis,Bournemouth,Arsenal,,True,0,0,0.0,0,0,0,0,0,,0,61080,0.0,0,0.0,0,0,0.0,Bournemouth,False,Liverpool,,-1.33
Will Dennis,Bournemouth,Liverpool,,False,0,0,0.0,0,0,0,0,0,,0,60488,0.0,0,0.0,0,0,0.0,Bournemouth,True,Wolverhampton,,-0.48
Will Dennis,Bournemouth,Wolverhampton,2022-08-31,True,0,0,0.0,0,0,0,0,0,0.0,0,59876,0.0,0,0.0,0,0,0.0,Bournemouth,False,Nottingham Forest,,
Will Dennis,Bournemouth,Nottingham Forest,2022-09-03,False,0,0,0.0,0,0,0,0,0,0.0,0,58608,0.0,0,0.0,0,0,0.0,Bournemouth,False,Newcastle United,,-0.34
Will Dennis,Bournemouth,Newcastle United,,False,0,0,0.0,0,0,0,0,0,,0,57625,0.0,0,0.0,0,0,0.0,Bournemouth,True,Brentford,,0.69
Will Dennis,Bournemouth,Brentford,,True,0,0,0.0,0,0,0,0,0,,0,56841,0.0,0,0.0,0,0,0.0,Bournemouth,True,Leeds United,,-0.79
Will Dennis,Bournemouth,Leeds United,,True,0,0,0.0,0,0,0,0,0,,0,57414,0.0,0,0.0,0,0,0.0,Bournemouth,False,Fulham,,1.37
Will Dennis,Bournemouth,Fulham,2022-10-15,False,0,0,0.0,0,0,0,0,0,0.0,0,55659,0.0,0,0.0,0,0,0.0,Bournemouth,True,Southampton,,-0.38
Will Dennis,Bournemouth,Southampton,,True,0,0,0.0,0,0,0,0,0,,0,53659,0.0,0,0.0,0,0,0.0,Bournemouth,False,West Ham,,0.14
Will Dennis,Bournemouth,West Ham,,False,0,0,0.0,0,0,0,0,0,,0,53012,0.0,0,0.0,0,0,0.0,Bournemouth,True,Tottenham,,1.07
Will Dennis,Bournemouth,Tottenham,,True,0,0,0.0,0,0,0,0,0,,0,53163,0.0,0,0.0,0,0,0.0,Bournemouth,False,Leicester City,,-0.05
Will Dennis,Bournemouth,Leicester City,2022-11-05,False,0,0,0.0,0,0,0,0,0,0.07,0,54100,0.0,0,0.0,0,0,0.0,Bournemouth,True,Everton,,0.34
Will Dennis,Bournemouth,Everton,,True,0,0,0.0,0,0,0,0,0,,0,58144,0.0,0,0.0,0,0,0.0,Bournemouth,False,Chelsea,,-0.72
Will Dennis,Bournemouth,Chelsea,2022-12-27,False,0,0,0.0,0,0,0,0,0,0.0,0,61788,0.0,0,0.0,0,0,0.0,Bournemouth,True,Crystal Palace,,0.81
Will Dennis,Bournemouth,Crystal Palace,,True,0,0,0.0,0,0,0,0,0,,0,61298,0.0,0,0.0,0,0,0.0,Bournemouth,False,Manchester United,,-0.1
Will Dennis,Bournemouth,Manchester United,,False,0,0,0.0,0,0,0,0,0,,0,60266,0.0,0,0.0,0,0,0.0,Bournemouth,False,Brentford,,-0.55
Will Dennis,Bournemouth,Brentford,,False,0,0,0.0,0,0,0,0,0,,0,59519,0.0,0,0.0,0,0,0.0,Bournemouth,True,Nottingham Forest,,
Will Dennis,Bournemouth,Nottingham Forest,,True,0,0,0.0,0,0,0,0,0,,0,58802,0.0,0,0.0,0,0,0.0,Bournemouth,False,Brighton,,-0.39
Will Dennis,Bournemouth,Brighton,,False,0,0,0.0,0,0,0,0,0,,0,55368,0.0,0,0.0,0,0,0.0,Bournemouth,True,Newcastle United,,0.73
Will Dennis,Bournemouth,Newcastle United,2023-02-11,True,0,0,0.0,0,0,0,0,0,0.0,0,53418,0.0,0,0.0,0,0,0.0,Bournemouth,False,Wolverhampton,,-0.46
Will Dennis,Bournemouth,Wolverhampton,,False,0,0,0.0,0,0,0,0,0,,0,52082,0.0,0,0.0,0,0,0.0,Bournemouth,True,Manchester City,,-1.17
Will Dennis,Bournemouth,Manchester City,,True,0,0,0.0,0,0,0,0,0,,0,49226,0.0,0,0.0,0,0,0.0,Bournemouth,False,Arsenal,,-0.0
