name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Joseph Anang,West Ham,Newcastle United,2023-02-04,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,West Ham,True,Chelsea,,-0.25
Joseph Anang,West Ham,Chelsea,,True,0,0,0.0,0,0,0,0,0,,0,230,0.0,0,0.0,0,0,0.0,West Ham,False,Tottenham,,-0.03
Joseph Anang,West Ham,Tottenham,,False,0,0,0.0,0,0,0,0,0,,0,288,0.0,0,0.0,0,0,0.0,West Ham,True,Nottingham Forest,,
Joseph Anang,West Ham,Nottingham Forest,,True,0,0,0.0,0,0,0,0,0,,0,853,0.0,0,0.0,0,0,0.0,West Ham,False,Brighton,,-0.39
Joseph Anang,West Ham,Brighton,,False,0,0,0.0,0,0,0,0,0,,0,637,0.0,0,0.0,0,0,0.0,West Ham,True,Aston Villa,,0.55
Joseph Anang,West Ham,Aston Villa,,True,0,0,0.0,0,0,0,0,0,,0,697,0.0,0,0.0,0,0,0.0,West Ham,True,Southampton,,-0.38
Joseph Anang,West Ham,Southampton,,True,0,0,0.0,0,0,0,0,0,,0,879,0.0,0,0.0,0,0,0.0,West Ham,True,Newcastle United,,0.73
Joseph Anang,West Ham,Newcastle United,,True,0,0,0.0,0,0,0,0,0,,0,879,0.0,0,0.0,0,0,0.0,West Ham,False,Fulham,,1.37
Joseph Anang,West Ham,Fulham,,False,0,0,0.0,0,0,0,0,0,,0,933,0.0,0,0.0,0,0,0.0,West Ham,True,Arsenal,,0.36
Joseph Anang,West Ham,Arsenal,,True,0,0,0.0,0,0,0,0,0,,0,1027,0.0,0,0.0,0,0,0.0,West Ham,False,Bournemouth,,0.19
Joseph Anang,West Ham,Bournemouth,,False,0,0,0.0,0,0,0,0,0,,0,1262,0.0,0,0.0,0,0,0.0,West Ham,True,Liverpool,,-0.53
Joseph Anang,West Ham,Liverpool,,True,0,0,0.0,0,0,0,0,0,,0,1165,0.0,0,0.0,0,0,0.0,West Ham,False,Crystal Palace,,0.13
Joseph Anang,West Ham,Crystal Palace,,False,0,0,0.0,0,0,0,0,0,,0,1364,0.0,0,0.0,0,0,0.0,West Ham,False,Manchester City,,-1.26
Joseph Anang,West Ham,Manchester City,,False,0,0,0.0,0,0,0,0,0,,0,1364,0.0,0,0.0,0,0,0.0,West Ham,True,Manchester United,,0.38
Joseph Anang,West Ham,Manchester United,,True,0,0,0.0,0,0,0,0,0,,0,1292,0.0,0,0.0,0,0,0.0,West Ham,False,Brentford,,-0.55
Joseph Anang,West Ham,Brentford,,False,0,0,0.0,0,0,0,0,0,,0,1384,0.0,0,0.0,0,0,0.0,West Ham,True,Leicester City,,0.83
Joseph Anang,West Ham,Leicester City,,True,0,0,0.0,0,0,0,0,0,,0,1564,0.0,0,0.0,0,0,0.0,West Ham,False,Leeds United,,-0.8
Joseph Anang,West Ham,Leeds United,2023-05-28,False,0,0,0.0,0,0,0,0,0,0.0,0,1647,0.0,0,0.0,0,0,0.0,West Ham,False,Bournemouth,,0.19
