name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Thomas Strakosha,Brentford,Leeds United,,False,0,0,0.0,0,0,0,0,0,,0,18356,0.0,0,0.0,0,0,0.0,Brentford,True,Manchester United,,0.38
Thomas Strakosha,Brentford,Manchester United,,True,0,0,0.0,0,0,0,0,0,,0,19880,0.0,0,0.0,0,0,0.0,Brentford,False,Fulham,,1.37
Thomas Strakosha,Brentford,Fulham,,False,0,0,0.0,0,0,0,0,0,,0,19305,0.0,0,0.0,0,0,0.0,Brentford,True,Everton,,0.34
Thomas Strakosha,Brentford,Everton,,True,0,0,0.0,0,0,0,0,0,,0,19110,0.0,0,0.0,0,0,0.0,Brentford,False,Crystal Palace,,0.13
Thomas Strakosha,Brentford,Crystal Palace,,False,0,0,0.0,0,0,0,0,0,,0,18906,0.0,0,0.0,0,0,0.0,Brentford,True,Leicester City,,0.83
Thomas Strakosha,Brentford,Leicester City,,True,0,0,0.0,0,0,0,0,0,,0,18635,0.0,0,0.0,0,0,0.0,Brentford,True,Arsenal,,0.36
Thomas Strakosha,Brentford,Arsenal,,True,0,0,0.0,0,0,0,0,0,,0,18357,0.0,0,0.0,0,0,0.0,Brentford,False,Bournemouth,,0.19
Thomas Strakosha,Brentford,Bournemouth,,False,0,0,0.0,0,0,0,0,0,,0,18338,0.0,0,0.0,0,0,0.0,Brentford,False,Newcastle United,,-0.34
Thomas Strakosha,Brentford,Newcastle United,,False,0,0,0.0,0,0,0,0,0,,0,18021,0.0,0,0.0,0,0,0.0,Brentford,True,Brighton,,-0.71
Thomas Strakosha,Brentford,Brighton,,True,0,0,0.0,0,0,0,0,0,,0,17672,0.0,0,0.0,0,0,0.0,Brentford,True,Chelsea,,-0.25
Thomas Strakosha,Brentford,Chelsea,,True,0,0,0.0,0,0,0,0,0,,0,16572,0.0,0,0.0,0,0,0.0,Brentford,False,Aston Villa,,0.59
Thomas Strakosha,Brentford,Aston Villa,,False,0,0,0.0,0,0,0,0,0,,0,16201,0.0,0,0.0,0,0,0.0,Brentford,True,Wolverhampton,,-0.48
Thomas Strakosha,Brentford,Wolverhampton,,True,0,0,0.0,0,0,0,0,0,,0,15620,0.0,0,0.0,0,0,0.0,Brentford,False,Nottingham Forest,,
Thomas Strakosha,Brentford,Nottingham Forest,,False,0,0,0.0,0,0,0,0,0,,0,15205,0.0,0,0.0,0,0,0.0,Brentford,False,Manchester City,,-1.26
Thomas Strakosha,Brentford,Manchester City,2022-11-12,False,0,0,0.0,0,0,0,0,0,0.0,0,14881,0.0,0,0.0,0,0,0.0,Brentford,True,Tottenham,,1.07
Thomas Strakosha,Brentford,Tottenham,2022-12-26,True,0,0,0.0,0,0,0,0,0,0.07,0,13788,0.0,0,0.0,0,0,0.0,Brentford,False,West Ham,,0.14
Thomas Strakosha,Brentford,West Ham,,False,0,0,0.0,0,0,0,0,0,,0,13634,0.0,0,0.0,0,0,0.0,Brentford,True,Liverpool,,-0.53
Thomas Strakosha,Brentford,Liverpool,,True,0,0,0.0,0,0,0,0,0,,0,13561,0.0,0,0.0,0,0,0.0,Brentford,True,Bournemouth,,1.46
Thomas Strakosha,Brentford,Bournemouth,,True,0,0,0.0,0,0,0,0,0,,0,13717,0.0,0,0.0,0,0,0.0,Brentford,False,Leicester City,,-0.05
Thomas Strakosha,Brentford,Leicester City,,False,0,0,0.0,0,0,0,0,0,,0,13806,0.0,0,0.0,0,0,0.0,Brentford,True,Southampton,,-0.38
Thomas Strakosha,Brentford,Southampton,,True,0,0,0.0,0,0,0,0,0,,0,13898,0.0,0,0.0,0,0,0.0,Brentford,False,Arsenal,,-0.0
Thomas Strakosha,Brentford,Arsenal,,False,0,0,0.0,0,0,0,0,0,,0,13903,0.0,0,0.0,0,0,0.0,Brentford,True,Crystal Palace,,0.81
Thomas Strakosha,Brentford,Crystal Palace,,True,0,0,0.0,0,0,0,0,0,,0,13684,0.0,0,0.0,0,0,0.0,Brentford,True,Fulham,,-0.3
Thomas Strakosha,Brentford,Fulham,,True,0,0,0.0,0,0,0,0,0,,0,13377,0.0,0,0.0,0,0,0.0,Brentford,False,Everton,,-0.63
Thomas Strakosha,Brentford,Everton,,False,0,0,0.0,0,0,0,0,0,,0,13300,0.0,0,0.0,0,0,0.0,Brentford,False,Southampton,,-1.07
Thomas Strakosha,Brentford,Southampton,,False,0,0,0.0,0,0,0,0,0,,0,13300,0.0,0,0.0,0,0,0.0,Brentford,True,Leeds United,,-0.79
Thomas Strakosha,Brentford,Leeds United,,True,0,0,0.0,0,0,0,0,0,,0,13237,0.0,0,0.0,0,0,0.0,Brentford,False,Brighton,,-0.39
Thomas Strakosha,Brentford,Brighton,,False,0,0,0.0,0,0,0,0,0,,0,13343,0.0,0,0.0,0,0,0.0,Brentford,False,Manchester United,,-0.1
Thomas Strakosha,Brentford,Manchester United,,False,0,0,0.0,0,0,0,0,0,,0,13343,0.0,0,0.0,0,0,0.0,Brentford,True,Newcastle United,,0.73
Thomas Strakosha,Brentford,Newcastle United,,True,0,0,0.0,0,0,0,0,0,,0,13377,0.0,0,0.0,0,0,0.0,Brentford,False,Wolverhampton,,-0.46
Thomas Strakosha,Brentford,Wolverhampton,,False,0,0,0.0,0,0,0,0,0,,0,13426,0.0,0,0.0,0,0,0.0,Brentford,True,Aston Villa,,0.55
Thomas Strakosha,Brentford,Aston Villa,,True,0,0,0.0,0,0,0,0,0,,0,13517,0.0,0,0.0,0,0,0.0,Brentford,False,Chelsea,,-0.72
