name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Loris Karius,Newcastle,Bournemouth,,True,0,0,0.0,0,0,0,0,0,,0,2599,0.0,0,0.0,0,0,0.0,Newcastle,False,Fulham,,1.37
Loris Karius,Newcastle,Fulham,2022-10-01,False,0,0,0.0,0,0,0,0,0,0.12,0,4041,0.0,0,0.0,0,0,0.0,Newcastle,True,Brentford,,0.69
Loris Karius,Newcastle,Brentford,,True,0,0,0.0,0,0,0,0,0,,0,5172,0.0,0,0.0,0,0,0.0,Newcastle,False,Manchester United,,-0.1
Loris Karius,Newcastle,Manchester United,,False,0,0,0.0,0,0,0,0,0,,0,5635,0.0,0,0.0,0,0,0.0,Newcastle,True,Everton,,0.34
Loris Karius,Newcastle,Everton,,True,0,0,0.0,0,0,0,0,0,,0,5993,0.0,0,0.0,0,0,0.0,Newcastle,False,Tottenham,,-0.03
Loris Karius,Newcastle,Tottenham,2022-10-23,False,0,0,0.0,0,0,0,0,0,0.0,0,6039,0.0,0,0.0,0,0,0.0,Newcastle,True,Aston Villa,,0.55
Loris Karius,Newcastle,Aston Villa,,True,0,0,0.0,0,0,0,0,0,,0,6096,0.0,0,0.0,0,0,0.0,Newcastle,False,Southampton,,-1.07
Loris Karius,Newcastle,Southampton,,False,0,0,0.0,0,0,0,0,0,,0,5929,0.0,0,0.0,0,0,0.0,Newcastle,True,Chelsea,,-0.25
Loris Karius,Newcastle,Chelsea,,True,0,0,0.0,0,0,0,0,0,,0,6086,0.0,0,0.0,0,0,0.0,Newcastle,False,Leeds United,,-0.8
Loris Karius,Newcastle,Leeds United,2022-12-26,False,0,0,0.0,0,0,0,0,0,0.0,0,6159,0.0,0,0.0,0,0,0.0,Newcastle,True,Leicester City,,0.83
Loris Karius,Newcastle,Leicester City,,True,0,0,0.0,0,0,0,0,0,,0,6125,0.0,0,0.0,0,0,0.0,Newcastle,False,Arsenal,,-0.0
Loris Karius,Newcastle,Arsenal,,False,0,0,0.0,0,0,0,0,0,,0,6124,0.0,0,0.0,0,0,0.0,Newcastle,True,Fulham,,-0.3
Loris Karius,Newcastle,Fulham,2023-01-15,True,0,0,0.0,0,0,0,0,0,0.0,0,6012,0.0,0,0.0,0,0,0.0,Newcastle,False,Crystal Palace,,0.13
Loris Karius,Newcastle,Crystal Palace,,False,0,0,0.0,0,0,0,0,0,,0,5939,0.0,0,0.0,0,0,0.0,Newcastle,True,West Ham,,0.63
Loris Karius,Newcastle,West Ham,,True,0,0,0.0,0,0,0,0,0,,0,6099,0.0,0,0.0,0,0,0.0,Newcastle,False,Bournemouth,,0.19
Loris Karius,Newcastle,Bournemouth,2023-02-11,False,0,0,0.0,0,0,0,0,0,0.0,0,6395,0.0,0,0.0,0,0,0.0,Newcastle,True,Liverpool,,-0.53
Loris Karius,Newcastle,Liverpool,2023-02-18,True,0,0,0.0,0,0,0,0,0,0.05,0,6547,0.0,0,0.0,0,0,0.0,Newcastle,False,Manchester City,,-1.26
Loris Karius,Newcastle,Manchester City,,False,0,0,0.0,0,0,0,0,0,,0,8601,0.0,0,0.0,0,0,0.0,Newcastle,True,Wolverhampton,,-0.48
Loris Karius,Newcastle,Wolverhampton,,True,0,0,0.0,0,0,0,0,0,,0,8672,0.0,0,0.0,0,0,0.0,Newcastle,False,Nottingham Forest,,
Loris Karius,Newcastle,Nottingham Forest,,False,0,0,0.0,0,0,0,0,0,,0,8852,0.0,0,0.0,0,0,0.0,Newcastle,True,Manchester United,,0.38
Loris Karius,Newcastle,Manchester United,,True,0,0,0.0,0,0,0,0,0,,0,8741,0.0,0,0.0,0,0,0.0,Newcastle,False,West Ham,,0.14
