name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Marek Rodák,Fulham,Leicester City,,False,0,0,0.0,0,0,0,0,0,,0,19272,0.0,0,15.0,0.5,1.0,0.0,Fulham,True,Everton,,0.34
Marek Rodák,Fulham,Everton,,True,0,0,0.0,0,0,0,0,0,,0,19062,0.0,0,13.85,0.5,1.0,0.0,Fulham,False,Manchester City,,-1.26
Marek Rodák,Fulham,Manchester City,,False,0,0,0.0,0,0,0,0,0,,0,19095,0.0,0,12.86,0.5,1.0,0.0,Fulham,True,Manchester United,,0.38
Marek Rodák,Fulham,Manchester United,,True,0,0,0.0,0,0,0,0,0,,0,18759,0.0,0,12.0,0.5,1.0,0.0,Fulham,False,Crystal Palace,,0.13
Marek Rodák,Fulham,Crystal Palace,,False,0,0,0.0,0,0,0,0,0,,0,18645,0.0,0,11.25,0.5,1.0,0.0,Fulham,True,Southampton,,-0.38
Marek Rodák,Fulham,Southampton,,True,0,0,0.0,0,0,0,0,0,,0,18494,0.0,0,10.59,0.5,1.0,0.0,Fulham,False,Leeds United,,-0.8
Marek Rodák,Fulham,Leeds United,,False,0,0,0.0,0,0,0,0,0,,0,18522,0.0,0,10.0,0.5,1.0,0.0,Fulham,True,Chelsea,,-0.25
Marek Rodák,Fulham,Chelsea,,True,0,0,0.0,0,0,0,0,0,,0,18522,0.0,0,9.47,0.5,1.0,0.0,Fulham,False,Newcastle United,,-0.34
Marek Rodák,Fulham,Newcastle United,,False,0,0,0.0,0,0,0,0,0,,0,18402,0.0,0,9.0,0.5,1.0,0.0,Fulham,True,Tottenham,,1.07
Marek Rodák,Fulham,Tottenham,,True,0,0,0.0,0,0,0,0,0,,0,18370,0.0,0,8.57,0.5,1.0,0.0,Fulham,False,Chelsea,,-0.72
Marek Rodák,Fulham,Chelsea,,False,0,0,0.0,0,0,0,0,0,,0,18405,0.0,0,8.18,0.5,1.0,0.0,Fulham,True,Nottingham Forest,,
Marek Rodák,Fulham,Nottingham Forest,,True,0,0,0.0,0,0,0,0,0,,0,18397,0.0,0,7.83,0.5,1.0,0.0,Fulham,False,Brighton,,-0.39
Marek Rodák,Fulham,Brighton,,False,0,0,0.0,0,0,0,0,0,,0,18486,0.0,0,7.5,0.5,1.0,0.0,Fulham,True,Wolverhampton,,-0.48
Marek Rodák,Fulham,Wolverhampton,,True,0,0,0.0,0,0,0,0,0,,0,18604,0.0,0,7.2,0.5,1.0,0.0,Fulham,False,Brentford,,-0.55
Marek Rodák,Fulham,Brentford,,False,0,0,0.0,0,0,0,0,0,,0,18341,0.0,0,6.92,0.5,1.0,0.0,Fulham,True,Arsenal,,0.36
Marek Rodák,Fulham,Arsenal,,True,0,0,0.0,0,0,0,0,0,,0,18286,0.0,0,6.67,0.5,1.0,0.0,Fulham,False,Bournemouth,,0.19
Marek Rodák,Fulham,Bournemouth,,False,0,0,0.0,0,0,0,0,0,,0,18185,0.0,0,6.43,0.5,1.0,0.0,Fulham,True,West Ham,,0.63
Marek Rodák,Fulham,West Ham,,True,0,0,0.0,0,0,0,0,0,,0,18137,0.0,0,6.21,0.5,1.0,0.0,Fulham,False,Everton,,-0.63
Marek Rodák,Fulham,Everton,,False,0,0,0.0,0,0,0,0,0,,0,18172,0.0,0,6.0,0.5,1.0,0.0,Fulham,True,Leicester City,,0.83
Marek Rodák,Fulham,Leicester City,,True,0,0,0.0,0,0,0,0,0,,0,18332,0.0,0,5.81,0.5,1.0,0.0,Fulham,False,Aston Villa,,0.59
Marek Rodák,Fulham,Aston Villa,,False,0,0,0.0,0,0,0,0,0,,0,18163,0.0,0,5.62,0.5,1.0,0.0,Fulham,True,Manchester City,,-1.17
Marek Rodák,Fulham,Manchester City,,True,0,0,0.0,0,0,0,0,0,,0,18156,0.0,0,5.45,0.5,1.0,0.0,Fulham,False,Liverpool,,-1.33
Marek Rodák,Fulham,Liverpool,,False,0,0,0.0,0,0,0,0,0,,0,18156,0.0,0,5.29,0.5,1.0,0.0,Fulham,True,Leeds United,,-0.79
Marek Rodák,Fulham,Leeds United,,True,0,0,0.0,0,0,0,0,0,,0,18078,0.0,0,5.14,0.5,1.0,0.0,Fulham,False,Southampton,,-1.07
Marek Rodák,Fulham,Southampton,,False,0,0,0.0,0,0,0,0,0,,0,18102,0.0,0,5.0,0.5,1.0,0.0,Fulham,True,Crystal Palace,,0.81
Marek Rodák,Fulham,Crystal Palace,,True,0,0,0.0,0,0,0,0,0,,0,18230,0.0,0,4.86,0.5,1.0,0.0,Fulham,False,Manchester United,,-0.1
Marek Rodák,Fulham,Manchester United,,False,0,0,0.0,0,0,0,0,0,,0,18148,0.0,0,4.74,0.5,1.0,,Fulham,False,Everton,,-0.63
