name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,last_season_clean_sheet_probability,last_season_total_saves,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Jordan Pickford,Everton,Chelsea,2022-08-06,True,90,1,0.0,5,0,3,0,0,0.0,0,3.91,3.0,0,90.0,0.0,5.0,0.2,117,0,1.0,Everton,False,Aston Villa,,0.59
Jordan Pickford,Everton,Aston Villa,2022-08-13,False,90,2,0.0,1,0,1,0,0,0.0,0,4.82,2.0,0,90.0,0.0,3.0,0.2,117,0,7.0,Everton,True,Nottingham Forest,,
Jordan Pickford,Everton,Nottingham Forest,2022-08-20,True,90,1,0.0,4,0,7,1,0,0.24,0,4.84,3.67,0,90.0,0.0,3.33,0.2,117,0,2.0,Everton,False,Brentford,,-0.55
Jordan Pickford,Everton,Brentford,2022-08-27,False,90,1,0.0,4,0,2,0,0,0.0,0,4.97,3.25,0,90.0,0.0,3.5,0.2,117,0,3.0,Everton,False,Leicester City,,-0.05
Jordan Pickford,Everton,Leicester City,2022-08-30,False,90,1,0.0,4,0,3,0,0,0.0,0,4.92,3.2,0,90.0,0.0,3.6,0.2,117,0,9.0,Everton,True,Liverpool,,-0.53
Jordan Pickford,Everton,Liverpool,2022-09-03,True,90,0,0.0,8,0,9,2,1,0.0,0,4.87,4.4,0,90.0,0.17,4.33,0.2,117,0,0.0,Everton,True,West Ham,,0.63
Jordan Pickford,Everton,West Ham,,True,0,0,0.0,0,0,0,0,0,,0,4.66,4.2,0,77.14,0.17,4.33,0.2,117,0,2.0,Everton,False,Southampton,,-1.07
Jordan Pickford,Everton,Southampton,2022-10-01,False,90,1,0.0,5,0,2,0,0,0.0,0,4.77,3.2,0,78.75,0.14,4.43,0.2,117,0,1.0,Everton,True,Manchester United,,0.38
Jordan Pickford,Everton,Manchester United,2022-10-09,True,90,2,0.0,2,0,1,0,0,0.0,0,4.99,3.0,0,80.0,0.12,4.12,0.2,117,0,2.0,Everton,False,Tottenham,,-0.03
Jordan Pickford,Everton,Tottenham,2022-10-15,False,90,2,0.0,5,0,2,0,0,0.0,0,5.08,2.8,0,81.0,0.11,4.22,0.2,117,0,3.0,Everton,False,Newcastle United,,-0.34
Jordan Pickford,Everton,Newcastle United,2022-10-19,False,90,1,0.0,3,0,3,0,0,0.0,0,5.0,1.6,0,81.82,0.1,4.1,0.2,117,0,6.0,Everton,True,Crystal Palace,,0.81
Jordan Pickford,Everton,Crystal Palace,2022-10-22,True,90,0,0.0,2,0,6,0,1,0.0,0,5.18,2.8,0,82.5,0.18,3.91,0.2,117,0,11.0,Everton,False,Fulham,,1.37
Jordan Pickford,Everton,Fulham,2022-10-29,False,90,0,0.0,6,0,11,3,1,0.07,0,5.28,4.6,0,83.08,0.25,4.08,0.2,117,0,3.0,Everton,True,Leeds United,,-0.79
Jordan Pickford,Everton,Leeds United,2022-11-05,True,90,2,0.0,6,0,3,0,0,0.0,0,5.85,5.0,0,83.57,0.23,4.23,0.2,117,0,2.0,Everton,False,Bournemouth,,0.19
Jordan Pickford,Everton,Bournemouth,2022-11-12,False,90,3,2.51,5,0,2,0,0,0.0,1,6.12,5.0,0,84.0,0.21,4.29,0.2,117,0,1.0,Everton,True,Wolverhampton,,-0.48
Jordan Pickford,Everton,Wolverhampton,2022-12-26,True,90,2,0.71,2,0,1,0,0,0.0,1,6.23,4.6,0,84.38,0.2,4.13,0.2,117,0,2.0,Everton,False,Manchester City,,-1.26
Jordan Pickford,Everton,Manchester City,2022-12-31,False,90,1,2.04,2,0,2,0,0,0.0,1,5.87,3.8,0,84.71,0.19,4.0,0.2,117,0,1.0,Everton,True,Brighton,,-0.71
Jordan Pickford,Everton,Brighton,2023-01-03,True,90,4,2.2,4,0,1,0,0,0.0,1,5.82,1.8,0,85.0,0.18,4.0,0.2,117,0,2.0,Everton,True,Southampton,,-0.38
Jordan Pickford,Everton,Southampton,2023-01-14,True,90,2,1.24,3,0,2,0,0,0.0,1,5.67,1.6,0,85.26,0.17,3.94,0.2,117,0,1.0,Everton,False,West Ham,,0.14
Jordan Pickford,Everton,West Ham,2023-01-21,False,90,2,2.33,2,0,1,0,0,0.0,1,5.52,1.4,0,85.5,0.16,3.84,0.2,117,0,5.0,Everton,True,Arsenal,,0.36
Jordan Pickford,Everton,Arsenal,2023-02-04,True,90,0,0.86,2,0,5,0,1,0.0,1,5.29,2.2,0,85.71,0.2,3.75,0.2,117,0,1.0,Everton,False,Liverpool,,-1.33
Jordan Pickford,Everton,Liverpool,2023-02-13,False,90,2,2.19,4,0,1,0,0,0.0,1,5.31,2.0,0,85.91,0.19,3.76,0.2,117,0,6.0,Everton,True,Leicester City,,0.83
Jordan Pickford,Everton,Leicester City,2023-02-18,True,90,0,0.6,0,0,6,0,1,0.0,1,5.41,3.0,0,86.09,0.23,3.59,0.2,117,0,2.0,Everton,True,Aston Villa,,0.55
