name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Joel Robles,Leeds,Southampton,,False,0,0,0.0,0,0,0,0,0,,0,920,0.0,0,0.0,0.0,0.0,0.0,Leeds,True,Chelsea,,-0.25
Joel Robles,Leeds,Chelsea,,True,0,0,0.0,0,0,0,0,0,,0,2597,0.0,0,0.0,0.0,0.0,0.0,Leeds,False,Brighton,,-0.39
Joel Robles,Leeds,Brighton,,False,0,0,0.0,0,0,0,0,0,,0,3594,0.0,0,0.0,0.0,0.0,0.0,Leeds,True,Everton,,0.34
Joel Robles,Leeds,Everton,,True,0,0,0.0,0,0,0,0,0,,0,4039,0.0,0,0.0,0.0,0.0,0.0,Leeds,False,Brentford,,-0.55
Joel Robles,Leeds,Brentford,,False,0,0,0.0,0,0,0,0,0,,0,4573,0.0,0,0.0,0.0,0.0,0.0,Leeds,True,Aston Villa,,0.55
Joel Robles,Leeds,Aston Villa,,True,0,0,0.0,0,0,0,0,0,,0,5007,0.0,0,0.0,0.0,0.0,0.0,Leeds,False,Crystal Palace,,0.13
Joel Robles,Leeds,Crystal Palace,,False,0,0,0.0,0,0,0,0,0,,0,5140,0.0,0,0.0,0.0,0.0,0.0,Leeds,True,Arsenal,,0.36
Joel Robles,Leeds,Arsenal,,True,0,0,0.0,0,0,0,0,0,,0,5202,0.0,0,0.0,0.0,0.0,0.0,Leeds,False,Leeds United,,-0.8
Joel Robles,Leeds,Leeds United,,False,0,0,0.0,0,0,0,0,0,,0,5302,0.0,0,0.0,0.0,0.0,0.0,Leeds,True,Fulham,,-0.3
Joel Robles,Leeds,Fulham,,True,0,0,0.0,0,0,0,0,0,,0,5288,0.0,0,0.0,0.0,0.0,0.0,Leeds,False,Liverpool,,-1.33
Joel Robles,Leeds,Liverpool,,False,0,0,0.0,0,0,0,0,0,,0,5354,0.0,0,0.0,0.0,0.0,0.0,Leeds,True,Bournemouth,,1.46
