name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,last_season_clean_sheet_probability,last_season_total_saves,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Vicente Guaita,Crystal Palace,Arsenal,2022-08-05,True,90,2,0.0,1,0,1,0,0,0.0,0,1.0,0,90.0,0.0,1.0,0.38,83,0,2.0,Crystal Palace,False,Liverpool,,-1.33
Vicente Guaita,Crystal Palace,Liverpool,2022-08-15,False,90,1,0.0,3,0,2,0,0,0.0,0,1.5,0,90.0,0.0,2.0,0.38,83,0,3.0,Crystal Palace,True,Aston Villa,,0.55
Vicente Guaita,Crystal Palace,Aston Villa,2022-08-20,True,90,1,0.0,4,0,3,0,0,0.0,0,2.0,0,90.0,0.0,2.67,0.38,83,0,0.0,Crystal Palace,False,Manchester City,,-1.26
Vicente Guaita,Crystal Palace,Manchester City,2022-08-27,False,90,4,0.0,1,0,0,0,0,0.0,0,1.5,0,90.0,0.0,2.25,0.38,83,0,2.0,Crystal Palace,True,Brentford,,0.69
Vicente Guaita,Crystal Palace,Brentford,2022-08-30,True,90,1,0.0,2,0,2,0,0,0.0,0,1.6,0,90.0,0.0,2.2,0.38,83,0,7.0,Crystal Palace,False,Newcastle United,,-0.34
Vicente Guaita,Crystal Palace,Newcastle United,2022-09-03,False,90,0,0.0,5,0,7,0,1,0.0,0,2.8,0,90.0,0.17,2.67,0.38,83,0,1.0,Crystal Palace,True,Chelsea,,-0.25
Vicente Guaita,Crystal Palace,Chelsea,2022-10-01,True,90,2,0.0,1,0,1,0,0,0.0,0,2.6,0,90.0,0.14,2.43,0.38,83,0,3.0,Crystal Palace,True,Leicester City,,0.83
Vicente Guaita,Crystal Palace,Leicester City,2022-10-09,True,90,1,0.0,3,0,3,0,0,0.0,0,2.6,0,90.0,0.12,2.5,0.38,83,0,11.0,Crystal Palace,False,Leeds United,,-0.8
Vicente Guaita,Crystal Palace,Leeds United,2022-10-15,False,90,0,0.0,6,0,11,3,1,0.0,0,4.8,0,90.0,0.22,2.89,0.38,83,0,3.0,Crystal Palace,True,Wolverhampton,,-0.48
Vicente Guaita,Crystal Palace,Wolverhampton,2022-10-18,True,90,1,0.0,3,0,3,0,0,0.0,0,5.0,0,90.0,0.2,2.9,0.38,83,0,2.0,Crystal Palace,False,Everton,,-0.63
Vicente Guaita,Crystal Palace,Everton,2022-10-22,False,90,3,0.0,3,0,2,0,0,0.0,0,4.0,0,90.0,0.18,2.91,0.38,83,0,9.0,Crystal Palace,True,Southampton,,-0.38
Vicente Guaita,Crystal Palace,Southampton,2022-10-29,True,90,0,0.0,4,0,9,2,1,0.0,0,5.6,0,90.0,0.25,3.0,0.38,83,0,2.0,Crystal Palace,False,West Ham,,0.14
Vicente Guaita,Crystal Palace,West Ham,2022-11-06,False,90,1,0.0,1,0,2,0,0,0.0,0,5.4,0,90.0,0.23,2.85,0.38,83,0,2.0,Crystal Palace,False,Nottingham Forest,,
Vicente Guaita,Crystal Palace,Nottingham Forest,2022-11-12,False,90,1,1.09,1,0,2,0,0,0.0,1,3.6,0,90.0,0.21,2.71,0.38,83,0,3.0,Crystal Palace,True,Fulham,,-0.3
Vicente Guaita,Crystal Palace,Fulham,2022-12-26,True,90,3,2.61,7,0,3,0,0,0.0,1,3.6,0,90.0,0.2,3.0,0.38,83,0,7.0,Crystal Palace,False,Bournemouth,,0.19
Vicente Guaita,Crystal Palace,Bournemouth,2022-12-31,False,90,0,0.56,2,0,7,1,1,0.0,1,4.6,0,90.0,0.25,2.94,0.38,83,0,0.0,Crystal Palace,True,Tottenham,,1.07
Vicente Guaita,Crystal Palace,Tottenham,2023-01-04,True,90,4,1.39,2,0,0,0,0,0.0,1,2.8,0,90.0,0.24,2.88,0.38,83,0,3.0,Crystal Palace,False,Chelsea,,-0.72
Vicente Guaita,Crystal Palace,Chelsea,2023-01-15,False,90,1,1.64,4,0,3,0,0,0.0,1,3.0,0,90.0,0.22,2.94,0.38,83,0,3.0,Crystal Palace,True,Manchester United,,0.38
Vicente Guaita,Crystal Palace,Manchester United,2023-01-18,True,90,1,2.1,3,0,3,0,0,0.0,1,3.2,0,90.0,0.21,2.95,0.38,83,0,10.0,Crystal Palace,True,Newcastle United,,0.73
