name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,last_season_clean_sheet_probability,last_season_total_saves,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Illan Meslier,Leeds,Wolverhampton,2022-08-06,True,90,1,0.0,5,0,3,0,0,0.0,0,3.0,0,90.0,0.0,5.0,0.14,143,0,1.0,Leeds,False,Southampton,,-1.07
Illan Meslier,Leeds,Southampton,2022-08-13,False,90,2,0.0,2,0,1,0,0,0.0,0,2.0,0,90.0,0.0,3.5,0.14,143,0,7.0,Leeds,True,Chelsea,,-0.25
Illan Meslier,Leeds,Chelsea,2022-08-21,True,90,0,0.0,3,0,7,0,1,0.0,0,3.67,0,90.0,0.33,3.33,0.14,143,0,3.0,Leeds,False,Brighton,,-0.39
Illan Meslier,Leeds,Brighton,2022-08-27,False,90,1,0.0,3,0,3,0,0,0.0,0,3.5,0,90.0,0.25,3.25,0.14,143,0,2.0,Leeds,True,Everton,,0.34
Illan Meslier,Leeds,Everton,2022-08-30,True,90,1,0.0,1,0,2,0,0,0.0,0,3.2,0,90.0,0.2,2.8,0.14,143,0,1.0,Leeds,False,Brentford,,-0.55
Illan Meslier,Leeds,Brentford,2022-09-03,False,90,5,0.0,3,0,1,0,0,0.0,0,2.8,0,90.0,0.17,2.83,0.14,143,0,11.0,Leeds,True,Aston Villa,,0.55
Illan Meslier,Leeds,Aston Villa,2022-10-02,True,90,0,0.0,6,0,11,3,1,0.0,0,4.8,0,90.0,0.29,3.29,0.14,143,0,2.0,Leeds,False,Crystal Palace,,0.13
Illan Meslier,Leeds,Crystal Palace,2022-10-09,False,90,2,0.0,3,0,2,0,0,0.0,0,3.8,0,90.0,0.25,3.25,0.14,143,0,3.0,Leeds,True,Arsenal,,0.36
Illan Meslier,Leeds,Arsenal,2022-10-16,True,90,1,0.0,3,0,3,0,0,0.0,0,3.8,0,90.0,0.22,3.22,0.14,143,0,1.0,Leeds,False,Leeds United,,-0.8
Illan Meslier,Leeds,Leeds United,2022-10-20,False,90,2,0.0,0,0,1,0,0,0.0,0,3.6,0,90.0,0.2,2.9,0.14,143,0,1.0,Leeds,True,Fulham,,-0.3
Illan Meslier,Leeds,Fulham,2022-10-23,True,90,3,0.0,1,0,1,0,0,0.0,0,3.6,0,90.0,0.18,2.73,0.14,143,0,7.0,Leeds,False,Liverpool,,-1.33
Illan Meslier,Leeds,Liverpool,2022-10-29,False,90,1,0.0,9,0,7,2,0,0.0,0,2.8,0,90.0,0.17,3.25,0.14,143,0,1.0,Leeds,True,Bournemouth,,1.46
Illan Meslier,Leeds,Bournemouth,2022-11-05,True,90,3,0.0,2,0,1,0,0,0.0,0,2.6,0,90.0,0.15,3.15,0.14,143,0,1.0,Leeds,False,Tottenham,,-0.03
