date,deep,deep_allowed,draws,h_a,loses,missed,npxG,npxGA,npxGD,ppda,ppda_allowed,pts,result,scored,wins,xG,xGA,xpts,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
2019-08-10 15:00:00,5,7,0,a,0,0,0.855516,0.670022,0.185494,11.5,9.785714285714286,3,w,3,1,0.855516,0.670022,1.5457999999999998,1.0,0.0,0.28176574177407593,0.07445630860722671,0.3263447327719539,0.2002212389380531,0.3333333333333333,0.4
2019-08-17 15:00:00,8,4,1,h,0,1,2.40461,1.00856,1.39605,5.485714285714286,8.870967741935484,1,d,1,0,2.40461,1.00856,2.3339,0.3333333333333333,0.2,0.9000747194428611,0.13909212997807016,0.06588760955490634,0.1577219526120468,0.5333333333333333,0.2
2019-08-24 15:00:00,6,6,0,h,1,2,0.997711,2.07795,-1.080239,9.173913043478262,10.75,0,l,0,0,0.997711,2.07795,0.5691,0.0,0.4,0.3385217843897034,0.3432668489631363,0.22561025725322595,0.2450221238938053,0.4,0.3333333333333333
2019-08-31 15:00:00,7,16,0,a,1,4,0.861035,2.30818,-1.447145,21.625,11.4375,0,l,0,0,0.861035,2.30818,0.4379,0.0,0.8,0.28396860825458253,0.38722382027569,0.7648221343873517,0.2769634955752212,0.4666666666666667,1.0
2019-09-14 14:00:00,13,4,1,h,0,1,1.68545,0.341654,1.3437959999999998,3.9642857142857144,12.1,1,d,1,0,1.68545,0.341654,2.4816,0.3333333333333333,0.2,0.6130275264511617,0.011762208116584204,0.0,0.3077433628318584,0.8666666666666667,0.2
2019-09-21 16:30:00,6,4,1,a,0,0,1.21592,1.09807,0.1178499999999997,6.095238095238095,22.9,1,d,0,0,1.21592,1.09807,1.4292,0.0,0.0,0.4256182315440581,0.1561819466926021,0.09228389757690322,0.8095132743362832,0.4,0.2
2019-09-28 14:00:00,0,9,0,a,1,2,0.616263,3.50326,-2.886997,12.76923076923077,14.541666666666666,0,l,0,0,0.616263,4.26443,0.0414,0.0,0.4,0.18626974357500603,0.7607234733625298,0.38131056089468185,0.421183628318584,0.0,0.5333333333333333
2019-10-05 12:30:00,12,4,0,h,0,0,2.60017,0.478504,2.121666,8.135135135135135,15.235294117647058,3,w,3,1,2.60017,0.478504,2.8252,1.0,0.0,0.9781309921241237,0.037890477777892326,0.18062451521808798,0.45340968245705354,0.8,0.2
2019-10-19 15:00:00,10,7,0,a,1,2,1.32184,2.96692,-1.64508,9.523809523809524,15.055555555555555,0,l,1,0,1.32184,2.96692,0.4421,0.3333333333333333,0.4,0.46789538639371714,0.5129946376428082,0.24076301770063582,0.44505899705014745,0.6666666666666666,0.4
2019-10-26 15:00:00,4,7,0,h,0,2,0.391623,1.04723,-0.655607,8.464285714285714,11.678571428571429,3,w,3,1,1.15279,1.04723,1.4703,1.0,0.4,0.4004203766945587,0.14647525155499957,0.194878845162399,0.28816371681415925,0.26666666666666666,0.4
2019-11-02 15:00:00,15,5,0,h,0,0,2.65496,0.455082,2.199878,6.967741935483871,15.210526315789474,3,w,2,1,2.65496,0.455082,2.7289,0.6666666666666666,0.0,1.0,0.03341860103688276,0.13006890664064882,0.45225896599906845,1.0,0.26666666666666666
2019-11-10 14:00:00,2,9,0,a,1,3,1.1342,3.65299,-2.51879,5.314285714285714,11.961538461538462,0,l,1,0,1.1342,3.65299,0.1845,0.3333333333333333,0.6,0.3930003209104277,0.6439834718885785,0.05846365354871969,0.3013104152484683,0.13333333333333333,0.5333333333333333
2019-11-23 15:00:00,8,9,0,h,1,2,0.784706,2.748,-1.9632940000000003,16.466666666666665,27.0,0,l,0,0,0.784706,3.50917,0.1059,0.0,0.4,0.25350247388411784,0.6165244456358249,0.5414332359511942,1.0,0.5333333333333333,0.5333333333333333
2019-11-30 15:00:00,3,11,0,a,1,2,0.867601,1.36832,-0.500719,15.055555555555555,14.916666666666666,0,l,1,0,0.867601,1.36832,0.9274,0.3333333333333333,0.4,0.28658937674724555,0.20777979014140385,0.48032307956693593,0.4386061946902654,0.2,0.6666666666666666
2019-12-05 20:15:00,4,6,0,a,0,1,1.53446,0.965377,0.5690829999999999,8.392857142857142,13.9375,3,w,2,1,1.53446,0.965377,1.7994,0.6666666666666666,0.2,0.5527610271049568,0.1308473578276554,0.19178553015982125,0.3931139380530973,0.26666666666666666,0.3333333333333333
2019-12-08 16:30:00,6,11,1,h,0,2,0.951621,1.87208,-0.920459,5.866666666666666,23.133333333333333,1,d,2,0,0.951621,1.87208,0.6745,0.6666666666666666,0.4,0.3201253147237217,0.30396084329873363,0.08238528956865439,0.820353982300885,0.4,0.6666666666666666
2019-12-16 19:45:00,11,5,1,a,0,1,2.48355,0.484859,1.998691,5.25,19.3125,1,d,1,0,2.48355,0.484859,2.7738,0.3333333333333333,0.2,0.9315830144186174,0.03910381467009264,0.05567967004639972,0.6428373893805309,0.7333333333333333,0.26666666666666666
2019-12-21 15:00:00,9,1,0,h,1,1,0.428371,1.65933,-1.230959,8.533333333333333,20.22222222222222,0,l,0,0,0.428371,1.65933,0.3871,0.0,0.2,0.11127409422632648,0.26334126441350675,0.19786904966489086,0.685103244837758,0.6,0.0
2019-12-26 12:30:00,2,7,0,a,1,2,1.09007,1.02645,0.06362,9.692307692307692,10.125,0,l,1,0,1.09007,1.02645,1.418,0.3333333333333333,0.4,0.37538617019747966,0.14250780220489376,0.24806006847594744,0.21598451327433627,0.13333333333333333,0.4
2019-12-28 12:30:00,11,5,0,h,0,0,1.05876,0.500726,0.5580339999999999,9.375,17.125,3,w,2,1,1.05876,0.500726,1.8676,0.6666666666666666,0.0,0.3628890240650889,0.042133242910618596,0.2343186114452655,0.5412057522123893,0.7333333333333333,0.26666666666666666
2020-01-01 12:30:00,10,7,1,h,0,1,1.56978,1.57497,-0.00519,12.148148148148149,8.53125,1,d,1,0,1.56978,1.57497,1.3708,0.3333333333333333,0.2,0.5668587339524829,0.24723471835119065,0.3544137022397892,0.14193860619469026,0.6666666666666666,0.4
2020-01-11 15:00:00,6,10,0,a,1,1,1.53324,2.02533,-0.4920899999999999,17.4375,8.689655172413794,0,l,0,0,1.53324,2.02533,1.0255,0.0,0.2,0.5522740734709256,0.3332203049399135,0.5834765423612304,0.1492981385413488,0.4,0.6
2020-01-18 15:00:00,7,4,1,h,0,1,1.30028,1.02045,0.27983,7.241379310344827,10.777777777777779,1,d,1,0,1.30028,1.02045,1.6034,0.3333333333333333,0.2,0.45928987791034626,0.14136224416347723,0.1419191589975763,0.24631268436578171,0.4666666666666667,0.2
2020-01-21 19:30:00,4,6,0,a,1,3,1.97227,1.92315,0.04912,6.428571428571429,11.129032258064516,0,l,1,0,1.97227,1.92315,1.4041,0.3333333333333333,0.6,0.7275095275272494,0.31371145149459045,0.10671936758893281,0.2626320296888381,0.26666666666666666,0.3333333333333333
2020-02-01 15:00:00,9,5,1,a,0,3,2.03179,1.30774,0.7240500000000001,6.333333333333333,17.333333333333332,1,d,3,0,2.03179,1.30774,1.8862,1.0,0.6,0.7512664785908041,0.19621347244990184,0.10259494758549577,0.5508849557522123,0.6,0.26666666666666666
2020-02-08 17:30:00,7,3,1,h,0,1,0.76201,0.280048,0.4819619999999999,7.15,15.363636363636363,1,d,1,0,0.76201,0.280048,1.8077,0.3333333333333333,0.2,0.2444435397218457,0.0,0.13796184911496823,0.4593724859211584,0.4666666666666667,0.13333333333333333
2020-02-22 15:00:00,2,7,1,a,0,1,1.06035,1.6597,-0.59935,15.666666666666666,7.333333333333333,1,d,1,0,1.06035,1.6597,0.8819000000000001,0.3333333333333333,0.2,0.3635236603586213,0.26341190715939405,0.5067881079223234,0.08628318584070795,0.13333333333333333,0.4
2020-02-29 12:30:00,8,5,0,h,1,1,1.78712,2.17159,-0.3844700000000001,6.173913043478261,17.055555555555557,0,l,0,0,1.78712,2.17159,1.115,0.0,0.2,0.6536083264281711,0.36114519146284324,0.0956910271449599,0.5379793510324484,0.5333333333333333,0.26666666666666666
2020-03-07 15:00:00,4,2,1,a,0,0,0.308874,0.898221,-0.5893470000000001,9.535714285714286,20.0,1,d,0,0,0.308874,0.898221,0.7249,0.0,0.0,0.06357778405761699,0.11802550852276092,0.2412785702010655,0.6747787610619469,0.26666666666666666,0.06666666666666667
2020-06-20 14:00:00,7,4,0,h,0,1,0.670973,0.69627,-0.0252969999999999,17.166666666666668,9.5625,3,w,2,1,0.670973,0.69627,1.32,0.6666666666666666,0.2,0.20810682006504425,0.07946774318574344,0.5717477229764564,0.18985066371681414,0.4666666666666667,0.2
