h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
h,1.35036,1.13718,1.35036,0.376011,14.428571428571429,6.5,4,6,3,2,1.4836,w,2021-08-14 14:00:00,1,0,0,3,0.974349,0.6,0.4,0.39922543713522096,0.1136675009375981,0.23517978620019436,0.12254901960784315,0.4444444444444444,0.16
a,0.407224,1.77896,0.407224,1.77896,25.866666666666667,12.666666666666666,6,7,0,2,0.3250999999999999,l,2021-08-21 16:30:00,0,0,1,0,-1.371736,0.0,0.4,0.07601593265052177,0.3101513168469151,0.5204837490551776,0.42483660130718953,0.6666666666666666,0.2
a,0.596016,0.920963,0.596016,0.920963,19.25,11.523809523809524,4,16,0,1,1.0348,l,2021-08-29 13:00:00,0,0,1,0,-0.324947,0.0,0.2,0.1407143099478313,0.047471699846157386,0.35544217687074825,0.36881419234360413,0.4444444444444444,0.56
h,0.185407,2.55922,0.185407,2.55922,14.047619047619047,7.225806451612903,3,7,0,2,0.0432,l,2021-09-11 14:00:00,0,0,1,0,-2.3738129999999997,0.0,0.4,0.0,0.5490314037947845,0.2256775726163481,0.15812776723592664,0.3333333333333333,0.2
a,2.42487,0.782665,2.42487,0.782665,10.4,8.074074074074074,7,12,3,1,2.5006,w,2021-09-18 14:00:00,1,0,0,3,1.6422049999999997,0.6,0.2,0.7674563652981305,0.005131148921188218,0.1346938775510204,0.19970951343500365,0.7777777777777778,0.4
h,0.904061,2.52338,0.904061,2.52338,5.379310344827586,8.0,3,4,1,1,0.4043,d,2021-09-25 14:00:00,0,1,0,1,-1.619319,0.2,0.2,0.2462802853840241,0.5380588275814562,0.009461255766674488,0.19607843137254904,0.3333333333333333,0.08
a,0.192794,1.57388,0.192794,1.57388,13.857142857142858,6.75,4,9,0,1,0.2994,l,2021-10-02 14:00:00,0,0,1,0,-1.381086,0.0,0.2,0.0025314998151151837,0.24736515809051457,0.22092646582442502,0.13480392156862747,0.4444444444444444,0.28
h,0.302302,3.65553,0.302302,3.65553,45.09090909090909,4.88,5,10,0,5,0.0189,l,2021-10-16 11:30:00,0,0,1,0,-3.353228,0.0,1.0,0.040059519546214874,0.884671611061361,1.0,0.043137254901960784,0.5555555555555556,0.32
a,3.10344,1.84089,3.10344,1.84089,13.428571428571429,10.68421052631579,6,12,5,2,2.2206,w,2021-10-23 14:00:00,1,0,0,3,1.26255,1.0,0.4,1.0,0.32911146318875184,0.21023647554259797,0.3276573787409701,0.6666666666666666,0.4
h,0.852556,1.90757,0.852556,1.90757,10.038461538461538,7.052631578947368,4,11,0,1,0.5717,l,2021-10-30 14:00:00,0,0,1,0,-1.055014,0.0,0.2,0.2286296967854716,0.349525843264219,0.1256759113901971,0.14963880288957687,0.4444444444444444,0.36
a,0.491659,1.49208,0.491659,0.730909,10.892857142857142,11.866666666666667,1,7,0,1,0.4729,l,2021-11-07 14:00:00,0,0,1,0,-0.23925,0.0,0.2,0.10495152042488896,0.22232172242504958,0.14698736637512144,0.3856209150326798,0.1111111111111111,0.2
h,2.73393,1.66794,1.97277,1.66794,13.037037037037036,24.4,7,9,4,1,2.0904000000000003,w,2021-11-20 15:00:00,1,0,0,3,0.3048299999999999,0.8,0.2,0.8733701777875713,0.27616204756109697,0.20047031158142267,1.0,0.7777777777777778,0.28
a,2.38383,2.16027,1.62266,2.16027,5.0,11.8,4,8,2,4,1.5234,l,2021-11-28 14:00:00,0,0,1,0,-0.5376100000000001,0.4,0.8,0.753392096662375,0.42689107789335107,0.0,0.3823529411764707,0.4444444444444444,0.24
h,0.990877,0.908574,0.990877,0.908574,6.9655172413793105,7.875,7,7,1,2,1.3971,l,2021-12-01 19:30:00,0,0,1,0,0.082303,0.2,0.4,0.276031833772956,0.04367875211437932,0.04902650715458597,0.18995098039215688,0.7777777777777778,0.2
h,0.675105,4.03223,0.675105,4.03223,32.13333333333333,6.235294117647059,2,27,1,3,0.0801,l,2021-12-04 17:30:00,0,0,1,0,-3.3571250000000004,0.2,0.6,0.16781784167622504,1.0,0.6767951625094482,0.10957324106113034,0.2222222222222222,1.0
a,0.561554,1.82799,0.561554,1.06682,10.217391304347826,4.103448275862069,2,6,1,2,0.3845,l,2021-12-10 20:00:00,0,0,1,0,-0.5052660000000001,0.2,0.4,0.1289042995744051,0.32516207052268226,0.13013901212658976,0.005070993914807324,0.2222222222222222,0.16
h,1.0143,2.84084,1.0143,2.07967,9.043478260869565,4.724137931034483,3,6,1,4,0.3019,l,2021-12-28 15:00:00,0,0,1,0,-1.0653700000000002,0.2,0.8,0.28405881633278307,0.6352506257031986,0.10085773439810705,0.035496957403651136,0.3333333333333333,0.16
h,0.303514,1.93752,0.303514,1.93752,31.77777777777778,5.64,0,20,0,1,0.2414,l,2022-01-01 15:00:00,0,0,1,0,-1.6340059999999998,0.0,0.2,0.04047486783048719,0.3586951696478458,0.6679264298311917,0.08039215686274509,0.0,0.72
a,1.49623,1.03855,1.49623,1.03855,10.238095238095237,7.34375,7,4,1,1,1.7258,d,2022-01-15 15:00:00,0,1,0,1,0.4576799999999998,0.2,0.2,0.4492145907876985,0.08347148553802824,0.13065543677788574,0.1639093137254902,0.7777777777777778,0.08
h,1.30606,0.925212,1.30606,0.925212,5.090909090909091,8.25,9,2,0,3,1.6481,l,2022-01-21 20:00:00,0,0,1,0,0.3808479999999999,0.0,0.6,0.38404397756982184,0.04877255019019849,0.0022675736961451226,0.20833333333333334,1.0,0.0
a,0.933965,0.765905,0.933965,0.765905,9.19047619047619,8.31578947368421,9,5,0,0,1.4773,d,2022-02-05 18:00:00,0,1,0,1,0.1680600000000001,0.0,0.0,0.25652828463557475,0.0,0.10452434942230858,0.21155830753353974,1.0,0.12
a,0.335474,0.905143,0.335474,0.905143,22.8,7.7368421052631575,5,9,0,1,0.6828,l,2022-02-08 19:45:00,0,0,1,0,-0.569669,0.0,0.2,0.05142745130024232,0.0426283361269929,0.4439909297052154,0.18317853457172342,0.5555555555555556,0.28
h,0.532979,1.80456,0.532979,1.80456,10.8,5.703703703703703,5,5,0,2,0.3571999999999999,l,2022-02-12 15:00:00,0,0,1,0,-1.271581,0.0,0.4,0.11911174410981644,0.3179888712850068,0.14467120181405896,0.08351488743645605,0.5555555555555556,0.12
a,1.82051,1.0267,1.82051,1.0267,21.857142857142858,9.0,4,18,1,0,2.0503,w,2022-02-19 15:00:00,1,0,0,3,0.7938100000000001,0.2,0.0,0.560344245592836,0.0798435550657084,0.42047295108519595,0.2450980392156863,0.4444444444444444,0.64
h,1.71917,0.818403,1.71917,0.818403,26.76923076923077,10.92,4,2,1,4,2.1716,l,2022-02-23 19:30:00,0,0,1,0,0.900767,0.2,0.8,0.5256153717247201,0.01607249737855236,0.5429966858538287,0.3392156862745098,0.4444444444444444,0.0
a,0.437185,2.41457,0.437185,2.41457,15.380952380952381,9.11111111111111,1,11,0,0,0.2111,d,2022-02-26 15:00:00,0,1,0,1,-1.977385,0.0,0.0,0.08628346560851094,0.5047461596748639,0.25893532015980997,0.25054466230936817,0.1111111111111111,0.36
h,1.29603,1.00457,1.29603,1.00457,15.333333333333334,7.193548387096774,6,10,2,3,1.5878,l,2022-03-06 14:00:00,0,0,1,0,0.29146,0.4,0.6,0.3806067306298455,0.07306835663934239,0.25774754346182915,0.15654648956356737,0.6666666666666666,0.32
a,0.498696,1.55037,0.498696,1.55037,31.2,9.0,4,5,0,4,0.5077,l,2022-03-10 19:30:00,0,0,1,0,-1.051674,0.0,0.8,0.10736307642853936,0.24016746649522017,0.6535147392290249,0.2450980392156863,0.4444444444444444,0.12
a,1.29385,1.25696,1.29385,1.25696,13.823529411764707,6.555555555555555,5,5,2,1,1.3639,w,2022-03-13 14:00:00,1,0,0,3,0.0368899999999998,0.4,0.2,0.379859652032722,0.1503386833827008,0.22008803521408563,0.12527233115468409,0.5555555555555556,0.12
a,0.753307,2.23651,0.753307,1.47534,28.142857142857142,4.769230769230769,3,7,0,2,0.3646,l,2022-04-02 11:30:00,0,0,1,0,-0.7220330000000001,0.0,0.4,0.19461740151670662,0.450232294704293,0.5772594752186588,0.03770739064856712,0.3333333333333333,0.2
h,1.07422,0.895612,1.07422,0.895612,6.857142857142857,4.5,2,2,0,3,1.5357,l,2022-04-09 14:00:00,0,0,1,0,0.178608,0.0,0.6,0.30459319685555303,0.039710377871154896,0.046323291221250396,0.02450980392156863,0.2222222222222222,0.0
h,1.50381,2.12457,1.50381,2.12457,7.2592592592592595,9.68421052631579,6,4,1,2,0.8718000000000001,l,2022-04-16 14:00:00,0,0,1,0,-0.6207599999999998,0.2,0.4,0.45181223104742135,0.41596136330585587,0.056353405559754766,0.2786377708978328,0.6666666666666666,0.08
a,0.42632,3.68,0.42632,2.91883,25.133333333333333,4.0,0,20,1,5,0.0409,l,2022-04-23 14:00:00,0,0,1,0,-2.49251,0.2,1.0,0.08256006700404005,0.8921632109480838,0.5021919879062736,0.0,0.0,0.72
h,0.785742,1.37022,0.785742,1.37022,8.222222222222221,8.625,6,11,1,2,0.8694,l,2022-04-30 14:00:00,0,0,1,0,-0.5844779999999999,0.2,0.4,0.2057327658734497,0.18501373868185195,0.0803728898966994,0.22671568627450983,0.6666666666666666,0.36
a,0.255373,2.49142,0.255373,1.73025,12.52,7.529411764705882,1,7,0,1,0.0935,l,2022-05-07 14:00:00,0,0,1,0,-1.474877,0.0,0.2,0.02397711060841328,0.5282741307126511,0.1875736961451247,0.17301038062283738,0.1111111111111111,0.2
h,0.232236,0.812193,0.232236,0.812193,18.642857142857142,10.392857142857142,3,6,0,0,0.6885000000000001,d,2022-05-11 18:45:00,0,1,0,1,-0.5799570000000001,0.0,0.0,0.01604813927738309,0.014171278118374658,0.34029802397149334,0.313375350140056,0.3333333333333333,0.16
h,2.58968,2.27297,2.58968,2.27297,18.72222222222222,8.85,4,8,1,5,1.594,l,2022-05-15 13:00:00,0,0,1,0,0.31671,0.2,1.0,0.8239361926338735,0.46139468668916894,0.3422776518014613,0.23774509803921567,0.4444444444444444,0.24
a,0.575755,2.59231,0.575755,2.59231,30.071428571428573,6.375,3,14,1,2,0.2168999999999999,l,2022-05-22 15:00:00,0,0,1,0,-2.016555,0.2,0.4,0.1337709340504374,0.5591620552149587,0.6253644314868805,0.11642156862745098,0.3333333333333333,0.48
