h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
h,1.51025,1.4834,1.51025,1.4834,5.111111111111111,9.733333333333333,9,8,1,1,1.3845999999999998,d,2023-08-12 14:00:00,0,1,0,1,0.02685,0.25,0.16666666666666666,0.30121143941212364,0.3356601127593107,0.04723071695548759,0.2869992678590105,0.3684210526315789,0.25925925925925924
a,1.3867,3.25448,1.3867,2.33406,11.125,7.260869565217392,8,11,1,3,0.3288,l,2023-08-19 14:00:00,0,0,1,0,-0.94736,0.25,0.5,0.26548135123645483,0.7898051982519152,0.28631498470948014,0.15511384565012756,0.3157894736842105,0.37037037037037035
h,0.483582,2.26115,0.483582,2.26115,10.193548387096774,7.6923076923076925,6,20,0,2,0.2603999999999999,l,2023-08-26 11:30:00,0,0,1,0,-1.7775680000000005,0.0,0.3333333333333333,0.00430380552189643,0.5350928544998719,0.2492847982637861,0.17812748907822645,0.21052631578947367,0.7037037037037037
a,2.11013,3.07185,2.11013,3.07185,14.0,5.708333333333333,5,15,2,2,0.7923,d,2023-09-02 14:00:00,0,1,0,1,-0.96172,0.5,0.3333333333333333,0.47469395899788014,0.7429747236468639,0.40061162079510704,0.07229892270682982,0.15789473684210525,0.5185185185185185
h,1.32515,1.39677,1.32515,1.39677,16.333333333333332,5.714285714285714,9,17,0,0,1.3224,d,2023-09-17 13:00:00,0,1,0,1,-0.07162,0.0,0.0,0.2476813761072568,0.31344621572686476,0.4933741080530071,0.07261643282979965,0.3684210526315789,0.5925925925925926
a,1.58984,2.14533,1.58984,2.14533,10.057142857142857,5.571428571428571,4,8,1,3,0.9499,l,2023-09-24 13:00:00,0,0,1,0,-0.55549,0.25,0.5,0.32422849904710127,0.5053939793492557,0.2438619484491044,0.06499618987852436,0.10526315789473684,0.25925925925925924
h,0.644443,4.0742,0.644443,2.55187,15.0,5.964285714285714,13,15,0,4,0.0368,l,2023-09-30 14:00:00,0,0,1,0,-1.907427,0.0,0.6666666666666666,0.05082406221170836,1.0,0.44036697247706424,0.08595185799453137,0.5789473684210527,0.5185185185185185
a,0.981732,3.16482,0.981732,3.16482,8.681818181818182,7.147058823529412,13,8,0,3,0.1958,l,2023-10-07 14:00:00,0,0,1,0,-2.183088,0.0,0.5,0.148366479942855,0.766814340489834,0.18918543230469834,0.14904298713523692,0.5789473684210527,0.25925925925925924
h,1.01839,2.30454,1.01839,2.30454,14.19047619047619,6.476190476190476,5,15,1,2,0.506,l,2023-10-21 14:00:00,0,0,1,0,-1.28615,0.25,0.3333333333333333,0.1589678038792667,0.5462190347173234,0.4081840687345274,0.11325772856993441,0.15789473684210525,0.5185185185185185
h,1.10052,0.90255,1.10052,0.90255,9.3,11.333333333333334,8,4,2,1,1.4745,w,2023-10-28 14:00:00,1,0,0,3,0.1979699999999999,0.5,0.16666666666666666,0.1827194197584062,0.1867169973108953,0.21376146788990827,0.37234598891329357,0.3157894736842105,0.1111111111111111
