date,deep,deep_allowed,draws,h_a,loses,missed,npxG,npxGA,npxGD,ppda,ppda_allowed,pts,result,scored,wins,xG,xGA,xpts,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
2019-08-09 20:00:00,11,5,0,h,0,1,2.23456,0.842407,1.392153,5.942857142857143,21.454545454545453,3,w,4,1,2.23456,0.842407,2.3863,0.8,0.25,0.5692200716165984,0.29365191867138374,0.15097552703450492,0.17749946015979268,0.47368421052631576,0.5555555555555556
2019-08-17 15:00:00,6,1,0,a,0,1,1.52022,2.14047,-0.6202500000000002,9.428571428571429,12.0,3,w,2,1,1.52022,2.14047,0.9463,0.4,0.25,0.36877104379466386,0.7836753484310858,0.354813373556345,0.04275534441805225,0.21052631578947367,0.1111111111111111
2019-08-24 17:30:00,9,7,0,h,0,1,2.02704,0.985542,1.0414979999999998,9.783783783783784,28.428571428571427,3,w,3,1,2.78821,0.985542,2.5204999999999997,0.6,0.25,0.7245783103455146,0.34768589361609364,0.3755855067863066,0.27689175432643365,0.3684210526315789,0.7777777777777778
2019-08-31 17:30:00,11,0,0,a,0,0,1.20057,0.61739,0.5831799999999999,6.208333333333333,16.263157894736842,3,w,3,1,1.20057,0.61739,1.8342,0.6,0.0,0.27907491625976266,0.2087071955768661,0.1665000624765713,0.10351293911738967,0.47368421052631576,0.0
2019-09-14 11:30:00,19,4,0,h,0,1,2.93281,0.291073,2.641737,6.958333333333333,41.9,3,w,3,1,2.93281,0.291073,2.882000000000001,0.6,0.25,0.7651541277756623,0.08552135981319615,0.2103586155191803,0.4688836104513064,0.8947368421052632,0.4444444444444444
2019-09-22 15:30:00,5,5,0,a,0,1,1.03003,1.23321,-0.2031799999999999,7.914285714285715,11.625,3,w,2,1,1.03003,1.23321,1.1699,0.4,0.25,0.23122014513571432,0.44118145030457934,0.26626086646079156,0.037410926365795724,0.15789473684210525,0.5555555555555556
2019-09-28 11:30:00,11,1,0,a,0,0,1.97079,1.17022,0.80057,11.272727272727273,24.235294117647058,3,w,1,1,1.97079,1.17022,1.9796,0.2,0.0,0.4952042807206781,0.41740249979095745,0.462656049436007,0.21713008243677515,0.47368421052631576,0.1111111111111111
2019-10-05 15:00:00,12,4,0,h,0,1,2.9875,0.0982107,2.8892892999999997,7.78125,9.25,3,w,2,1,3.74867,0.0982107,2.9796,0.4,0.25,0.9940904099925387,0.012715151087314124,0.25848119455204305,0.003562945368171021,0.5263157894736842,0.4444444444444444
2019-10-20 16:30:00,7,1,1,a,0,1,1.03212,0.791862,0.2402579999999999,5.172413793103448,31.5,1,d,1,0,1.03212,0.791862,1.5203,0.2,0.25,0.23180661441945571,0.2745710002127233,0.10592148633917454,0.3206650831353919,0.2631578947368421,0.1111111111111111
2019-10-27 16:30:00,13,4,0,h,0,1,1.42734,1.35143,0.0759100000000001,5.068965517241379,32.3,3,w,2,1,2.18851,1.35143,2.0089,0.4,0.25,0.5562981048623915,0.4858099235498625,0.09987203074709051,0.3320665083135391,0.5789473684210527,0.4444444444444444
2019-11-02 15:00:00,16,2,0,a,0,1,2.38824,0.741615,1.6466250000000002,4.4,20.928571428571427,3,w,2,1,2.38824,0.741615,2.4680999999999997,0.4,0.25,0.6123438034469242,0.2556025778209475,0.060752217918280664,0.17000339328130298,0.7368421052631579,0.2222222222222222
2019-11-10 16:30:00,6,9,0,h,0,1,1.3319,1.48104,-0.1491399999999998,20.46153846153846,12.047619047619047,3,w,3,1,1.3319,1.48104,1.2262,0.6,0.25,0.31592707464912156,0.5347381625730493,1.0,0.04343400067865626,0.21052631578947367,1.0
2019-11-23 15:00:00,11,8,0,a,0,1,1.64291,1.02306,0.61985,10.11111111111111,21.923076923076923,3,w,2,1,1.64291,1.02306,1.8781,0.4,0.25,0.40319875500147456,0.36184907293614554,0.3947269773834812,0.18417686826237895,0.47368421052631576,0.8888888888888888
2019-11-30 15:00:00,11,3,0,h,0,1,1.36832,0.867601,0.500719,14.916666666666666,15.055555555555555,3,w,2,1,1.36832,0.867601,1.7929,0.4,0.25,0.3261467929811131,0.3031627438696722,0.675746595026865,0.08630245447347584,0.47368421052631576,0.3333333333333333
2019-12-04 20:15:00,10,6,0,h,0,2,2.41397,1.76453,0.64944,9.68421052631579,9.0,3,w,5,1,2.41397,1.76453,1.831,1.0,0.5,0.6195638296051378,0.6417566525096533,0.369762654793926,0.0,0.42105263157894735,0.6666666666666666
2019-12-07 15:00:00,19,2,0,a,0,0,3.04446,0.154608,2.889852,9.352941176470589,43.916666666666664,3,w,3,1,3.04446,0.154608,2.9126,0.6,0.0,0.7964839342492169,0.034005333748083934,0.35039066232515753,0.4976247030878859,0.8947368421052632,0.2222222222222222
2019-12-14 12:30:00,10,7,0,h,0,0,1.56674,1.01166,0.55508,5.038461538461538,17.772727272727273,3,w,2,1,1.56674,1.01166,1.8184,0.4,0.0,0.3818248959858843,0.35754553212244033,0.0980882169186555,0.12502699201036493,0.42105263157894735,0.7777777777777778
2019-12-26 20:00:00,6,3,0,a,0,0,3.00856,0.120994,2.887566,11.434782608695652,20.470588235294116,3,w,4,1,3.76973,0.120994,2.9819,0.8,0.0,1.0,0.021315928404936013,0.472132732833883,0.1634763168925527,0.21052631578947367,0.3333333333333333
2019-12-29 16:30:00,14,3,0,h,0,0,1.49124,0.363764,1.127476,6.266666666666667,21.333333333333332,3,w,1,1,1.49124,0.363764,2.3516000000000004,0.2,0.0,0.3606390438698666,0.11296247255784914,0.16991128326877422,0.17577197149643703,0.631578947368421,0.3333333333333333
2020-01-02 20:00:00,16,7,0,h,0,0,3.0465,0.634607,2.411893,14.583333333333334,32.68421052631579,3,w,2,1,3.0465,0.634607,2.8575,0.4,0.0,0.7970563731673186,0.2152066747163014,0.6562539047857054,0.3375421927740967,0.7368421052631579,0.7777777777777778
2020-01-11 17:30:00,21,4,0,a,0,0,1.74564,1.10584,0.6398000000000001,12.3,29.9375,3,w,1,1,1.74564,1.10584,1.8569,0.2,0.0,0.4320255442448983,0.39309881930092755,0.5227289766337624,0.298396674584323,1.0,0.4444444444444444
2020-01-19 16:30:00,12,5,0,h,0,0,2.00655,1.4185,0.5880499999999997,11.0,15.0,3,w,2,1,2.00655,1.4185,1.7649,0.4,0.0,0.505238798226225,0.5111290886704948,0.44670748469324006,0.0855106888361045,0.5263157894736842,0.5555555555555556
2020-01-23 20:00:00,2,4,0,a,0,1,1.59024,1.85442,-0.2641799999999998,11.88888888888889,22.375,3,w,2,1,1.59024,1.85442,1.1464,0.4,0.25,0.3884191678365653,0.6756904493292989,0.49868799200299896,0.19061757719714964,0.0,0.4444444444444444
2020-01-29 19:45:00,11,2,0,a,0,0,1.83809,0.878341,0.959749,7.481481481481482,38.357142857142854,3,w,2,1,2.59926,0.878341,2.5690000000000004,0.4,0.0,0.6715575585929116,0.3072171323204787,0.24095130992544464,0.4183915846623684,0.47368421052631576,0.2222222222222222
2020-02-01 15:00:00,8,7,0,h,0,0,3.7195,0.716298,3.003202,6.2272727272727275,12.73913043478261,3,w,4,1,3.7195,0.716298,2.9045,0.8,0.0,0.9859050946783103,0.24604531968230056,0.167607601694819,0.05328926985438398,0.3157894736842105,0.7777777777777778
2020-02-15 17:30:00,13,3,0,a,0,0,2.07331,0.383495,1.6898150000000003,8.148148148148149,45.42857142857143,3,w,1,1,2.07331,0.383495,2.671,0.2,0.0,0.5239721424284149,0.12041099569778047,0.2799366904077638,0.5191720393620631,0.5789473684210527,0.3333333333333333
2020-02-24 20:00:00,14,3,0,h,0,2,2.48209,0.638236,1.843854,3.361111111111111,33.7,3,w,3,1,2.48209,0.638236,2.6454000000000004,0.6,0.5,0.6386787997527288,0.21657663520866421,0.0,0.35201900237529693,0.631578947368421,0.3333333333333333
2020-02-29 17:30:00,12,6,0,a,1,3,0.206031,2.71351,-2.507479,11.545454545454545,33.18181818181818,0,l,0,0,0.206031,2.71351,0.0616,0.0,0.75,0.0,1.0,0.4786046141787739,0.34463398833945147,0.5263157894736842,0.6666666666666666
2020-03-07 12:30:00,9,3,0,h,0,1,1.89453,1.29544,0.5990900000000001,4.75,20.294117647058822,3,w,2,1,1.89453,1.29544,1.8471,0.4,0.25,0.4738051670469363,0.46467349809728764,0.0812195426714982,0.16096129663266728,0.3684210526315789,0.3333333333333333
2020-06-21 18:00:00,10,1,1,a,0,0,0.659123,0.621456,0.037667,3.9705882352941178,18.470588235294116,1,d,0,0,0.659123,0.621456,1.3237,0.0,0.0,0.12714092856888307,0.21024212513375426,0.03564104637231627,0.13497275394718455,0.42105263157894735,0.1111111111111111
2020-06-24 19:15:00,14,0,0,h,0,0,2.56729,0.0645285,2.5027614999999996,5.171428571428572,79.16666666666667,3,w,4,1,2.56729,0.0645285,2.8999,0.8,0.0,0.6625865428028573,0.0,0.1058638724763928,1.0,0.631578947368421,0.0
2020-07-02 19:15:00,11,7,0,a,1,4,0.819606,1.89316,-1.073554,15.5,31.181818181818183,0,l,0,0,0.819606,2.65433,0.3018,0.0,1.0,0.17217363194815274,0.977659338126748,0.7098588029488943,0.31613042539408337,0.47368421052631576,0.7777777777777778
2020-07-05 15:30:00,11,4,0,h,0,0,1.0837,0.689775,0.3939250000000001,3.7241379310344827,20.823529411764707,3,w,2,1,1.0837,0.689775,1.7473999999999998,0.4,0.0,0.24628033961341855,0.23603279222599333,0.021229108049998485,0.1685063574123236,0.47368421052631576,0.4444444444444444
2020-07-08 19:15:00,15,5,0,a,0,1,2.61624,2.3646,0.2516400000000001,8.653846153846153,20.916666666666668,3,w,3,1,2.61624,2.3646,1.5141,0.6,0.25,0.6763222707641695,0.8682852258500107,0.3095089341496939,0.16983372921615203,0.6842105263157895,0.5555555555555556
2020-07-11 14:00:00,19,2,1,h,0,1,2.17649,0.452331,1.7241589999999998,8.692307692307692,23.466666666666665,1,d,1,0,2.17649,0.452331,2.5593999999999997,0.2,0.25,0.5529252049625963,0.14639683214095683,0.31175809071598154,0.2061757719714964,0.8947368421052632,0.2222222222222222
2020-07-15 19:15:00,12,4,0,a,1,2,2.2233,1.31516,0.90814,4.793103448275862,17.0,0,l,1,0,2.2233,1.31516,1.9888,0.2,0.5,0.5660604332745274,0.4721178686978374,0.08374014916819986,0.11401425178147268,0.5263157894736842,0.4444444444444444
2020-07-22 19:15:00,5,3,0,h,0,3,1.45179,2.38205,-0.93026,12.1,14.75,3,w,5,1,1.45179,2.38205,0.6713,1.0,0.75,0.3495690853801064,0.8748726633236208,0.5110333624890666,0.08194774346793349,0.15789473684210525,0.3333333333333333
2020-07-26 15:00:00,7,0,0,a,0,1,0.56818,0.339294,0.228886,6.0,19.17391304347826,3,w,3,1,0.56818,0.339294,1.4593000000000005,0.6,0.25,0.10162165772137323,0.10372495995158895,0.15431713107584658,0.14499638541774243,0.2631578947368421,0.0
