h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
a,0.235825,1.8591,0.235825,1.8591,13.333333333333334,6.08,2,24,0,2,0.2541,l,2022-08-06 14:00:00,0,0,1,0,-1.623275,0.0,0.3333333333333333,0.017697703183046063,0.4271640554268264,0.16276826621654208,0.20922010398613522,0.18181818181818182,1.0
h,1.9717,2.08634,1.9717,1.32517,10.8125,8.2,4,7,1,0,1.2978,w,2022-08-14 13:00:00,1,0,0,3,0.64653,0.25,0.0,0.7702576099213266,0.4929572815966872,0.09894200626959247,0.3341421143847487,0.36363636363636365,0.22727272727272727
a,0.918315,1.43408,0.918315,1.43408,15.785714285714286,18.615384615384617,1,8,1,1,0.9539,d,2022-08-20 14:00:00,0,1,0,1,-0.515765,0.25,0.16666666666666666,0.31357995896172197,0.30410721249990225,0.22486134555100074,0.9478736168510868,0.09090909090909091,0.2727272727272727
h,0.801369,2.44473,0.801369,1.68356,9.724137931034482,15.11111111111111,11,6,0,2,0.3642,l,2022-08-28 15:30:00,0,0,1,0,-0.882191,0.0,0.3333333333333333,0.2628799541495005,0.596722614843547,0.0713852140724911,0.7413826304640864,1.0,0.18181818181818182
a,0.729752,3.83759,0.729752,3.83759,46.4,6.391304347826087,1,13,0,6,0.0807,l,2022-08-31 18:30:00,0,0,1,0,-3.107838,0.0,1.0,0.23183158785534022,1.0,1.0,0.2275638610504107,0.09090909090909091,0.5
h,1.32895,0.905041,0.567779,0.905041,13.647058823529411,15.6875,6,10,2,3,1.7698,l,2022-09-03 14:00:00,0,0,1,0,-0.3372619999999999,0.5,0.5,0.49160397411458373,0.15093355214223192,0.1707116412998766,0.7753466204506066,0.5454545454545454,0.36363636363636365
h,1.41541,1.3496,1.41541,1.3496,16.105263157894736,12.11111111111111,2,2,2,3,1.4134000000000002,l,2022-09-16 19:00:00,0,0,1,0,0.0658100000000001,0.5,0.5,0.5290872776569423,0.2796475586236927,0.23295216580153058,0.5646062006547276,0.18181818181818182,0.0
a,1.22169,1.2497,1.22169,1.2497,21.53846153846154,10.03448275862069,4,7,0,4,1.345,l,2022-10-03 19:00:00,0,0,1,0,-0.02801,0.0,0.6666666666666666,0.4451031744621041,0.2507233230385445,0.3705180760883679,0.4422398852566785,0.36363636363636365,0.22727272727272727
h,0.221346,0.657187,0.221346,0.657187,25.272727272727273,7.136363636363637,0,9,1,1,0.7877000000000001,d,2022-10-10 19:00:00,0,1,0,1,-0.435841,0.25,0.16666666666666666,0.01142057211677483,0.07917191563851479,0.46506784751298863,0.271466834725067,0.0,0.3181818181818182
a,1.24761,1.22368,0.486443,0.462512,9.6,10.5,3,5,0,1,1.3323,l,2022-10-15 14:00:00,0,0,1,0,0.023931,0.0,0.16666666666666666,0.4563403619224088,0.24318970331956996,0.06824210272486134,0.4696707105719238,0.2727272727272727,0.13636363636363635
a,0.195003,2.10188,0.195003,2.10188,20.0,7.764705882352941,1,15,0,0,0.1505,d,2022-10-18 18:30:00,0,1,0,1,-1.906877,0.0,0.0,0.0,0.4974566071321547,0.33156498673740054,0.30849220103986136,0.09090909090909091,0.5909090909090909
h,2.50163,2.19752,2.50163,2.19752,24.8,5.45,6,13,1,0,1.6084999999999998,w,2022-10-22 11:30:00,1,0,0,3,0.3041100000000001,0.25,0.0,1.0,0.5251474368755339,0.45309862551241864,0.17209705372616987,0.5454545454545454,0.5
a,0.206127,3.00699,0.206127,3.00699,26.25,7.7894736842105265,2,21,0,5,0.0544,l,2022-10-30 14:00:00,0,0,1,0,-2.800863,0.0,0.8333333333333334,0.004822626285047385,0.7595148140438022,0.48981191222570536,0.3099516555687312,0.18181818181818182,0.8636363636363636
h,1.29696,1.2204,1.29696,0.459234,16.235294117647058,13.357142857142858,10,6,2,2,1.3615,d,2022-11-05 15:00:00,0,1,0,1,0.837726,0.5,0.3333333333333333,0.47773523851060434,0.24224003872778524,0.23624448573738632,0.6380292151522655,0.9090909090909091,0.18181818181818182
h,1.23752,1.14552,1.23752,0.384356,25.6,8.2,4,3,1,0,1.4003,w,2022-11-12 15:00:00,1,0,0,3,0.853164,0.25,0.0,0.45196600924206637,0.22055989097387235,0.47335423197492166,0.3341421143847487,0.36363636363636365,0.045454545454545456
a,0.477076,2.13668,0.477076,2.13668,41.625,5.695652173913044,2,22,0,3,0.2949,l,2022-12-27 20:00:00,0,0,1,0,-1.659604,0.0,0.5,0.12228808558991115,0.5075323168254797,0.8790993489269352,0.1865722251525884,0.18181818181818182,0.9090909090909091
h,0.985219,1.37305,0.985219,1.37305,19.291666666666668,6.136363636363637,10,6,1,1,0.9858,d,2023-01-01 16:30:00,0,1,0,1,-0.3878310000000001,0.25,0.16666666666666666,0.3425850820266995,0.2864370813911776,0.31363033518205935,0.2125413581219474,0.9090909090909091,0.18181818181818182
a,1.22324,0.62937,1.22324,0.62937,11.85,5.565217391304348,4,4,1,0,1.9408000000000003,w,2023-01-04 19:30:00,1,0,0,3,0.5938700000000001,0.25,0.0,0.4457751513356949,0.07111800711727286,0.12521099590065107,0.17888629342174667,0.36363636363636365,0.09090909090909091
h,1.75313,0.803421,1.75313,0.803421,17.05263157894737,11.625,6,3,2,0,2.102,w,2023-01-14 15:00:00,1,0,0,3,0.949709,0.5,0.0,0.6755002000756949,0.12151132171017222,0.25693906819133683,0.5359618717504333,0.5454545454545454,0.045454545454545456
a,1.57544,1.80549,1.57544,1.80549,10.0,19.5,5,10,1,1,1.1899,d,2023-01-21 15:00:00,0,1,0,1,-0.2300500000000001,0.25,0.16666666666666666,0.5984656383541854,0.41164225092512674,0.07836990595611285,1.0,0.45454545454545453,0.36363636363636365
h,0.3325,1.12331,0.3325,1.12331,14.428571428571429,3.3333333333333335,1,7,1,0,0.5509999999999999,w,2023-02-05 14:00:00,1,0,0,3,-0.79081,0.25,0.0,0.0596095510891011,0.2141293877471842,0.19049915601639741,0.04737146158290008,0.09090909090909091,0.22727272727272727
