h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
a,2.17538,1.36738,2.17538,1.36738,12.0,6.466666666666667,15,21,1,1,2.0312,d,2023-02-11 15:00:00,0,1,0,1,0.808,0.2,0.2,0.47107933351666575,0.3219047239800586,0.2503612716763006,0.18999474789915966,1.0,0.8076923076923077
h,0.610105,1.12202,0.610105,1.12202,7.32,19.733333333333334,12,3,1,1,0.8538999999999999,d,2023-02-18 15:00:00,0,1,0,1,-0.511915,0.2,0.2,0.10317493894800182,0.25405426930237035,0.06015173410404626,1.0,0.8,0.11538461538461539
h,2.44358,1.67531,1.68241,1.67531,6.2105263157894735,4.521739130434782,7,3,3,2,1.9436,w,2023-03-06 20:00:00,1,0,0,3,0.0070999999999998,0.6,0.4,0.5341174313737934,0.407057929510302,0.015059324612108302,0.07124588966021188,0.4666666666666667,0.11538461538461539
a,1.95088,1.71599,1.95088,1.71599,6.055555555555555,11.5,7,0,0,1,1.5633,l,2023-03-11 15:00:00,0,0,1,0,0.23489,0.0,0.2,0.41831254392335776,0.4183073446402676,0.008760838150289016,0.49730829831932766,0.4666666666666667,0.0
a,1.66591,0.358977,1.66591,0.358977,11.807692307692308,5.4,4,6,2,0,2.6128,w,2023-03-15 19:30:00,1,0,0,3,1.306933,0.4,0.0,0.35133280213981677,0.043046711067013105,0.24254529791018234,0.12486869747899161,0.26666666666666666,0.23076923076923078
h,0.476467,1.42133,0.476467,1.42133,9.133333333333333,9.88,7,5,1,1,0.5523,d,2023-03-18 15:00:00,0,1,0,1,-0.944863,0.2,0.2,0.07176447913655201,0.33682374920772923,0.13385115606936415,0.3983981092436975,0.4666666666666667,0.19230769230769232
a,1.2788,3.8195,1.2788,3.05833,11.956521739130435,6.3125,4,11,3,3,0.1958999999999999,d,2023-04-01 14:00:00,0,1,0,1,-1.7795300000000005,0.6,0.6,0.2603459339016634,1.0,0.2485941819552652,0.18058199842436973,0.26666666666666666,0.4230769230769231
a,0.64499,1.1445,0.64499,1.1445,17.705882352941178,9.473684210526315,2,12,0,1,0.9062,l,2023-04-05 19:00:00,0,0,1,0,-0.4995100000000001,0.0,0.2,0.11137435745563008,0.26027076025914586,0.482265810948657,0.3735902255639097,0.13333333333333333,0.46153846153846156
h,2.06521,1.02337,0.542871,1.02337,12.5625,5.481481481481482,5,9,1,2,2.2487999999999997,l,2023-04-08 14:00:00,0,0,1,0,-0.4804989999999999,0.2,0.4,0.44518482478840404,0.22677416107790854,0.27322299494219654,0.12984360410831,0.3333333333333333,0.34615384615384615
a,1.5133,0.93912,1.5133,0.93912,12.952380952380953,14.0,4,3,0,2,1.8684000000000005,l,2023-04-15 14:00:00,0,0,1,0,0.5741800000000001,0.0,0.4,0.31546313728531916,0.20347614670476202,0.289068951279934,0.6499474789915966,0.26666666666666666,0.11538461538461539
h,2.03162,1.66602,2.03162,1.66602,9.23076923076923,8.3125,7,4,1,1,1.6088,d,2023-04-22 14:00:00,0,1,0,1,0.3656000000000001,0.2,0.2,0.4372897848666259,0.4044889259076132,0.1378112494441974,0.3026933429621848,0.4666666666666667,0.15384615384615385
a,0.695344,1.21124,0.695344,1.21124,14.4,8.333333333333334,3,10,2,0,0.8825000000000001,w,2023-04-26 18:45:00,1,0,0,3,-0.5158960000000001,0.4,0.0,0.12320963105554734,0.27872665912281114,0.34790462427745666,0.30396533613445376,0.2,0.38461538461538464
h,1.32059,0.939693,1.32059,0.939693,11.583333333333334,18.75,5,3,2,1,1.6869,w,2023-04-29 14:00:00,1,0,0,3,0.3808969999999999,0.4,0.2,0.27016831313152684,0.20363460085592894,0.23342666184971103,0.9399619222689075,0.3333333333333333,0.11538461538461539
a,0.183892,1.992,0.183892,1.992,9.0,7.695652173913044,3,13,0,1,0.0888,l,2023-05-06 16:30:00,0,0,1,0,-1.808108,0.0,0.2,0.002997247665451506,0.49463357546676223,0.1284320809248555,0.2650312842528316,0.2,0.5
h,4.42571,0.203312,4.42571,0.203312,12.947368421052632,19.133333333333333,7,2,2,0,2.9901,w,2023-05-14 13:00:00,1,0,0,3,4.222397999999999,0.4,0.0,1.0,0.0,0.2888652266504412,0.9633665966386554,0.4666666666666667,0.07692307692307693
a,1.15344,1.61667,1.15344,1.61667,19.625,13.266666666666667,5,3,3,1,1.0321,w,2023-05-20 11:30:00,1,0,0,3,-0.46323,0.6,0.2,0.23088114662586354,0.39084195843800157,0.5602646315028902,0.6051733193277311,0.3333333333333333,0.11538461538461539
h,1.43893,1.18649,1.43893,1.18649,8.125,14.666666666666666,12,11,1,0,1.5944999999999998,w,2023-05-28 15:30:00,1,0,0,3,0.25244,0.2,0.0,0.2979831099265026,0.27188243531586304,0.09286940028901736,0.6906512605042016,0.8,0.4230769230769231
