h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
h,2.5286,1.15626,1.76744,1.15626,12.166666666666666,5.346153846153846,7,11,3,0,2.2944,w,2021-01-02 12:30:00,1,0,0,3,0.6111799999999998,0.5,0.0,0.7581881659521681,0.27945458509811616,0.23979057591623035,0.008044243338360986,0.6363636363636364,0.5
h,3.14372,1.05329,3.14372,1.05329,8.32258064516129,9.34375,3,7,1,1,2.6103,d,2021-01-13 20:00:00,0,1,0,1,2.09043,0.16666666666666666,0.3333333333333333,0.9505866853668653,0.24486053022267928,0.09488262117885492,0.13868464052287582,0.2727272727272727,0.3
a,1.28385,0.978133,1.28385,0.978133,10.38888888888889,12.821428571428571,8,5,3,1,1.6108,w,2021-01-17 14:00:00,1,0,0,3,0.3057169999999999,0.5,0.3333333333333333,0.36885265899182823,0.21961059934695615,0.17277486910994766,0.2523342670401494,0.7272727272727273,0.2
h,0.104586,2.58798,0.104586,2.58798,14.80952380952381,14.56,0,11,1,3,0.0264,l,2021-01-28 20:00:00,0,0,1,0,-2.483394,0.16666666666666666,1.0,0.0,0.7604587634632758,0.3394166043380703,0.30915032679738563,0.0,0.5
a,0.372524,1.77386,0.372524,1.77386,12.125,9.451612903225806,6,21,0,1,0.3337,l,2021-01-31 19:15:00,0,0,1,0,-1.401336,0.0,0.3333333333333333,0.08380620772359072,0.4869450026087485,0.23821989528795812,0.14220957200084333,0.5454545454545454,1.0
h,0.569446,2.393,0.569446,1.63183,12.344827586206897,9.206896551724139,2,13,0,1,0.243,l,2021-02-04 20:00:00,0,0,1,0,-1.0623839999999998,0.0,0.3333333333333333,0.14539988251904687,0.6949528023133031,0.24650658963711863,0.13421230561189998,0.18181818181818182,0.6
h,1.92997,0.698686,1.92997,0.698686,7.681818181818182,24.357142857142858,10,3,2,0,2.3049,w,2021-02-07 12:00:00,1,0,0,3,1.231284,0.3333333333333333,0.0,0.5709474232073051,0.125726896785276,0.07072822465492623,0.6293183940242765,0.9090909090909091,0.1
a,0.4235,2.46219,0.4235,1.70102,19.65,9.548387096774194,1,17,0,3,0.1681,l,2021-02-13 17:30:00,0,0,1,0,-1.27752,0.0,1.0,0.0997505875611567,0.7181980451688093,0.5218848167539266,0.1453721273455619,0.09090909090909091,0.8
a,0.770706,1.09246,0.770706,1.09246,6.176470588235294,11.5,8,2,1,2,0.8571,l,2021-02-21 12:00:00,0,0,1,0,-0.321754,0.16666666666666666,0.6666666666666666,0.2083504060224315,0.25802017992133774,0.013982137357560842,0.20915032679738563,0.7272727272727273,0.05
h,2.35788,0.603212,2.35788,0.603212,21.363636363636363,12.352941176470589,4,7,4,0,2.5732999999999997,w,2021-02-28 14:00:00,1,0,0,3,1.754668,0.6666666666666666,0.0,0.7047900074880034,0.09365121653687875,0.5864826273203236,0.23702422145328722,0.36363636363636365,0.3
a,1.5519,1.1715,1.5519,1.1715,11.535714285714286,7.464285714285714,7,9,1,0,1.7037,w,2021-03-04 18:00:00,1,0,0,3,0.3804,0.16666666666666666,0.0,0.45269389830953793,0.28457465304316476,0.21600598354525058,0.07726423902894493,0.6363636363636364,0.4
h,2.24159,0.559383,2.24159,0.559383,5.805555555555555,14.5,5,1,4,1,2.6268,w,2021-03-07 19:15:00,1,0,0,3,1.682207,0.6666666666666666,0.3333333333333333,0.6684165782014655,0.07892631772037371,0.0,0.30718954248366015,0.45454545454545453,0.0
a,0.705566,1.56529,0.705566,0.804116,14.1,9.78125,4,10,1,2,0.5556,l,2021-03-14 16:30:00,0,0,1,0,-0.09855,0.16666666666666666,0.6666666666666666,0.1879757806571802,0.41687331157864393,0.31267015706806284,0.15298202614379086,0.36363636363636365,0.45
a,1.72011,0.439681,0.958941,0.439681,10.8,6.342105263157895,6,8,2,0,2.5344,w,2021-03-21 19:30:00,1,0,0,3,0.51926,0.3333333333333333,0.0,0.50530697372693,0.0387109389042181,0.18827225130890055,0.040591675266597876,0.5454545454545454,0.35
a,2.43683,3.30098,2.43683,3.30098,8.1,15.6,7,7,2,2,0.759,d,2021-04-04 13:05:00,0,1,0,1,-0.86415,0.3333333333333333,0.6666666666666666,0.7294841535209567,1.0,0.08649214659685862,0.3431372549019608,0.6363636363636364,0.3
h,0.921801,2.09737,0.921801,2.09737,8.433333333333334,8.030303030303031,5,8,1,3,0.4690999999999999,l,2021-04-11 15:30:00,0,0,1,0,-1.1755690000000003,0.16666666666666666,1.0,0.2556102159635221,0.5956322192034128,0.09905759162303666,0.09576153693800755,0.45454545454545453,0.35
a,1.4815,2.26022,1.4815,1.49905,15.61111111111111,10.695652173913043,2,6,2,2,0.8013999999999999,d,2021-04-16 19:00:00,0,1,0,1,-0.0175499999999999,0.3333333333333333,0.6666666666666666,0.43067403914905755,0.6503437063983715,0.3696335078534031,0.18286445012787722,0.18181818181818182,0.25
h,1.28824,1.06134,0.527071,1.06134,7.206896551724138,18.8,11,2,2,1,1.5162,w,2021-04-21 19:00:00,1,0,0,3,-0.534269,0.3333333333333333,0.3333333333333333,0.3702257723684548,0.24756502805454547,0.05282541975085756,0.4477124183006536,1.0,0.05
h,2.26016,0.469026,2.26016,0.469026,7.695652173913044,30.875,7,6,4,0,2.6185,w,2021-05-02 18:15:00,1,0,0,3,1.791134,0.6666666666666666,0.0,0.6742249416192229,0.04856975739814542,0.07124971545640794,0.8423202614379084,0.6363636363636364,0.25
a,1.03384,2.55216,1.03384,2.55216,8.814814814814815,5.2894736842105265,5,12,1,3,0.4135999999999999,l,2021-05-08 11:30:00,0,0,1,0,-1.51832,0.16666666666666666,1.0,0.2906540085839917,0.7484245880176299,0.11343804537521816,0.006191950464396303,0.45454545454545453,0.55
h,3.13947,1.09206,3.13947,1.09206,11.555555555555555,18.45,7,5,2,0,2.6144000000000003,w,2021-05-16 13:05:00,1,0,0,3,2.04741,0.3333333333333333,0.0,0.9492573614828875,0.2578857949359034,0.21675392670157068,0.4362745098039215,0.6363636363636364,0.2
h,0.89279,1.63669,0.89279,1.63669,9.0,10.133333333333333,11,10,1,2,0.7892,l,2021-05-19 17:00:00,0,0,1,0,-0.7439,0.16666666666666666,0.6666666666666666,0.24653609474044405,0.4408610314786749,0.12041884816753927,0.1644880174291939,1.0,0.45
a,1.85229,1.82554,1.85229,0.3032,13.333333333333334,10.88888888888889,6,2,4,2,1.3210000000000002,w,2021-05-23 15:00:00,1,0,0,3,1.54909,0.6666666666666666,0.6666666666666666,0.5466505104290932,0.5043075427268662,0.28376963350785345,0.18917937545388527,0.5454545454545454,0.05
