h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
h,2.59001,1.58144,2.59001,1.58144,14.826086956521738,17.4,7,6,0,1,2.1102,l,2023-08-12 14:00:00,0,0,1,0,1.00857,0.0,0.16666666666666666,0.7011908013980346,0.40822569230870975,0.25116389173834136,0.780292861500915,0.5384615384615384,0.21739130434782608
a,0.721465,3.24336,0.721465,2.48219,16.73913043478261,17.0,2,13,0,4,0.1276,l,2023-08-20 13:00:00,0,0,1,0,-1.760725,0.0,0.6666666666666666,0.17631824179651812,0.9578133164017805,0.30324311528446307,0.7580841976815131,0.15384615384615385,0.5217391304347826
h,1.89792,1.40228,1.89792,1.40228,13.041666666666666,10.210526315789474,7,4,0,1,1.7305,l,2023-08-26 14:00:00,0,0,1,0,0.4956400000000001,0.0,0.16666666666666666,0.5067833615051696,0.34897848502285095,0.2025862068965517,0.3811213512732411,0.5384615384615384,0.13043478260869565
a,2.73871,1.575,2.73871,1.575,8.653846153846153,12.8,3,5,2,2,2.2155,d,2023-09-02 11:30:00,0,1,0,1,1.1637100000000002,0.6666666666666666,0.3333333333333333,0.7429604936520321,0.4060960204236856,0.08313555772720926,0.5248932275777913,0.23076923076923078,0.17391304347826086
h,0.28317,0.802605,0.28317,0.802605,23.764705882352942,7.0,3,10,0,1,0.75,l,2023-09-17 15:30:00,0,0,1,0,-0.5194350000000001,0.0,0.16666666666666666,0.05320158230448195,0.15066932544957903,0.4945019750186826,0.20286760219646124,0.23076923076923078,0.391304347826087
a,2.51497,1.57402,2.51497,1.57402,14.36,14.0,10,6,3,1,2.0396,w,2023-09-23 16:30:00,1,0,0,3,0.94095,1.0,0.16666666666666666,0.6801121349102071,0.4057719399194429,0.23847549909255897,0.5915192190359976,0.7692307692307693,0.21739130434782608
h,3.65377,1.5102,3.65377,1.5102,5.6,12.5,11,1,1,2,2.6572,l,2023-09-30 14:00:00,0,0,1,0,2.1435700000000004,0.3333333333333333,0.3333333333333333,1.0,0.38466702381661005,0.0,0.5082367297132397,0.8461538461538461,0.0
h,3.16482,0.981732,3.16482,0.981732,7.147058823529412,8.681818181818182,8,13,3,0,2.7104,w,2023-10-07 14:00:00,1,0,0,3,2.183088,1.0,0.0,0.8626543979314593,0.2099056198204991,0.042115938934557506,0.2962449387098563,0.6153846153846154,0.5217391304347826
a,0.0937725,2.28568,0.0937725,1.52459,29.153846153846153,3.3461538461538463,5,13,0,2,0.0748,l,2023-10-21 11:30:00,0,0,1,0,-1.4308175,0.0,0.3333333333333333,0.0,0.6411139109902975,0.6412117827725813,0.0,0.38461538461538464,0.5217391304347826
a,0.733813,0.618578,0.733813,0.618578,15.076923076923077,12.9375,3,5,1,0,1.4357,w,2023-10-29 13:00:00,1,0,0,3,0.115235,0.3333333333333333,0.0,0.17978678355813452,0.0898126285574449,0.2579924612592489,0.5325274557657108,0.23076923076923078,0.17391304347826086
h,0.617607,0.442489,0.617607,0.442489,41.07692307692308,9.333333333333334,0,11,1,1,1.4921,d,2023-11-04 15:00:00,0,1,0,1,0.175118,0.3333333333333333,0.16666666666666666,0.14714462580381024,0.03158098374967757,0.9657964539997208,0.33241814114297336,0.0,0.43478260869565216
a,1.7904,1.89194,1.7904,1.13077,14.48,6.2,8,10,3,2,1.2817,w,2023-11-11 15:00:00,1,0,0,3,0.6596299999999999,1.0,0.3333333333333333,0.4765810931047002,0.5109063010509468,0.24174228675136117,0.15845027455765712,0.6153846153846154,0.391304347826087
h,2.49764,2.07334,2.49764,1.31218,10.458333333333334,13.75,10,6,0,3,1.6502,l,2023-11-26 16:30:00,0,0,1,0,1.1854600000000002,0.0,0.5,0.6752441539635913,0.5708942637750749,0.13225952813067152,0.5776388041488713,0.7692307692307693,0.21739130434782608
a,0.623789,0.673085,0.623789,0.673085,13.0,9.0625,7,6,1,0,1.2589,w,2023-12-02 17:30:00,1,0,0,3,-0.049296,0.3333333333333333,0.0,0.14888114387720777,0.10783778778679472,0.2014519056261343,0.31738102501525317,0.5384615384615384,0.21739130434782608
h,2.95393,1.29564,2.95393,1.29564,9.0,12.083333333333334,13,4,3,0,2.4166,w,2023-12-07 19:30:00,1,0,0,3,1.6582900000000005,1.0,0.0,0.8034155922862305,0.31371323505095994,0.09255898366606172,0.48510270490136265,1.0,0.13043478260869565
h,1.11437,0.885512,1.11437,0.885512,14.535714285714286,4.48,3,9,2,0,1.6021,w,2023-12-10 14:00:00,1,0,0,3,0.2288580000000001,0.6666666666666666,0.0,0.2866848923348963,0.17808620541412856,0.2432590095929479,0.06295302013422821,0.23076923076923078,0.34782608695652173
a,2.22305,0.811435,2.22305,0.811435,22.928571428571427,12.285714285714286,7,10,2,0,2.4318,w,2023-12-16 17:30:00,1,0,0,3,1.4116150000000005,0.6666666666666666,0.0,0.598112077325897,0.15358935693168516,0.4717396940627431,0.4963392312385601,0.5384615384615384,0.391304347826087
a,1.98385,1.57527,1.98385,1.57527,8.636363636363637,7.681818181818182,11,10,1,2,1.6655,l,2023-12-23 15:00:00,0,0,1,0,0.4085799999999999,0.3333333333333333,0.3333333333333333,0.5309210189052098,0.4061853079095484,0.08265962712423694,0.2407232791613511,0.8461538461538461,0.391304347826087
h,1.23529,2.28321,1.23529,1.52204,22.130434782608695,11.76923076923077,3,9,1,3,0.6325000000000001,l,2023-12-27 20:15:00,0,0,1,0,-0.28675,0.3333333333333333,0.5,0.32065120832247773,0.6402970958418487,0.4500118361871695,0.46766320927394756,0.23076923076923078,0.34782608695652173
a,0.519641,2.64477,0.519641,2.64477,8.25,10.818181818181818,3,10,0,3,0.1132,l,2023-12-30 15:00:00,0,0,1,0,-2.125129,0.0,0.5,0.11962606715313705,0.7598629602439202,0.0721415607985481,0.41485939319984466,0.23076923076923078,0.391304347826087
h,1.03664,1.3435,1.03664,1.3435,8.944444444444445,7.923076923076923,3,12,0,0,1.1202,d,2024-01-14 14:00:00,0,1,0,1,-0.3068599999999999,0.0,0.0,0.26485060733890964,0.32954026865612407,0.09104658197217182,0.25411836485661987,0.23076923076923078,0.4782608695652174
a,2.83317,2.37499,2.83317,2.37499,11.633333333333333,11.9,6,6,0,0,1.6492,d,2024-01-30 19:45:00,0,1,0,1,0.45818,0.0,0.0,0.7694942201504354,0.670648227147364,0.16424682395644283,0.4749237339841367,0.46153846153846156,0.21739130434782608
h,3.25881,0.922371,3.25881,0.922371,8.242424242424242,5.739130434782608,6,7,2,2,2.8588,d,2024-02-03 12:30:00,0,1,0,1,2.336439,0.6666666666666666,0.3333333333333333,0.88905610186524,0.19027527001197114,0.07193532420392675,0.13286203146138947,0.46153846153846156,0.2608695652173913
a,0.192072,1.58971,0.192072,1.58971,25.823529411764707,8.380952380952381,1,10,0,2,0.2969,l,2024-02-10 12:30:00,0,0,1,0,-1.397638,0.0,0.3333333333333333,0.027612238491740514,0.41096053493124857,0.5505498024981318,0.279540370144397,0.07692307692307693,0.391304347826087
h,2.44588,0.734685,2.44588,0.734685,5.666666666666667,21.0,7,5,1,1,2.5576000000000003,d,2024-02-19 20:00:00,0,1,0,1,1.7111949999999998,0.3333333333333333,0.16666666666666666,0.6607048179106867,0.12820856233919986,0.0018148820326678943,0.9801708358755339,0.5384615384615384,0.17391304347826086
a,0.286655,1.6538,0.286655,1.6538,17.0,8.222222222222221,4,9,1,1,0.357,d,2024-02-24 15:00:00,0,1,0,1,-1.3671449999999998,0.3333333333333333,0.16666666666666666,0.05418051557620476,0.4321547385199442,0.3103448275862069,0.2707274083113009,0.3076923076923077,0.34782608695652173
h,3.12075,2.17948,2.35958,2.17948,10.68421052631579,21.357142857142858,9,4,1,3,2.0165,l,2024-03-02 15:00:00,0,0,1,0,0.1800999999999999,0.3333333333333333,0.5,0.8502751757550392,0.6059941665509236,0.13840863501767123,1.0,0.6923076923076923,0.13043478260869565
a,1.8214,2.9016,1.8214,1.37927,15.4,15.428571428571429,13,7,0,2,0.6622999999999999,l,2024-03-09 12:30:00,0,0,1,0,0.4421299999999999,0.0,0.3333333333333333,0.48528896438831765,0.8447952009629821,0.26678765880217786,0.6708358755338621,1.0,0.2608695652173913
a,0.93378,1.39268,0.93378,1.39268,8.578947368421053,6.590909090909091,11,6,1,2,0.9118,l,2024-03-30 15:00:00,0,0,1,0,-0.4588999999999998,0.3333333333333333,0.3333333333333333,0.23595732862171953,0.34580381885883976,0.08109657082815935,0.1801541960175273,0.8461538461538461,0.21739130434782608
a,1.69834,2.65009,0.937167,2.65009,14.25,10.764705882352942,6,11,1,1,0.736,d,2024-04-02 18:30:00,0,1,0,1,-1.712923,0.3333333333333333,0.16666666666666666,0.45072152438309293,0.7616222544098098,0.235480943738657,0.4118903204967161,0.46153846153846156,0.43478260869565216
h,0.659844,0.34699,0.659844,0.34699,8.971428571428572,7.157894736842105,9,6,1,0,1.598,w,2024-04-06 14:00:00,1,0,0,3,0.3128539999999999,0.3333333333333333,0.0,0.15900895997820222,0.0,0.09178117708063263,0.21163418001990944,0.6923076923076923,0.21739130434782608
a,1.21791,3.37093,1.21791,2.60976,10.368421052631579,13.785714285714286,5,8,0,6,0.1517,l,2024-04-15 19:00:00,0,0,1,0,-1.39185,0.0,1.0,0.31576918242217866,1.0,0.12981182538924443,0.5796217205613179,0.38461538461538464,0.30434782608695654
h,0.473233,1.18916,0.473233,1.18916,15.636363636363637,15.428571428571429,0,7,2,0,0.6283000000000001,w,2024-04-21 12:30:00,1,0,0,3,-0.715927,0.6666666666666666,0.0,0.10659010294248802,0.2785008961818025,0.273222240554364,0.6708358755338621,0.0,0.2608695652173913
h,1.89111,1.87155,1.89111,1.87155,21.055555555555557,4.523809523809524,6,24,2,0,1.4035,w,2024-04-24 19:00:00,1,0,0,3,0.01956,0.6666666666666666,0.0,0.5048704388135103,0.5041634423963439,0.42075015124016946,0.0653853976001627,0.46153846153846156,1.0
h,1.21399,0.956356,1.21399,0.956356,16.6,8.217391304347826,10,8,1,0,1.5497,w,2024-04-27 16:30:00,1,0,0,3,0.2576339999999999,0.3333333333333333,0.0,0.3146680580534115,0.20151391892696283,0.2994555353901997,0.27045918773377187,0.7692307692307693,0.30434782608695654
a,1.22959,0.950391,0.468416,0.950391,7.625,10.772727272727273,5,3,1,1,1.6331,d,2024-05-03 19:00:00,0,1,0,1,-0.481975,0.3333333333333333,0.16666666666666666,0.31905008360258674,0.19954132687817877,0.05512704174228676,0.41233568140218535,0.38461538461538464,0.08695652173913043
h,1.82411,0.465523,1.82411,0.465523,10.285714285714286,14.235294117647058,9,4,1,0,2.4696,w,2024-05-11 14:00:00,1,0,0,3,1.358587,0.3333333333333333,0.0,0.48605020087795,0.039198198376951925,0.12756028001037079,0.6045831389297635,0.6923076923076923,0.13043478260869565
a,0.664904,3.2117,0.664904,3.2117,42.333333333333336,8.166666666666666,3,16,1,2,0.1057,l,2024-05-19 15:00:00,0,0,1,0,-2.546796,0.3333333333333333,0.3333333333333333,0.16043030929094754,0.9473435319483853,1.0,0.26764287166971723,0.23076923076923078,0.6521739130434783
