h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
a,1.51332,0.747166,1.51332,0.747166,11.55,18.6875,8,2,0,0,2.053,d,2021-01-30 17:30:00,0,1,0,1,0.766154,0.0,0.0,0.26982301116310686,0.17191411231476506,0.31855405405405407,0.44685844968704863,0.2857142857142857,0.11764705882352941
h,5.0325,0.507893,4.27133,0.507893,4.555555555555555,14.5,23,2,9,0,2.9823,w,2021-02-02 20:15:00,1,0,0,3,3.763437,1.0,0.0,1.0,0.09435061360850036,0.048228228228228226,0.30572941742898413,1.0,0.11764705882352941
h,1.71769,1.5571,1.71769,1.5571,10.666666666666666,35.1,6,3,3,3,1.4781,d,2021-02-06 20:00:00,0,1,0,1,0.16059,0.3333333333333333,0.5,0.3122267163468701,0.43446490058239157,0.2844144144144144,1.0,0.19047619047619047,0.17647058823529413
a,0.423885,0.945964,0.423885,0.945964,7.928571428571429,25.583333333333332,9,3,1,1,0.7859,d,2021-02-14 14:00:00,0,1,0,1,-0.522079,0.1111111111111111,0.16666666666666666,0.04378161293013193,0.23635710594884837,0.1785907335907336,0.6792649654951052,0.3333333333333333,0.17647058823529413
h,1.7256,0.341778,0.964431,0.341778,6.388888888888889,22.352941176470587,10,1,3,1,2.5411,w,2021-02-21 19:00:00,1,0,0,3,0.622653,0.3333333333333333,0.16666666666666666,0.31386792253174833,0.04050224547840977,0.1190840840840841,0.5703928176952051,0.38095238095238093,0.058823529411764705
a,0.35954,1.17294,0.35954,1.17294,10.235294117647058,8.73076923076923,4,1,0,0,0.5571999999999999,d,2021-02-28 16:30:00,0,1,0,1,-0.8134000000000001,0.0,0.0,0.030430991948337906,0.30993436992076806,0.26774244833068356,0.11129217436391241,0.09523809523809523,0.058823529411764705
a,0.584016,0.742397,0.584016,0.742397,10.736842105263158,16.473684210526315,8,3,0,0,1.1122999999999998,d,2021-03-03 20:15:00,0,1,0,1,-0.158381,0.0,0.0,0.0770063901223871,0.17036817806672966,0.287126600284495,0.372247421635456,0.2857142857142857,0.17647058823529413
a,2.11411,1.27561,1.35294,1.27561,24.857142857142858,8.153846153846153,4,13,2,0,2.0395,w,2021-03-07 16:30:00,1,0,0,3,0.0773300000000001,0.2222222222222222,0.0,0.39447791177157737,0.34321620452881907,0.8328571428571429,0.09184845005740526,0.09523809523809523,0.7647058823529411
h,1.70128,0.463737,1.70128,0.463737,9.869565217391305,19.9375,12,6,1,0,2.346,w,2021-03-14 19:15:00,1,0,0,3,1.2375429999999998,0.1111111111111111,0.0,0.3088218878394299,0.0800368638378458,0.2536075205640423,0.48898651901781415,0.47619047619047616,0.35294117647058826
h,1.73474,1.41071,1.73474,1.41071,9.392857142857142,12.857142857142858,11,4,2,1,1.6057,w,2021-04-04 18:30:00,1,0,0,3,0.32403,0.2222222222222222,0.16666666666666666,0.31576433524095027,0.38701065135406204,0.23518339768339766,0.25036109773712084,0.42857142857142855,0.23529411764705882
a,2.09737,0.921801,2.09737,0.921801,8.030303030303031,8.433333333333334,8,5,3,1,2.339,w,2021-04-11 15:30:00,1,0,0,3,1.1755690000000003,0.3333333333333333,0.16666666666666666,0.3910046132210259,0.2285243508145897,0.18252252252252255,0.10126785427700209,0.2857142857142857,0.29411764705882354
h,2.87455,0.959804,2.87455,0.959804,9.75,13.818181818181818,13,5,3,1,2.6566,w,2021-04-18 15:00:00,1,0,0,3,1.914746,0.3333333333333333,0.16666666666666666,0.5522577892973438,0.2408435244837215,0.24898648648648647,0.2827504705212938,0.5238095238095238,0.29411764705882354
a,1.11635,0.216834,1.11635,0.216834,7.090909090909091,10.44,12,2,0,0,2.1538,d,2021-04-25 13:00:00,0,1,0,1,0.899516,0.0,0.0,0.1874576989998809,0.0,0.1462162162162162,0.16889744824265765,0.47619047619047616,0.11764705882352941
a,1.88793,0.565472,1.1268,0.565472,9.28,12.608695652173912,14,8,3,1,2.4334,w,2021-05-09 13:05:00,1,0,0,3,0.561328,0.3333333333333333,0.16666666666666666,0.34754895919309925,0.11301560586424175,0.2308216216216216,0.24198781687634754,0.5714285714285714,0.47058823529411764
h,0.212874,0.991522,0.212874,0.991522,20.46153846153846,11.96551724137931,2,2,1,2,0.5524,l,2021-05-11 17:00:00,0,0,1,0,-0.778648,0.1111111111111111,0.3333333333333333,0.0,0.2511253325103911,0.6629729729729729,0.22031112513074225,0.0,0.11764705882352941
h,1.71328,2.938,1.71328,2.938,12.8,9.862068965517242,8,6,2,4,0.6371,l,2021-05-13 19:15:00,0,0,1,0,-1.2247200000000005,0.2222222222222222,0.6666666666666666,0.3113117075889291,0.8821018481840055,0.3668648648648649,0.14941975329138513,0.2857142857142857,0.35294117647058826
h,0.92243,0.872643,0.92243,0.872643,11.24,11.148148148148149,6,2,1,1,1.3502,d,2021-05-18 17:00:00,0,1,0,1,0.049787,0.1111111111111111,0.16666666666666666,0.14722221184797327,0.21258913677287766,0.306572972972973,0.19276377966796843,0.19047619047619047,0.11764705882352941
a,2.05229,0.701256,1.29112,0.701256,29.181818181818183,8.25,6,5,2,1,2.4249,w,2021-05-23 15:00:00,1,0,0,3,0.589864,0.2222222222222222,0.16666666666666666,0.3816511903620738,0.1570317803107169,1.0,0.09508907077515646,0.19047619047619047,0.29411764705882354
