name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA
Remi Matthews,Crystal Palace,Brentford,2021-08-21,True,0,0,0,0,0,0,0,0.0
Remi Matthews,Crystal Palace,West Ham,2021-08-28,False,0,0,0,0,0,0,0,0.0
Remi Matthews,Crystal Palace,Tottenham,2021-09-11,True,0,0,0,0,0,0,0,0.0
Remi Matthews,Crystal Palace,Liverpool,2021-09-18,False,0,0,0,0,0,0,0,0.0
Remi Matthews,Crystal Palace,Brighton,,True,0,0,0,0,0,0,0,
Remi Matthews,Crystal Palace,Leeds United,2021-10-03,True,0,0,0,0,0,0,0,0.0
Remi Matthews,Crystal Palace,Arsenal,,False,0,0,0,0,0,0,0,
Remi Matthews,Crystal Palace,Newcastle United,,True,0,0,0,0,0,0,0,
Remi Matthews,Crystal Palace,Manchester City,,False,0,0,0,0,0,0,0,
Remi Matthews,Crystal Palace,Wolverhampton,,True,0,0,0,0,0,0,0,
Remi Matthews,Crystal Palace,Burnley,2021-11-20,False,0,0,0,0,0,0,0,0.0
Remi Matthews,Crystal Palace,Aston Villa,2021-11-27,True,0,0,0,0,0,0,0,0.0
Remi Matthews,Crystal Palace,Leicester City,,False,0,0,0,0,0,0,0,
Remi Matthews,Crystal Palace,Manchester United,2021-12-05,False,0,0,0,0,0,0,0,0.1611825227737426
Remi Matthews,Crystal Palace,Everton,,True,0,0,0,0,0,0,0,
Remi Matthews,Crystal Palace,Southampton,,True,0,0,0,0,0,0,0,
Remi Matthews,Crystal Palace,Tottenham,2021-12-26,False,0,0,0,0,0,0,0,0.1733080148696899
Remi Matthews,Crystal Palace,Norwich,,True,0,0,0,0,0,0,0,
Remi Matthews,Crystal Palace,West Ham,,True,0,0,0,0,0,0,0,
Remi Matthews,Crystal Palace,Brighton,,False,0,0,0,0,0,0,0,
Remi Matthews,Crystal Palace,Liverpool,,True,0,0,0,0,0,0,0,
Remi Matthews,Crystal Palace,Norwich,2022-02-09,False,0,0,0,0,0,0,0,0.0611620582640171
Remi Matthews,Crystal Palace,Brentford,,False,0,0,0,0,0,0,0,
Remi Matthews,Crystal Palace,Chelsea,2022-02-19,True,0,0,0,0,0,0,0,0.0844135805964469
Remi Matthews,Crystal Palace,Watford,,False,0,0,0,0,0,0,0,
Remi Matthews,Crystal Palace,Burnley,2022-02-26,True,0,0,0,0,0,0,0,0.0
Remi Matthews,Crystal Palace,Wolverhampton,2022-03-05,False,0,0,0,0,0,0,0,0.4475313723087311
Remi Matthews,Crystal Palace,Manchester City,,True,0,0,0,0,0,0,0,
Remi Matthews,Crystal Palace,Arsenal,,True,0,0,0,0,0,0,0,
Remi Matthews,Crystal Palace,Leeds United,,False,0,0,0,0,0,0,0,
Remi Matthews,Crystal Palace,Newcastle United,,False,0,0,0,0,0,0,0,
Remi Matthews,Crystal Palace,Leicester City,,True,0,0,0,0,0,0,0,
Remi Matthews,Crystal Palace,Southampton,2022-04-30,False,0,0,0,0,0,0,0,0.0
Remi Matthews,Crystal Palace,Watford,2022-05-07,True,0,0,0,0,0,0,0,0.0681875422596931
Remi Matthews,Crystal Palace,Aston Villa,2022-05-15,False,0,0,0,0,0,0,0,0.0
Remi Matthews,Crystal Palace,Everton,2022-05-19,False,0,0,0,0,0,0,0,0.0293803308159112
Remi Matthews,Crystal Palace,Manchester United,2022-05-22,True,0,0,0,0,0,0,0,0.0
