name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA
Ederson Santana de Moraes,Man City,Tottenham,2021-08-15,False,90,1,1,0,2,0,0,0.0
Ederson Santana de Moraes,Man City,Norwich,2021-08-21,True,90,0,0,0,6,0,1,0.0
Ederson Santana de Moraes,Man City,Arsenal,2021-08-28,True,90,0,0,0,6,0,1,0.0
Ederson Santana de Moraes,Man City,Leeds United,2021-09-11,False,90,0,2,0,6,0,1,0.0
Ederson Santana de Moraes,Man City,Southampton,2021-09-18,True,90,0,2,0,8,2,1,0.0
Ederson Santana de Moraes,Man City,Chelsea,2021-09-25,False,90,0,0,0,6,0,1,0.0
Ederson Santana de Moraes,Man City,Liverpool,2021-10-03,False,90,2,1,0,1,0,0,0.0
Ederson Santana de Moraes,Man City,Burnley,,True,0,0,0,0,0,0,0,
Ederson Santana de Moraes,Man City,Brighton,2021-10-23,False,90,1,4,0,2,0,0,0.0
Ederson Santana de Moraes,Man City,Crystal Palace,2021-10-30,True,90,2,1,0,0,0,0,0.0
Ederson Santana de Moraes,Man City,Manchester United,2021-11-06,False,90,0,1,0,6,0,1,0.0
Ederson Santana de Moraes,Man City,Everton,2021-11-21,True,90,0,1,0,6,0,1,0.0
Ederson Santana de Moraes,Man City,West Ham,2021-11-28,True,90,1,2,0,2,0,0,0.0
Ederson Santana de Moraes,Man City,Aston Villa,2021-12-01,False,90,1,2,0,2,0,0,0.0
Ederson Santana de Moraes,Man City,Watford,2021-12-04,False,90,1,3,0,3,0,0,0.0
Ederson Santana de Moraes,Man City,Wolverhampton,2021-12-11,True,90,0,1,0,6,0,1,0.0
Ederson Santana de Moraes,Man City,Leicester City,2021-12-14,True,90,0,3,0,7,0,1,0.0
Ederson Santana de Moraes,Man City,Newcastle United,2021-12-19,False,90,0,1,0,6,0,1,0.0
Ederson Santana de Moraes,Man City,Leeds United,2021-12-26,True,90,3,5,0,2,0,0,0.0
Ederson Santana de Moraes,Man City,Brentford,2021-12-29,False,90,0,3,0,9,2,1,0.0
Ederson Santana de Moraes,Man City,Arsenal,2022-01-01,False,90,1,1,0,2,0,0,0.0
Ederson Santana de Moraes,Man City,Chelsea,2022-01-15,True,90,0,1,0,6,0,1,0.0
Ederson Santana de Moraes,Man City,Southampton,2022-01-22,False,90,1,2,0,2,0,0,0.0
Ederson Santana de Moraes,Man City,Brentford,2022-02-09,True,90,0,2,0,6,0,1,0.0
Ederson Santana de Moraes,Man City,Norwich,2022-02-12,False,90,0,3,0,7,0,1,0.0
Ederson Santana de Moraes,Man City,Tottenham,2022-02-19,True,90,3,2,0,1,0,0,0.0
Ederson Santana de Moraes,Man City,Everton,2022-02-26,False,90,0,2,0,5,0,1,0.0
Ederson Santana de Moraes,Man City,Manchester United,2022-03-06,True,90,1,2,0,2,0,0,0.0
Ederson Santana de Moraes,Man City,Crystal Palace,2022-03-14,False,90,0,1,0,6,0,1,0.0
Ederson Santana de Moraes,Man City,Burnley,2022-04-02,False,90,0,1,0,6,0,1,0.0
Ederson Santana de Moraes,Man City,Liverpool,2022-04-10,True,90,2,2,0,1,0,0,0.0
Ederson Santana de Moraes,Man City,Brighton,2022-04-20,True,90,0,1,0,6,0,1,0.0
Ederson Santana de Moraes,Man City,Watford,2022-04-23,True,90,1,1,0,2,0,0,0.0
Ederson Santana de Moraes,Man City,Leicester City,2022-04-30,False,90,0,1,0,6,0,1,0.0
Ederson Santana de Moraes,Man City,Newcastle United,2022-05-08,True,90,0,3,0,7,0,1,0.0
Ederson Santana de Moraes,Man City,Wolverhampton,2022-05-11,False,90,1,2,0,2,0,0,0.0
Ederson Santana de Moraes,Man City,West Ham,2022-05-15,False,90,2,0,0,1,0,0,0.0
Ederson Santana de Moraes,Man City,Aston Villa,2022-05-22,True,90,2,0,0,1,0,0,0.0
