name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA
Freddie Woodman,Newcastle,West Ham,2021-08-15,True,90,4,4,1,6,0,0,0.0
Freddie Woodman,Newcastle,Aston Villa,2021-08-21,False,90,2,0,0,1,0,0,0.0
Freddie Woodman,Newcastle,Southampton,2021-08-28,True,90,2,4,0,2,0,0,0.0
Freddie Woodman,Newcastle,Manchester United,2021-09-11,False,90,4,2,0,0,0,0,0.0
Freddie Woodman,Newcastle,Leicester City,,True,0,0,0,0,0,0,0,
Freddie Woodman,Newcastle,Watford,,False,0,0,0,0,0,0,0,
Freddie Woodman,Newcastle,Wolverhampton,,False,0,0,0,0,0,0,0,
Freddie Woodman,Newcastle,Tottenham,,True,0,0,0,0,0,0,0,
Freddie Woodman,Newcastle,Crystal Palace,,False,0,0,0,0,0,0,0,
Freddie Woodman,Newcastle,Chelsea,,True,0,0,0,0,0,0,0,
Freddie Woodman,Newcastle,Brighton,,False,0,0,0,0,0,0,0,
Freddie Woodman,Newcastle,Brentford,,True,0,0,0,0,0,0,0,
Freddie Woodman,Newcastle,Arsenal,,False,0,0,0,0,0,0,0,
Freddie Woodman,Newcastle,Norwich,,True,0,0,0,0,0,0,0,
Freddie Woodman,Newcastle,Burnley,,True,0,0,0,0,0,0,0,
Freddie Woodman,Newcastle,Leeds United,,False,0,0,0,0,0,0,0,
Freddie Woodman,Newcastle,Liverpool,,False,0,0,0,0,0,0,0,
Freddie Woodman,Newcastle,Manchester City,,True,0,0,0,0,0,0,0,
Freddie Woodman,Newcastle,Manchester United,,True,0,0,0,0,0,0,0,
Freddie Woodman,Newcastle,Watford,,True,0,0,0,0,0,0,0,
Freddie Woodman,Newcastle,Leicester City,,False,0,0,0,0,0,0,0,
Freddie Woodman,Newcastle,Everton,,True,0,0,0,0,0,0,0,
Freddie Woodman,Newcastle,Aston Villa,,True,0,0,0,0,0,0,0,
Freddie Woodman,Newcastle,West Ham,,False,0,0,0,0,0,0,0,
Freddie Woodman,Newcastle,Brentford,,False,0,0,0,0,0,0,0,
Freddie Woodman,Newcastle,Brighton,,True,0,0,0,0,0,0,0,
Freddie Woodman,Newcastle,Southampton,,False,0,0,0,0,0,0,0,
Freddie Woodman,Newcastle,Chelsea,,False,0,0,0,0,0,0,0,
Freddie Woodman,Newcastle,Everton,,False,0,0,0,0,0,0,0,
Freddie Woodman,Newcastle,Tottenham,,False,0,0,0,0,0,0,0,
Freddie Woodman,Newcastle,Wolverhampton,,True,0,0,0,0,0,0,0,
Freddie Woodman,Newcastle,Leeds United,,True,0,0,0,0,0,0,0,
Freddie Woodman,Newcastle,Crystal Palace,,True,0,0,0,0,0,0,0,
Freddie Woodman,Newcastle,Norwich,,False,0,0,0,0,0,0,0,
Freddie Woodman,Newcastle,Liverpool,,True,0,0,0,0,0,0,0,
Freddie Woodman,Newcastle,Manchester City,,False,0,0,0,0,0,0,0,
Freddie Woodman,Newcastle,Arsenal,,True,0,0,0,0,0,0,0,
Freddie Woodman,Newcastle,Burnley,,False,0,0,0,0,0,0,0,
