name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA
Fraser Forster,Southampton,Everton,,False,0,0,0,0,0,0,0,
Fraser Forster,Southampton,Manchester United,,True,0,0,0,0,0,0,0,
Fraser Forster,Southampton,Newcastle United,,False,0,0,0,0,0,0,0,
Fraser Forster,Southampton,West Ham,,True,0,0,0,0,0,0,0,
Fraser Forster,Southampton,Manchester City,,False,0,0,0,0,0,0,0,
Fraser Forster,Southampton,Wolverhampton,,True,0,0,0,0,0,0,0,
Fraser Forster,Southampton,Chelsea,,False,0,0,0,0,0,0,0,
Fraser Forster,Southampton,Leicester City,,True,0,0,0,0,0,0,0,
Fraser Forster,Southampton,Burnley,,True,0,0,0,0,0,0,0,
Fraser Forster,Southampton,Watford,,False,0,0,0,0,0,0,0,
Fraser Forster,Southampton,Aston Villa,,True,0,0,0,0,0,0,0,
Fraser Forster,Southampton,Norwich,,False,0,0,0,0,0,0,0,
Fraser Forster,Southampton,Liverpool,,False,0,0,0,0,0,0,0,
Fraser Forster,Southampton,Leeds United,,True,0,0,0,0,0,0,0,
Fraser Forster,Southampton,Brighton,,True,0,0,0,0,0,0,0,
Fraser Forster,Southampton,Arsenal,,False,0,0,0,0,0,0,0,
Fraser Forster,Southampton,Crystal Palace,,False,0,0,0,0,0,0,0,
Fraser Forster,Southampton,West Ham,2021-12-26,False,90,2,2,0,1,0,0,0.0
Fraser Forster,Southampton,Tottenham,2021-12-28,True,90,1,10,0,8,3,0,0.0
Fraser Forster,Southampton,Brentford,2022-01-11,True,90,1,3,0,3,0,0,0.0
Fraser Forster,Southampton,Wolverhampton,2022-01-15,False,90,3,2,0,1,0,0,0.0
Fraser Forster,Southampton,Manchester City,2022-01-22,True,90,1,4,0,3,0,0,0.0
Fraser Forster,Southampton,Tottenham,2022-02-09,False,90,2,2,0,0,0,0,0.0
Fraser Forster,Southampton,Manchester United,2022-02-12,False,90,1,6,0,5,1,0,0.0
Fraser Forster,Southampton,Everton,2022-02-19,True,90,0,0,0,6,0,1,0.0
Fraser Forster,Southampton,Norwich,2022-02-25,True,90,0,1,0,6,0,1,0.0
Fraser Forster,Southampton,Aston Villa,2022-03-05,False,90,4,5,0,1,0,0,0.0
Fraser Forster,Southampton,Newcastle United,2022-03-10,True,90,2,1,0,1,0,0,0.0
Fraser Forster,Southampton,Watford,2022-03-13,True,90,2,3,0,2,0,0,0.0
Fraser Forster,Southampton,Leicester City,2022-04-02,False,90,1,2,0,2,0,0,0.0
Fraser Forster,Southampton,Chelsea,2022-04-09,True,90,6,8,0,1,0,0,0.0
Fraser Forster,Southampton,Arsenal,2022-04-16,True,90,0,6,0,10,2,1,0.0
Fraser Forster,Southampton,Burnley,2022-04-21,False,90,2,4,0,2,0,0,0.0
Fraser Forster,Southampton,Brighton,2022-04-24,False,90,2,4,0,2,0,0,0.0
Fraser Forster,Southampton,Crystal Palace,2022-04-30,True,90,2,3,0,2,0,0,0.0
Fraser Forster,Southampton,Brentford,2022-05-07,False,90,3,2,0,1,0,0,0.0
Fraser Forster,Southampton,Liverpool,,True,0,0,0,0,0,0,0,
Fraser Forster,Southampton,Leeds United,,False,0,0,0,0,0,0,0,
