name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA
Harry Tyrer,Everton,West Ham,2021-10-17,True,0,0,0,0,0,0,0,0.7483238577842712
Harry Tyrer,Everton,Watford,,True,0,0,0,0,0,0,0,
Harry Tyrer,Everton,Wolverhampton,,False,0,0,0,0,0,0,0,
Harry Tyrer,Everton,Tottenham,2021-11-07,True,0,0,0,0,0,0,0,0.3463995158672333
Harry Tyrer,Everton,Manchester City,2021-11-21,False,0,0,0,0,0,0,0,0.0
Harry Tyrer,Everton,Brentford,,False,0,0,0,0,0,0,0,
Harry Tyrer,Everton,Liverpool,,True,0,0,0,0,0,0,0,
Harry Tyrer,Everton,Arsenal,,True,0,0,0,0,0,0,0,
Harry Tyrer,Everton,Crystal Palace,,False,0,0,0,0,0,0,0,
Harry Tyrer,Everton,Chelsea,,False,0,0,0,0,0,0,0,
Harry Tyrer,Everton,Brighton,,True,0,0,0,0,0,0,0,
Harry Tyrer,Everton,Norwich,,False,0,0,0,0,0,0,0,
Harry Tyrer,Everton,Aston Villa,,True,0,0,0,0,0,0,0,
Harry Tyrer,Everton,Newcastle United,,False,0,0,0,0,0,0,0,
Harry Tyrer,Everton,Leicester City,,True,0,0,0,0,0,0,0,
Harry Tyrer,Everton,Southampton,2022-02-19,False,0,0,0,0,0,0,0,0.1440067589282989
Harry Tyrer,Everton,Manchester City,2022-02-26,True,0,0,0,0,0,0,0,0.8800708055496216
Harry Tyrer,Everton,Tottenham,2022-03-07,False,0,0,0,0,0,0,0,0.5148507356643677
Harry Tyrer,Everton,Wolverhampton,,True,0,0,0,0,0,0,0,
Harry Tyrer,Everton,Newcastle United,,True,0,0,0,0,0,0,0,
Harry Tyrer,Everton,West Ham,2022-04-03,False,0,0,0,0,0,0,0,0.9750049114227296
Harry Tyrer,Everton,Burnley,,False,0,0,0,0,0,0,0,
Harry Tyrer,Everton,Manchester United,2022-04-09,True,0,0,0,0,0,0,0,0.5843526721000671
Harry Tyrer,Everton,Leeds United,,True,0,0,0,0,0,0,0,
Harry Tyrer,Everton,Liverpool,,False,0,0,0,0,0,0,0,
Harry Tyrer,Everton,Chelsea,2022-05-01,True,0,0,0,0,0,0,0,0.0
Harry Tyrer,Everton,Leeds United,,False,0,0,0,0,0,0,0,
Harry Tyrer,Everton,Watford,,False,0,0,0,0,0,0,0,
Harry Tyrer,Everton,Brentford,2022-05-15,True,0,0,0,0,0,0,0,0.0
Harry Tyrer,Everton,Crystal Palace,,True,0,0,0,0,0,0,0,
Harry Tyrer,Everton,Arsenal,2022-05-22,False,0,0,0,0,0,0,0,0.7503221035003662
