name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,form,clean_sheet_probability,saves_per_game
Michael McGovern,Norwich,Liverpool,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Michael McGovern,Norwich,Leicester City,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Michael McGovern,Norwich,Brentford,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Michael McGovern,Norwich,Southampton,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Michael McGovern,Norwich,Wolverhampton,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Michael McGovern,Norwich,Newcastle United,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Michael McGovern,Norwich,Tottenham,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Michael McGovern,Norwich,Manchester United,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Michael McGovern,Norwich,Aston Villa,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Michael McGovern,Norwich,Arsenal,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Michael McGovern,Norwich,Manchester City,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Michael McGovern,Norwich,Crystal Palace,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Michael McGovern,Norwich,West Ham,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Michael McGovern,Norwich,Everton,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Michael McGovern,Norwich,Watford,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Michael McGovern,Norwich,Crystal Palace,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Michael McGovern,Norwich,Manchester City,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Michael McGovern,Norwich,Liverpool,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Michael McGovern,Norwich,Southampton,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Michael McGovern,Norwich,Brentford,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Michael McGovern,Norwich,Chelsea,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Michael McGovern,Norwich,Leicester City,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Michael McGovern,Norwich,Leeds United,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Michael McGovern,Norwich,Brighton,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Michael McGovern,Norwich,Burnley,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Michael McGovern,Norwich,Manchester United,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Michael McGovern,Norwich,Newcastle United,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Michael McGovern,Norwich,Aston Villa,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Michael McGovern,Norwich,West Ham,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Michael McGovern,Norwich,Leeds United,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Michael McGovern,Norwich,Wolverhampton,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Michael McGovern,Norwich,Tottenham,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Michael McGovern,Norwich,Arsenal,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Michael McGovern,Norwich,Watford,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Michael McGovern,Norwich,Everton,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Michael McGovern,Norwich,Burnley,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Michael McGovern,Norwich,Brighton,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Michael McGovern,Norwich,Chelsea,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
